Index,Lower,Upper,Predicted,Actual
183,14090.42,16284.73,15187.58,15245
184,14103.23,16306.37,15204.8,15265
185,14180.26,16413.37,15296.81,15307
186,14191.87,16436.21,15314.04,15319
187,14202.52,16460.01,15331.27,15339
188,14337.44,16609.77,15473.61,15716
189,14148.8,16560.54,15354.67,15721
190,14485.19,16814.38,15649.79,15921
191,14660.67,17086.24,15873.46,15881
192,14670.32,17111.04,15890.68,15846
193,14655.12,17097.36,15876.24,15851
194,14921.75,17574.46,16248.11,16256
195,15033.9,18054.87,16544.39,16594
196,14959.16,17669.29,16314.23,16206
197,14669.02,17468.21,16068.61,16136
198,14674.58,17497.09,16085.84,16156
199,14650.69,17475.49,16063.09,16186
200,14704.2,17573.73,16138.96,16155
201,15146.31,17900.73,16523.52,16149
202,15168.85,17985.35,16577.1,16224
203,15175.46,18013.2,16594.33,16229
204,14934.89,18301.68,16618.28,16557
205,14940.67,18330.35,16635.51,16542
206,14955.04,18413.77,16684.4,16552
207,14968.57,18498.03,16733.3,16547
208,14973.37,18527.68,16750.52,16557
209,14999.7,18725.81,16862.76,16572
210,15004.53,18755.44,16879.98,16592
211,15001.68,18729.39,16865.54,16582
212,15005.13,18760.4,16882.76,16597
213,15008.09,18791.89,16899.99,16617
214,15010.57,18823.86,16917.22,16627
215,15012.58,18856.31,16934.44,16632
216,15014.12,18889.21,16951.67,16642
217,15033.02,19031.44,17032.23,16593
218,15153.43,19179.1,17166.26,17153
219,15152.64,19202.4,17177.52,17703
220,15153.57,19235.92,17194.75,17707
221,15154.08,19269.87,17211.97,17706
222,15154.18,19304.21,17229.2,17678
223,15153.89,19338.96,17246.42,17623
224,15397.29,19643.95,17520.62,17345
225,15417.87,19704.55,17561.21,17369
226,15417.38,19739.49,17578.44,17355
227,15531.69,19885.72,17708.7,17365
228,15436.49,19822.68,17629.59,17349
