Index,Lower,Upper,Predicted,Actual
1849,-41597412.05,41886315.12,144451.54,144372
1850,-41708856.97,41997801.02,144472.02,144372
1851,-41848943.08,42137928.2,144492.56,144372
1852,-42018100.48,42307126.67,144513.1,144372
1853,-42215894.92,42504962.28,144533.68,144372
1854,-42442254.09,42731362.53,144554.22,144357
1855,-42732190.46,43021211.75,144510.65,144410
1856,-43021210.86,43310273.32,144531.23,142250
1857,-43330878.91,43619982.44,144551.77,142250
1858,-43666781.4,43955926.01,144572.3,144410
1859,-44035647.79,44324833.57,144592.89,142423
1860,-44495185.26,44784368.48,144591.61,142438
1861,-61318378.76,61622539.38,152080.31,145338
1862,-61400564.65,61705194.41,152314.88,146187
1863,-61334180.73,61639757.55,152788.41,147480
1864,-92855899.21,93168543.7,156322.25,152425
1865,-189323609.12,189643106.01,159748.45,156818
1866,-210279046.87,210622986.52,171969.83,187008
1867,-283670889.64,284059791.68,194451.02,194905
1868,-294803877.67,295199748.54,197935.43,211940
1869,-332758329.53,333165199.8,203435.13,223138
1870,-329936450.21,330343653.86,203601.82,221781
1871,-329972583.94,330379828.66,203622.36,221781
1872,-330012483.77,330419769.57,203642.9,221786
1873,-330056148.35,330463475.22,203663.43,221791
1874,-330309328.15,330716797.75,203734.8,221972
1875,-330300602.59,330708113.35,203755.38,222012
1876,-335719235.71,336129620.32,205192.3,222956
1877,-335832814.13,336243239.71,205212.79,222963
1878,-338866518.38,339277548.54,205515.08,223246
1879,-338929651.43,339340722.66,205535.62,223246
1880,-337387819.27,337798862.1,205521.41,223377
1881,-354916284.86,355391078.34,237396.74,241537
1882,-357821569.6,358235160.89,206795.64,224658
1883,-349747986.41,350156570.66,204292.13,222302
1884,-350300089.47,350708714.2,204312.37,222302
1885,-350380098.37,350788764.18,204332.9,222412
1886,-344201193.31,344608359.93,203583.31,221467
1887,-344503754.72,344911064.07,203654.67,221479
1888,-344606365.44,345013715.87,203675.21,221474
1889,-344712555.02,345119946.51,203695.75,221469
1890,-344822320.14,345229752.71,203716.28,221501
1891,-344856466.78,345263940.52,203736.87,221507
1892,-344894352.34,345301867.25,203757.45,220972
1893,-345093936.36,345501492.24,203777.94,220972
1894,-345218016.07,345625613.03,203798.48,220972
1895,-345345653.99,345753292.02,203819.01,220972
1896,-345476846.17,345884525.27,203839.55,221104
1897,-345454017.92,345861738.28,203860.18,221192
1898,-346114580.67,346522545.43,203982.38,221212
1899,-345734340.95,346142143.46,203901.26,221317
1900,-347373743.79,347783105.15,204680.68,222132
1901,-346813231.62,347223638.61,205203.5,222035
1902,-347179041.03,347589617.7,205288.34,222060
1903,-347333790.78,347744408.53,205308.87,222062
1904,-347492052.16,347902710.98,205329.41,222072
1905,-347653820.37,348064520.26,205349.95,222074
1906,-347819090.51,348229831.47,205370.48,222034
1907,-347360051.04,347770447.24,205198.1,222053
1908,-347532903.86,347943341.14,205218.64,222053
1909,-347709249.07,348119727.41,205239.17,222133
1910,-347677550.98,348087968.74,205208.88,222221
1911,-347860614.59,348271073.43,205229.42,222229
1912,-347299093.5,347709496.85,205201.67,222179
1913,-345848797.24,346260364.84,205783.8,224701
1914,-346043898.36,346455507.04,205804.34,224701
1915,-344048010.45,344460790.34,206389.95,226656
1916,-344251587.09,344664408.06,206410.48,226451
1917,-347536391.61,347948095.69,205852.04,224701
1918,-341250097.21,341661663.46,205783.12,224775
1919,-341468707.09,341880314.4,205803.66,224775
1920,-341690818.42,342102466.81,205824.2,224780
1921,-348094467.59,348505053.35,205292.88,224803
1922,-342332559.57,342746390.85,206915.64,224789
1923,-342564212.77,342978085.13,206936.18,224789
1924,-342799338.98,343213252.41,206956.71,224789
1925,-343037931.06,343451885.55,206977.25,224789
1926,-343279981.78,343693977.35,206997.78,224767
1927,-341185274.14,341599078.9,206902.38,224897
1928,-341436280.45,341850126.28,206922.92,224897
1929,-341690743.7,342104630.6,206943.45,224897
1930,-342218699.49,342632884.69,207092.6,224748
1931,-343219243.44,343633403.51,207080.03,224753
1932,-343482968.63,343897169.76,207100.57,224736
1933,-344044444.77,344458788.63,207171.93,224828
1934,-344239003.63,344653388.66,207192.52,224798
1935,-344889324.97,345303648.56,207161.8,224622
1936,-345167306.96,345581671.62,207182.33,224381
1937,-346709072.92,347123626.66,207276.87,224446
1938,-350144378.63,350561694.35,208657.86,224448
1939,-350798977.26,351216719.98,208871.36,224553
1940,-353504398.19,353924867.82,210234.82,224553
1941,-350887942.54,351306118.07,209087.76,224737
1942,-351041793.14,351460138.75,209172.8,224627
1943,-350841891.22,351259892.06,209000.42,224712
1944,-355184039.99,355605615.95,210787.98,225351
1945,-351269923.59,351687988.6,209032.51,224456
1946,-355440203.06,355852281.62,206039.28,224461
1947,-355744894.13,356157013.75,206059.81,224384
1948,-356154517.77,356566786.29,206134.26,224625
