S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.4680601411351315,5.315746943612542,3.1354942159291497,3.5351683455796343,2.3978952727983707,2.3448650609869333,0.6931471805599453,2.6336389706392938,4.962844630259907,4.510972925856334,3.7376696182833684,3.8233103768142858,3.091042453358316,2.431549945789797,3.258096538021482,2.7244619324435924,3.5553480614894135,3.4205118984428196,1.9459101490553132,3.001156803470868
5.4680601411351315,6.2920270698088006,3.1354942159291497,3.585931606403886,2.3978952727983707,3.5154152031445967,0.6931471805599453,2.7064155063410387,4.962844630259907,3.5974096388633163,3.7376696182833684,4.062346694770245,3.091042453358316,3.2848313205753796,3.258096538021482,1.8700139007077112,3.5553480614894135,3.044650157177004,1.9459101490553132,3.4040558045904614
5.4680601411351315,3.783232933884891,3.1354942159291497,4.265503754646669,2.3978952727983707,2.066366809195514,0.6931471805599453,3.4847846993883635,4.962844630259907,4.366228341291736,3.7376696182833684,4.615214644119303,3.091042453358316,2.163705837774806,3.258096538021482,4.473457289397269,3.5553480614894135,3.7091271192271895,1.9459101490553132,3.194621113946998
5.4680601411351315,6.062967210158596,3.1354942159291497,3.5423305215448253,2.3978952727983707,3.17760431046276,0.6931471805599453,2.6385380485229177,4.962844630259907,4.814959156147148,3.7376696182833684,4.656412399574233,3.091042453358316,2.2152333238860273,3.258096538021482,3.1666010842115826,3.5553480614894135,3.6542488569794327,1.9459101490553132,3.2226008115881997
5.4680601411351315,4.716389651089424,3.1354942159291497,3.1842503163986016,2.3978952727983707,2.0431408924906678,0.6931471805599453,3.2737150923841183,4.955827057601261,4.96790205164786,3.7376696182833684,2.4040690178238266,3.091042453358316,2.7273482649810643,3.258096538021482,2.0920116983130552,3.5553480614894135,3.854147850028946,1.9459101490553132,1.7356579122439912
5.458166067489932,5.53895681929903,3.1354942159291497,2.971075591783691,2.3353749158170367,2.3056032651057534,0.6931471805599453,5.367160433765572,4.9858871244070615,4.473401379322969,3.729701448634191,3.8477416419920742,3.091042453358316,3.159513331287389,3.258096538021482,2.5840101600050667,3.5553480614894135,3.060279647496059,1.9459101490553132,4.538256432098018
5.448173122092414,5.900679136872507,3.1354942159291497,3.450003686097856,2.268683541318364,1.6963516738570323,0.6931471805599453,0.0,5.015069891164122,6.3013375619717715,3.721669276936927,4.5828918225999296,3.091042453358316,1.6998754521255504,3.258096538021482,3.2927222021730254,3.5553480614894135,3.796650932309028,1.9459101490553132,2.2457269309140977
5.438079308923196,6.024206574498323,3.1354942159291497,3.694557102689366,2.1972245773362196,1.9122553218139648,0.6931471805599453,0.0,5.043425116919247,3.362269174177146,3.713572066704308,3.6765512520678016,3.091042453358316,2.6589138321066645,3.258096538021482,1.949374234784511,3.5553480614894135,3.603012551826058,1.9459101490553132,2.3065837797353264
5.438079308923196,5.814632587522278,3.1354942159291497,3.5539153374623345,2.1972245773362196,3.0914906300817746,0.6931471805599453,4.979940661692034,5.043425116919247,3.5575651733491473,3.713572066704308,3.170246497530817,3.091042453358316,3.0865837066608637,3.258096538021482,3.6135447331891237,3.5553480614894135,3.3975258964815716,1.9459101490553132,1.9033384696024611
5.438079308923196,5.640634439142231,3.1354942159291497,2.838852363005642,2.1972245773362196,2.6090434584219553,0.6931471805599453,2.727965125397134,5.043425116919247,4.006837789766472,3.713572066704308,2.943958109351518,3.091042453358316,1.7719645480909216,3.258096538021482,1.6551049572133774,3.5553480614894135,2.813227363802728,1.9459101490553132,3.0612950566277197
5.438079308923196,4.610485908338108,3.1354942159291497,3.3658561802229645,2.1972245773362196,1.8157966183278669,0.6931471805599453,1.9846865255888502,5.043425116919247,3.7713581251518122,3.713572066704308,3.193259559328477,3.091042453358316,2.7325237626411423,3.258096538021482,2.657513665126364,3.5553480614894135,2.93074294085447,1.9459101490553132,1.5971214977970476
5.438079308923196,5.498128957890699,3.1354942159291497,3.3501955059809276,2.1972245773362196,2.7687655210642075,0.6931471805599453,2.2685214188729126,5.043425116919247,5.202870978214664,3.713572066704308,4.4896243876666295,3.091042453358316,1.9448134312055876,3.258096538021482,2.8569701972115893,3.5553480614894135,3.3010233903093487,1.9459101490553132,2.796055983364702
