RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
5.159055299214529,5.41314405009518,5.170483995038151,5.634506233527824,5.627621113690637,5.480459152123185,3.8066624897703196,4.348547832773054,4.465908118654584,4.783498160118609,5.8377304471659395,6.054502525136856
5.1298987149230735,5.128307101949103,5.1647859739235145,5.37541356806393,5.634789603169249,5.748962851351785,3.784189633918261,4.167941113741139,4.454347296253507,3.990397430653378,5.857933154483459,6.148403737440342
5.762051382780177,5.853631167975317,5.817111159963204,5.983993276656355,5.8944028342648505,5.992307339540097,4.430816798843313,4.10462889326586,4.663439094112067,4.3375981309422915,6.284134161070802,5.863872149091788
5.726847747587197,4.864400384595715,5.814130531825066,5.442219398592826,5.921578419643816,6.5568047999094246,4.430816798843313,3.7328053585454986,4.663439094112067,4.337801511822083,6.289715570908998,6.09411759835059
5.739792912179234,5.439314936064165,5.817111159963204,5.3814403378063975,5.963579343618446,4.212121383893538,4.442651256490317,4.722748058410048,4.663439094112067,4.2885089199516715,6.295266001439646,6.112282357605007
5.723585101952381,5.482829487018959,5.820082930352362,5.456922100340994,5.968707559985366,5.399381576733021,4.418840607796598,5.098248682700714,4.663439094112067,5.297203012764659,6.304448802421981,6.934796631950013
5.726847747587197,5.696427866882307,5.823045895483019,5.637427578612009,5.968707559985366,5.8731049222425655,4.406719247264253,4.632341347873159,4.663439094112067,5.261270726279608,6.315358001522335,5.659411170488614
5.720311776607412,5.1747673709451645,5.811140992976701,6.203160567841968,5.983936280687191,5.014924071805074,4.382026634673881,4.381531873965042,4.663439094112067,4.155967538608684,6.311734809152915,5.518505980557126
5.707110264748875,5.630019326598828,5.811140992976701,5.970817408421597,5.726847747587197,4.879494137014735,4.356708826689592,4.91365170197818,4.663439094112067,5.381667545726547,6.2878585601617845,6.617379914617055
5.733341276897746,5.417573919346652,5.811140992976701,5.067118117876081,5.739792912179234,4.738503799695613,4.356708826689592,4.501706883940399,4.663439094112067,5.1968313169190905,6.289715570908998,6.087060788337957
5.717027701406222,5.630640023621658,5.808142489980444,5.363738068003707,5.726847747587197,5.432859187629296,4.356708826689592,5.382574746205888,4.663439094112067,5.017242435664941,6.289715570908998,6.146515534153894
5.707110264748875,6.048040182819098,5.755742213586912,6.320079178846729,5.755742213586912,4.995989084638356,4.343805421853684,5.0375215016910655,4.672828834461906,4.037970211170334,6.293419278846481,5.807098375987098
