RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
4.454347296253507,5.112958552709485,3.044522437723423,3.1324916786314416,2.70805020110221,2.842322744116647,4.31748811353631,3.9462715619334965
4.454347296253507,5.306209456681017,3.044522437723423,2.5652910265783007,2.70805020110221,3.107283423807472,4.31748811353631,6.320420349194356
4.454347296253507,4.199383308528785,3.044522437723423,3.8016680614365206,2.70805020110221,2.9290367593983593,4.330733340286331,2.666703276363907
4.51085950651685,4.318736916824139,3.091042453358316,0.9875683747238524,2.70805020110221,1.558919317194759,4.709530201312334,5.192219240283636
4.672828834461906,5.121148388911557,3.1780538303479458,5.311749404036143,2.70805020110221,1.6328537935189145,4.736198448394496,2.6382373880518983
4.672828834461906,3.756714236927763,3.1780538303479458,3.9755276472031773,2.70805020110221,5.815955888613138,4.74493212836325,5.031123438012358
4.6913478822291435,4.57896132052043,3.258096538021482,0.3225886853356381,2.70805020110221,5.789989183780521,4.574710978503383,4.10078699224317
4.955827057601261,6.171652149829532,3.258096538021482,2.964031495019878,2.70805020110221,1.7724412055822978,3.970291913552122,1.4588181018192028
4.969813299576001,5.497308856888241,3.258096538021482,4.166970027459522,2.70805020110221,0.0,4.143134726391533,4.377455591624701
4.969813299576001,6.073096877692791,3.258096538021482,5.10428129578329,2.70805020110221,0.5087283975221961,4.127134385045092,4.309928977231845
4.962844630259907,5.196015791908581,3.5553480614894135,3.163739557825895,2.5649493574615367,7.156642711586803,4.248495242049359,3.4768200955913
4.962844630259907,4.49366035698729,3.5553480614894135,3.812739122555457,2.5649493574615367,0.8884642727077001,4.23410650459726,4.818609450007639
