,Actual_last_5_vals,Mean_Simulation,Simulated_13,Simulated_6,Simulated_19,Simulated_29,Simulated_25,Simulated_24,Simulated_9,Simulated_27,Simulated_21,Simulated_28,Simulated_23,Simulated_1,Simulated_26,Simulated_22,Simulated_11,Simulated_12,Simulated_10,Simulated_2,Simulated_14,Simulated_8,Simulated_7,Simulated_18,Simulated_0,Simulated_16,Simulated_17,Simulated_3,Simulated_20,Simulated_4,Simulated_15,Simulated_5
0,16985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,17286.333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17395.666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,17505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33,6580.33
6,,8298.97,4150.44,12941.97,11020.68,4499.96,8749.08,2300.97,10779.96,7514.88,6772.11,3619.58,7637.28,7853.52,4277.93,2619.17,-446.84,19890.06,-3930.1,17313.36,12941.45,21.95,13682.1,9705.37,6697.37,-1530.11,15789.7,14904.69,10877.03,18519.6,2876.87,16918.99
7,,9298.82,10589.24,7270.49,7859.63,1093.45,17088.72,12027.01,7945.41,10879.95,7530.69,4544.86,5083.92,13582.71,3862.36,11827.59,12228.84,5452.74,694.63,10824.59,20477.32,16818.13,48.67,26094.8,4354.39,1993.17,25408.68,183.79,-2208.51,13375.5,7323.93,14707.92
8,,8025.21,7713.49,7237.14,9400.76,6270.14,6884.86,9592.1,5667.79,2928.98,19065.32,508.17,2683.81,2605.0,3833.77,-1570.55,19895.36,14500.22,3232.4,-9470.37,19516.31,15654.3,20919.23,6020.06,17413.35,-2713.17,10617.24,-9767.02,9894.09,28211.6,16792.07,-2780.25
9,,10361.86,5674.76,8537.29,14694.14,9859.87,11872.95,13609.71,11600.87,13843.05,9176.49,9209.75,17732.68,5372.96,15569.06,8839.95,8538.46,15690.93,14991.65,2784.78,1727.74,7094.42,7702.09,19513.05,30776.2,8249.32,20207.66,10254.54,-6673.44,-5913.07,-12160.79,32478.68
10,,5800.95,5029.98,8755.21,8344.07,6459.47,1693.51,3904.35,13971.71,11693.94,7343.89,5817.21,7947.36,-3151.4,12286.85,14227.31,8710.45,76.4,1306.78,5364.67,6810.64,17641.16,15079.38,17116.04,647.3,-5957.52,-1759.9,17653.97,-7885.66,5824.17,-6830.71,-4092.16
11,MAE,,1868.12,2039.7,2068.64,2486.66,2499.82,2572.92,2600.26,2805.94,2843.9,3019.79,3289.2,4015.13,4223.67,4625.43,4713.15,5494.3,5791.67,6008.18,6159.32,6422.18,6577.58,6778.97,6917.03,6957.35,7266.54,7578.89,7779.36,8463.64,8553.03,9474.09
