RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
2.4849066497880004,3.5752879838039395,3.6888794541139363,3.697392449979346,0.0,0.8754362755897771,2.5649493574615367,3.5879241157460826,0.0,1.7109182803350094,1.3862943611198906,0.5443390143275862,2.9444389791664403,4.1497156410950025,1.0986122886681098,3.437301328727192
2.4849066497880004,4.858041415844034,3.6888794541139363,3.597571567454532,0.0,0.7956245102500028,2.5649493574615367,4.466046964383691,0.0,0.042677273120488746,1.3862943611198906,0.7228065535558079,2.9444389791664403,3.15465279273353,1.0986122886681098,3.422076532837991
2.4849066497880004,4.386950575312223,3.6888794541139363,3.5800387130605804,0.0,1.6527918181020929,2.5649493574615367,3.776743605857662,0.0,0.0,1.3862943611198906,0.708376761511055,2.9444389791664403,4.210880982296246,1.0986122886681098,6.081133327879953
2.4849066497880004,3.1890921198052364,3.6888794541139363,3.717426140480129,0.0,2.0823780747193172,2.5649493574615367,1.5351097646722192,0.0,4.047002123785175,1.3862943611198906,0.0,2.9444389791664403,3.6791913782892562,1.0986122886681098,4.902663862586197
2.4849066497880004,4.295128999421517,3.6888794541139363,3.6159813206294062,0.0,0.45929901506879534,2.5649493574615367,1.2211750828703933,0.0,2.4183013389779644,1.3862943611198906,0.0,2.9444389791664403,5.896048384438491,1.0986122886681098,0.0
2.4849066497880004,4.327391458525247,3.713572066704308,5.029091320971348,0.0,0.7455799221644981,2.5649493574615367,5.245356076620365,0.0,0.7542445744071928,1.3862943611198906,0.7100912868449223,2.9444389791664403,5.7495423660921805,1.0986122886681098,5.926580966319363
2.4849066497880004,2.131870508167739,3.7376696182833684,3.663464661651778,0.0,1.1980677239201665,2.5649493574615367,4.725616713863788,0.0,0.7344447905487664,1.3862943611198906,1.0278038888608771,2.9444389791664403,2.903315677899247,1.0986122886681098,6.05462236186838
2.4849066497880004,1.931429621216696,3.728100167267218,2.156596608939916,0.0,1.6558780290359572,2.5649493574615367,4.314865238811296,0.0,0.15932189062103586,1.3862943611198906,1.4172336012700288,2.9444389791664403,5.823342874229791,1.0986122886681098,2.4819415292155043
2.4849066497880004,1.4881472701260043,3.7184382563554808,4.088346151139417,0.0,0.0,2.5649493574615367,5.01624823833256,0.0,0.3641694045620396,1.3862943611198906,0.8594936158001492,2.9444389791664403,3.5616314132296543,1.0986122886681098,3.2131131344312784
2.4849066497880004,3.5350368217600385,3.708682081410116,4.024943407336689,0.0,1.3683954665975466,2.5649493574615367,2.8833566896118823,0.0,0.0,1.3862943611198906,0.29065421931285434,2.9444389791664403,2.2742630278810196,1.0986122886681098,2.9004720779264614
2.4849066497880004,4.09766181725124,3.6988297849671046,5.0050493402307525,0.0,2.616561658416088,2.5649493574615367,1.4921931541504327,0.0,4.6095931879902015,1.3862943611198906,1.035809735852074,2.9444389791664403,4.103009181237531,1.0986122886681098,3.5815158772458466
2.4849066497880004,2.370258061366135,3.6888794541139363,3.999581848913323,0.0,0.0,2.5649493574615367,1.1512724901673042,0.0,2.4487059557480593,1.3862943611198906,1.3723001384052327,2.9444389791664403,6.155291121822589,1.0986122886681098,5.471194860139171
