RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
2.4849066497880004,3.5752879838039395,3.6888794541139363,3.697392449979346,0.0,0.8754362755897771,2.5649493574615367,3.5879241157460826,4.820281565605037,4.276680021083757,0.0,1.7109182803350094,1.3862943611198906,0.5443390143275862,2.9444389791664403,4.1497156410950025,1.0986122886681098,3.437301328727192
2.4849066497880004,3.5088310483029415,3.6888794541139363,3.9156269077238868,0.0,2.029514023592628,2.5649493574615367,2.167277136335356,4.820281565605037,2.43885583524163,0.0,0.5787690957128804,1.3862943611198906,2.072018913616006,2.9444389791664403,3.771497267013465,1.0986122886681098,2.2882446372776437
2.4849066497880004,1.141447481956813,3.6888794541139363,3.9133555827205075,0.0,2.3496212919787896,2.5649493574615367,1.627878875374419,4.820281565605037,1.8526210141007433,0.0,1.5478694170105594,1.3862943611198906,0.4569384895169175,2.9444389791664403,2.8718627776671575,1.0986122886681098,2.783817059389959
2.4849066497880004,3.6147199291869754,3.6888794541139363,4.74737689298674,0.0,0.0,2.5649493574615367,3.5213937251177474,4.820281565605037,4.068390852308923,0.0,3.8454025510383794,1.3862943611198906,0.3690353831970678,2.9444389791664403,5.107804579183359,1.0986122886681098,2.5345021383697866
2.4849066497880004,1.248995881057763,3.6888794541139363,3.521774188474362,0.0,0.0,2.5649493574615367,1.8556956253355394,4.820281565605037,4.296116719110257,0.0,2.803264913466008,1.3862943611198906,0.2220748993602502,2.9444389791664403,2.0069856659263694,1.0986122886681098,5.280396419626102
2.4849066497880004,3.2505242441199957,3.713572066704308,3.493509250251861,0.0,1.7723490002961837,2.5649493574615367,5.163249812472553,4.832305758571839,3.9195639853611364,0.0,2.0386620169567418,1.3862943611198906,1.3588660214065078,2.9444389791664403,5.537475928710545,1.0986122886681098,6.049508892304328
2.4849066497880004,4.486886446737673,3.7376696182833684,3.312712561193638,0.0,1.160327038848335,2.5649493574615367,2.428207642153628,4.844187086458591,4.910852938535465,0.0,1.6508162873655967,1.3862943611198906,0.48616171795741464,2.9444389791664403,6.830538873831001,1.0986122886681098,3.3749753048339994
2.4849066497880004,2.1426621035857587,3.728100167267218,3.892341465991458,0.0,1.9675322355243716,2.5649493574615367,2.8203237491749684,4.847331743138063,3.090482559990835,0.0,0.0,1.3862943611198906,0.5463106678722889,2.9444389791664403,4.344317814126339,1.0986122886681098,2.880431289154563
2.4849066497880004,1.6019923937688334,3.7184382563554808,2.2587746579164003,0.0,2.5847965175419776,2.5649493574615367,3.067019590415014,4.850466541943434,4.675306077273427,0.0,2.1618405421020643,1.3862943611198906,0.3371373884068197,2.9444389791664403,2.8911787231929544,1.0986122886681098,3.0357846765966316
2.4849066497880004,5.354388929161568,3.708682081410116,3.473646042164798,0.0,0.8479419723212838,2.5649493574615367,4.523265428376598,4.853591544486569,3.762783577277135,0.0,2.0701421765555574,1.3862943611198906,0.39805255707768794,2.9444389791664403,4.27134870055866,1.0986122886681098,3.7608576855683573
2.4849066497880004,2.9174711044586337,3.6988297849671046,4.78437905301374,0.0,0.6670839581902518,2.5649493574615367,5.423563048789921,4.856706811803519,3.332929679107341,0.0,1.4594020711141538,1.3862943611198906,1.560540938879981,2.9444389791664403,3.804751942718652,1.0986122886681098,0.0
2.4849066497880004,4.158315473161522,3.6888794541139363,5.723502855397326,0.0,1.515586773176358,2.5649493574615367,1.5413643691796142,4.859812404361672,3.780557666923464,0.0,0.0,1.3862943611198906,1.1153478291949797,2.9444389791664403,6.491449691656326,1.0986122886681098,4.346264322754696
