,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29
360,17359.285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,17360.714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,17362.14285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,17363.571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,17365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956,14639.753903635956
366,,14481.74353356055,15800.709619808122,16133.565903931369,15338.16923152928,14515.010467095246,12983.137472203844,13561.777799065894,14842.766701113447,15257.166694933523,16603.28287046363,11630.0034390841,12335.241895488705,13157.748009468738,14689.08011510705,15081.696265002984,13057.950218288837,14375.731532161795,15025.836935293333,14660.699127728352,13459.099728125431,14916.154233927104,13378.65036765565,13068.042283076273,17343.786374809093,15672.808698061845,11647.857787674253,13430.446197065237,14357.728011511359,17073.94970853649,14606.98752872521
367,,14034.025606470186,13558.04125393554,14249.926140390795,15657.36317700229,15457.121024059512,14636.033055100133,13674.925310560377,13818.449278093018,15670.80421669086,14373.53971293723,15437.91989532775,14420.887921722788,15209.995575658599,13252.495416784572,12118.489444604185,14708.638921938318,15719.25466099111,15745.731372383121,14983.148749509402,17650.40942575566,15095.812027765509,15756.97219155122,14380.971514664952,12552.876597921431,14510.96694687407,11643.20866843813,14781.861475246298,14426.426980046017,14832.824755909067,15697.133856598351
368,,13541.855784240342,16453.64431483476,15128.111619629457,14660.78062534044,12600.744845777184,15684.219759172842,11995.044119978751,16560.276645005808,15924.308697893373,12045.21339387198,15250.260493046922,13739.64733008301,13791.519329493372,14188.449337166781,13740.550291519103,10518.45279375287,12395.618535847574,15413.763172298735,13156.36914075276,14326.056881364862,15476.433851990321,15345.739848043953,15818.151745602607,15951.417797536946,15517.968659376424,13555.985530199476,12048.246700967293,12176.526469076167,15377.911261319286,14670.049096848506
369,,15767.765322056972,13064.92350982342,16322.965637634386,12832.295083445479,16485.680018772622,15733.88505144609,15310.72740465623,15295.675630570006,14866.92142422027,14314.326852580682,14402.764589833603,14604.733412164596,12910.488721809967,15094.525396981404,15640.446886549309,16530.536606765345,15500.978960883785,13013.608697610112,15281.37485834529,16583.608908619575,14912.38487622993,15229.163187121094,17066.87019675949,13580.977279757693,14603.247717917744,13036.895348305627,15929.956880049282,16545.234138495245,12164.073065940085,16315.768164622645
370,,12336.336606834942,12805.351351314692,16652.602378833417,14559.983550340425,13109.260077928233,13400.36607324217,13928.243604473875,12528.463624877504,12170.96521688617,17245.297924799896,13705.1814746493,16281.457057877733,16439.277031511792,15858.073622132039,14255.306155252289,12475.192961805722,15791.796008936222,13033.14048632118,13009.440661522902,12378.54430252211,13159.262179999107,13556.123569436295,15296.745590266239,14617.082029110477,13516.231160764744,12679.416437165293,14995.20920058862,12909.638846629368,14086.448988645609,13450.476455589727
