S00117_Actual,S00117_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
5.170483995038151,5.634506233527824,5.627621113690637,5.480459152123185,3.8066624897703196,4.348547832773054,4.465908118654584,4.783498160118609,5.8377304471659395,6.054502525136856
5.1647859739235145,5.506209816690026,5.634789603169249,5.292098210617848,3.784189633918261,4.263606446424046,4.454347296253507,5.165037250722455,5.857933154483459,5.534253762850984
5.817111159963204,4.921568124557133,5.8944028342648505,4.990564786351826,4.430816798843313,4.408583247870205,4.663439094112067,4.484372655989055,6.284134161070802,6.110237284556878
5.814130531825066,5.321109197307348,5.921578419643816,5.51219160087015,4.430816798843313,4.97790705305112,4.663439094112067,4.8537445268394706,6.289715570908998,5.639925088825354
5.817111159963204,6.079542162832921,5.963579343618446,6.452649642251359,4.442651256490317,4.114865651877327,4.663439094112067,4.945678951389538,6.295266001439646,5.782185040198777
5.820082930352362,5.002068344638392,5.968707559985366,4.81091178624315,4.418840607796598,4.209210061960038,4.663439094112067,6.315804974309337,6.304448802421981,6.689271349465451
5.823045895483019,5.466940679513442,5.968707559985366,5.9580884206453675,4.406719247264253,5.108272128669865,4.663439094112067,4.471141205974885,6.315358001522335,6.388728136252324
5.811140992976701,6.147706708101823,5.983936280687191,5.297362768557097,4.382026634673881,4.238217555387408,4.663439094112067,5.299016246014887,6.311734809152915,5.836454517850215
5.811140992976701,6.511921843066038,5.726847747587197,5.526058688221405,4.356708826689592,3.6318277695324492,4.663439094112067,5.149115586233775,6.2878585601617845,5.418869856124743
5.811140992976701,5.430240555869923,5.739792912179234,4.671431522906654,4.356708826689592,4.4673953376293625,4.663439094112067,4.468053702990282,6.289715570908998,6.274810257882275
5.808142489980444,5.621750640835792,5.726847747587197,5.0835821393124165,4.356708826689592,4.385204513202259,4.663439094112067,4.714208163077709,6.289715570908998,5.918363773288059
5.755742213586912,5.615506288828525,5.755742213586912,5.970072649816018,4.343805421853684,4.633015415772293,4.672828834461906,3.518183068434581,6.293419278846481,5.627013633416501
