RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575
3.1354942159291497,2.743095818877447,1.791759469228055,1.152420758580968,1.0986122886681098,2.6432682966850667,6.018593214496234,4.538934906661256
3.1354942159291497,1.9987724849090818,1.791759469228055,1.807392026730765,1.0986122886681098,2.2846998526036857,6.025865973825314,6.446074511294471
3.1354942159291497,3.9881855996065014,1.791759469228055,2.289075761226687,1.0986122886681098,0.7244612919806329,6.028278520230698,5.859675285669245
3.1354942159291497,2.907210111451794,1.791759469228055,1.878584321684298,1.0986122886681098,1.6584213907360792,6.018593214496234,5.366542187578415
3.258096538021482,3.4977798991833144,1.791759469228055,1.295217122249805,1.0986122886681098,1.0618341939557154,5.937536205082426,6.3054901451099985
3.258096538021482,3.5287000269676665,2.772588722239781,0.7528215593577039,1.3862943611198906,0.5791773379707469,6.016157159698354,5.249811709374743
3.332204510175204,3.664411599919968,2.6390573296152584,1.9552531749555817,0.6931471805599453,0.7739165340566054,5.713732805509369,5.839494296925276
3.332204510175204,3.5045142069050548,2.6390573296152584,1.5320181313507333,0.6931471805599453,1.757133826949259,5.71042701737487,5.490476709216988
3.332204510175204,4.7626043418499195,2.6390573296152584,1.284186389474152,0.6931471805599453,1.2299705858972165,5.683579767338681,6.15516475078293
3.332204510175204,3.24832261041198,2.6390573296152584,2.242237354899791,0.6931471805599453,1.4695381668316827,5.69035945432406,5.001553446373788
3.332204510175204,4.705946049229194,2.6390573296152584,1.6221375258081523,0.6931471805599453,1.651428261270234,5.697093486505405,5.305121949239873
