RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575
3.1354942159291497,3.6416838362449813,1.791759469228055,1.6466616405958892,1.0986122886681098,2.131445051996443,6.018593214496234,5.641274281304674
3.1354942159291497,2.7883676387465552,1.791759469228055,3.307218399137356,1.0986122886681098,1.5954028199988324,6.025865973825314,5.358523325396144
3.1354942159291497,2.9417234138429977,1.791759469228055,2.5414319499274898,1.0986122886681098,2.7282957634780334,6.028278520230698,4.100588835870658
3.1354942159291497,3.465147758538177,1.791759469228055,1.0930600468321943,1.0986122886681098,1.141814037251637,6.018593214496234,5.337184870463336
3.258096538021482,4.644407133544037,1.791759469228055,2.4574308240151006,1.0986122886681098,3.210555816004451,5.937536205082426,6.579727626722564
3.258096538021482,3.458300410477983,2.772588722239781,1.9774826839786621,1.3862943611198906,0.8849685030898572,6.016157159698354,6.750630551161855
3.332204510175204,3.0780413451829687,2.6390573296152584,1.839777335569893,0.6931471805599453,1.325953852466241,5.713732805509369,4.895285063357899
3.332204510175204,3.487776992354275,2.6390573296152584,1.1037339307662246,0.6931471805599453,1.8751634677187377,5.71042701737487,5.454510090088042
3.332204510175204,4.002865646653552,2.6390573296152584,1.9766406974127695,0.6931471805599453,1.5074868944697049,5.683579767338681,5.787645466550759
3.332204510175204,3.5466256199533372,2.6390573296152584,1.6071758034767114,0.6931471805599453,1.019962472230542,5.69035945432406,4.147629653717116
3.332204510175204,4.071655542088011,2.6390573296152584,2.3033940214680895,0.6931471805599453,2.4318288455366037,5.697093486505405,5.283912612191404
