RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575
3.1354942159291497,4.237295629573457,1.791759469228055,2.1115058929356336,1.0986122886681098,1.5111645561058178,6.018593214496234,5.246107137803965
3.1354942159291497,2.9365056614130762,1.791759469228055,1.971905819477966,1.0986122886681098,2.0446227438273104,6.025865973825314,4.805352026889134
3.1354942159291497,4.055254304287072,1.791759469228055,2.4565452365202627,1.0986122886681098,0.7608620282929714,6.028278520230698,4.729695864367589
3.1354942159291497,1.8053653363743796,1.791759469228055,1.424466840133686,1.0986122886681098,2.0291957683468262,6.018593214496234,6.491121322231425
3.258096538021482,2.4326934253454553,1.791759469228055,0.7839847702340901,1.0986122886681098,2.884177625386097,5.937536205082426,5.489286991646937
3.258096538021482,3.8713821374666026,2.772588722239781,2.143471728305737,1.3862943611198906,1.0158064654212295,6.016157159698354,5.8452268693241445
3.332204510175204,3.776665215955266,2.6390573296152584,2.6024158177983168,0.6931471805599453,1.119382947096063,5.713732805509369,4.557444530355973
3.332204510175204,3.4247322677667795,2.6390573296152584,4.196817130334539,0.6931471805599453,1.4966964377223149,5.71042701737487,5.7836561271853135
3.332204510175204,3.661047106611297,2.6390573296152584,1.4244436299493042,0.6931471805599453,2.103301544474226,5.683579767338681,5.741296110489115
3.332204510175204,3.4853547614748033,2.6390573296152584,2.3736231614133567,0.6931471805599453,0.25275840761320256,5.69035945432406,4.83685901836392
3.332204510175204,2.772335649603539,2.6390573296152584,2.1655845143672483,0.6931471805599453,0.0,5.697093486505405,6.5141198448751325
