RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575
3.1354942159291497,4.1595440236363155,1.791759469228055,2.0735199703600458,1.0986122886681098,0.6208874836993696,6.018593214496234,4.858958682062731
3.1354942159291497,4.354074230035988,1.791759469228055,1.8848147288726238,1.0986122886681098,1.2017456079820954,6.025865973825314,4.724678545230253
3.1354942159291497,2.583908213570928,1.791759469228055,0.8546779253216741,1.0986122886681098,1.8714153077074276,6.028278520230698,5.2575241247300974
3.1354942159291497,2.0293946692902027,1.791759469228055,1.1080173536086084,1.0986122886681098,2.6539219242639396,6.018593214496234,5.047435462451066
3.258096538021482,2.383395668598524,1.791759469228055,3.114942531317846,1.0986122886681098,1.8561623656966502,5.937536205082426,6.02984300013138
3.258096538021482,3.5459147892610803,2.772588722239781,2.004969423908862,1.3862943611198906,1.6624860061120752,6.016157159698354,5.791312495811995
3.332204510175204,3.488678103062042,2.6390573296152584,1.6629477526450323,0.6931471805599453,1.4358057408313247,5.713732805509369,5.5850446590269405
3.332204510175204,2.8367243410837895,2.6390573296152584,0.22758279951258942,0.6931471805599453,1.2840186076602058,5.71042701737487,5.168319361076752
3.332204510175204,2.840517470808347,2.6390573296152584,2.7405961428682746,0.6931471805599453,0.819195651472283,5.683579767338681,4.565160865311951
3.332204510175204,3.131962776727942,2.6390573296152584,1.408735122335133,0.6931471805599453,1.6006133477321651,5.69035945432406,4.968264218737365
3.332204510175204,2.9909682516298672,2.6390573296152584,2.6266495409414987,0.6931471805599453,0.7311379761951697,5.697093486505405,8.683825288807451
