RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575
3.1354942159291497,3.5893365962959587,1.791759469228055,1.943120917555402,1.0986122886681098,1.8242257494982483,6.018593214496234,5.150671828561854
3.1354942159291497,3.610114312907982,1.791759469228055,2.707533362045491,1.0986122886681098,2.1267826146733864,6.025865973825314,5.453210716352196
3.1354942159291497,2.9895961527742987,1.791759469228055,1.8835244999903857,1.0986122886681098,2.2236886957685313,6.028278520230698,5.134550689778452
3.1354942159291497,3.8714476781704006,1.791759469228055,2.636991345413078,1.0986122886681098,1.7086292773768796,6.018593214496234,5.924623480362713
3.258096538021482,2.5625255197897823,1.791759469228055,1.9051996002605747,1.0986122886681098,1.1389334744358892,5.937536205082426,6.735289054321684
3.258096538021482,3.978979470412817,2.772588722239781,2.095086237520871,1.3862943611198906,1.205525103525914,6.016157159698354,5.50201756516815
3.332204510175204,3.4873105310578816,2.6390573296152584,2.173394221556381,0.6931471805599453,2.3096703922835307,5.713732805509369,5.404156113027832
3.332204510175204,3.853100953913192,2.6390573296152584,1.6544763731186805,0.6931471805599453,1.8890607191019027,5.71042701737487,6.217155748363368
3.332204510175204,3.155343510744237,2.6390573296152584,1.6074776862282216,0.6931471805599453,1.805215865839359,5.683579767338681,4.94909441431008
3.332204510175204,4.340575398678075,2.6390573296152584,1.819355660582241,0.6931471805599453,1.9423974471480758,5.69035945432406,6.35317971615889
3.332204510175204,2.949102699063204,2.6390573296152584,3.795043981697945,0.6931471805599453,1.7227182780379229,5.697093486505405,5.99332357876317
