S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.583496308781699,5.905965091877481,5.147494476813453,5.406354149356674,5.1647859739235145,5.623524564790877,1.9459101490553132,2.218394196647229,2.5649493574615367,3.5535918260069694,6.040254711277414,5.778379256897303,3.8918202981106265,3.9342304055250064
5.575949103146316,5.715002302735336,5.159055299214529,5.412105906835842,5.170483995038151,5.1403051654694885,1.9459101490553132,1.7740896639627395,2.4849066497880004,3.7265316338679986,6.059123195581797,7.19264048736884,3.828641396489095,4.6994315059824
5.572154032177765,5.387816056514252,5.170483995038151,5.316259052946436,5.176149732573829,5.664947785151016,1.9459101490553132,1.7558206044407543,2.3978952727983707,2.6166452726615903,6.0844994130751715,5.922234730765672,3.828641396489095,3.8144832991951545
5.796057750765372,5.941007809774938,5.768320995793772,5.351878493676821,5.817111159963204,6.182300212308165,1.9459101490553132,2.4702471361577896,2.70805020110221,3.4433144053942066,6.293419278846481,5.6590433445393975,4.1588830833596715,4.293054370083529
5.796057750765372,5.694046655364911,5.720311776607412,4.9797300619663964,5.814130531825066,5.352763126486432,1.9459101490553132,1.8046547178385148,2.70805020110221,3.688709562130456,5.700443573390687,6.811309895831898,4.1588830833596715,3.4585203228929204
5.84354441703136,5.87063576952503,5.726847747587197,4.992448341134002,5.814130531825066,5.2270939408358466,1.9459101490553132,2.8118690793788184,2.8903717578961645,3.2618103045838485,5.707110264748875,6.315559926660248,4.1588830833596715,4.51111107492442
5.8377304471659395,5.60266587076932,5.726847747587197,6.304599217239359,5.814130531825066,5.519165356859058,1.9459101490553132,2.0354455641578375,2.5649493574615367,3.0040610323038996,5.697093486505405,5.585761576261062,4.174387269895637,4.2750339138030995
5.834810737062605,6.177962046424529,5.739792912179234,4.948584510623141,5.817111159963204,6.122182749907542,1.9459101490553132,2.78370338870194,2.302585092994046,4.614380764669793,5.697093486505405,6.147559705075484,4.189654742026425,3.6483386178468464
5.834810737062605,5.96339251251412,5.7430031878094825,5.76126557508431,5.817111159963204,6.1691975157501036,1.9459101490553132,2.3696055972553345,2.6390573296152584,3.6239572671982407,5.723585101952381,6.080960340431174,4.189654742026425,4.4024177015303145
5.8377304471659395,6.229324918343068,5.723585101952381,5.511374676530018,5.820082930352362,5.605360745858471,1.9459101490553132,2.3677265310627202,2.0794415416798357,3.8027705492909063,5.703782474656201,5.294806148861512,4.248495242049359,4.468735288597224
5.8377304471659395,6.35771814198624,5.723585101952381,4.781288843712239,5.820082930352362,6.001060125991284,1.9459101490553132,1.8781790324159084,2.0794415416798357,3.7548371049615694,5.713732805509369,6.305585002161157,4.248495242049359,3.4850338153930798
5.840641657373398,6.1688702988834105,5.726847747587197,5.278993195535137,5.820082930352362,5.1651357229872445,1.9459101490553132,2.473315033464374,2.833213344056216,3.017825956913494,5.703782474656201,5.6828892051664495,4.248495242049359,3.6206313001840944
5.840641657373398,6.771963831962002,5.726847747587197,5.20480921658112,5.823045895483019,6.16034984644489,1.9459101490553132,1.7156555077716078,2.772588722239781,3.416259748694574,5.717027701406222,5.386813096186152,4.248495242049359,3.530265042301577
5.786897381366708,6.022137359070323,5.717027701406222,4.9328053001575265,5.814130531825066,5.288901862316156,1.9459101490553132,1.762133861576632,2.833213344056216,3.106498216516427,5.700443573390687,5.335832581223132,4.248495242049359,3.7195559099911994
5.783825182329737,6.888177789810394,5.720311776607412,5.047935099208296,5.811140992976701,4.791573661936531,1.9459101490553132,2.9048316192070645,2.9444389791664403,3.4736983266058226,5.69035945432406,5.1720276616842495,4.248495242049359,4.501113644810035
5.7745515455444085,5.924598163299371,5.720311776607412,5.160347851610093,5.811140992976701,5.774315596454499,1.9459101490553132,3.182346424016181,2.995732273553991,3.246852715312846,5.680172609017068,6.194785834590057,4.2626798770413155,3.6560504225861767
