S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.840641657373398,5.905965091877481,5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.786897381366708,5.59490478392716,5.717027701406222,5.5794337043485935,5.814130531825066,5.254467078505561,1.9459101490553132,2.4128358598708797,2.833213344056216,4.48716515312218,5.700443573390687,5.8962737185930045,4.248495242049359,3.6614764663194506
5.783825182329737,6.334528042894868,5.720311776607412,5.310448989423072,5.811140992976701,6.246106060373424,1.9459101490553132,2.7875746846465463,2.9444389791664403,4.7870966086157445,5.69035945432406,6.262375197797856,4.248495242049359,4.277265653234183
5.7745515455444085,6.015149766292484,5.720311776607412,5.487117787751857,5.811140992976701,5.77873317118657,1.9459101490553132,3.1178959008711304,2.995732273553991,3.017250455072996,5.680172609017068,5.160243315891089,4.2626798770413155,4.285232710777055
5.755742213586912,5.361520167569662,5.720311776607412,4.668526721085485,5.811140992976701,5.656266053292323,1.791759469228055,1.2566818292902733,2.995732273553991,4.376110955327063,5.631211781821365,5.565458197458961,4.23410650459726,4.401954760012921
5.765191102784844,6.801761628226699,5.726847747587197,4.570485336738894,5.811140992976701,6.114523424705368,1.791759469228055,1.828372638974759,3.091042453358316,2.1941575666079496,5.634789603169249,5.4935940522427025,4.23410650459726,4.211694304432839
5.765191102784844,6.092330155963053,5.733341276897746,5.550359609812713,5.811140992976701,5.790890628463141,1.791759469228055,3.5640341340040824,2.772588722239781,3.2545899919716947,5.66988092298052,6.126448221255602,4.23410650459726,4.14263690748943
5.75890177387728,5.955329331821714,5.703782474656201,5.450540967096206,5.808142489980444,5.701073758459188,1.791759469228055,0.8222682186029229,2.302585092994046,4.345438283787943,5.6131281063880705,6.094942707888434,4.23410650459726,4.130706888571272
5.7745515455444085,5.673028585314787,5.717027701406222,5.376655952742876,5.808142489980444,5.807400552141835,1.791759469228055,3.2343635995883724,2.4849066497880004,3.150362966385055,5.616771097666572,5.980735078288218,4.23410650459726,4.357232692246484
5.765191102784844,6.034526583303865,5.71042701737487,5.124829387511249,5.808142489980444,5.127163529539396,1.791759469228055,2.877571955592277,2.302585092994046,4.85078886791099,5.616771097666572,5.245299247629633,4.23410650459726,3.366954462693495
5.777652323222656,5.503274838799522,5.707110264748875,5.949991150806184,5.755742213586912,5.613641869056947,1.791759469228055,3.4041836988344145,2.3978952727983707,3.5765434414832216,5.66988092298052,6.5892988519855855,4.23410650459726,3.26185916034294
5.777652323222656,5.335488215519651,5.707110264748875,5.686362745031969,5.755742213586912,5.956661273940311,1.791759469228055,1.5994567080638586,2.302585092994046,4.004021878369656,5.66988092298052,6.235163609230702,4.23410650459726,3.998550962486302
