RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
4.454347296253507,5.112958552709485,3.044522437723423,3.1324916786314416,2.70805020110221,2.842322744116647,4.31748811353631,3.9462715619334965,1.3862943611198906,1.0310430254238616
4.454347296253507,5.349949393069528,3.044522437723423,4.701921938365571,2.70805020110221,2.4321668994546277,4.31748811353631,4.739664531847497,1.3862943611198906,0.9063437164274125
4.454347296253507,3.8735009047662428,3.044522437723423,3.8944223930309976,2.70805020110221,8.9700559289332,4.330733340286331,3.175763647463447,1.3862943611198906,0.7648398999776633
4.51085950651685,3.5545223188554633,3.091042453358316,3.2969018220145663,2.70805020110221,0.8177812522207688,4.709530201312334,2.6494908475272467,1.3862943611198906,1.370096946153712
4.672828834461906,5.137602831683099,3.1780538303479458,2.9420465146968753,2.70805020110221,4.7833460393087375,4.736198448394496,2.974609569411855,1.3862943611198906,1.7145047364386594
4.672828834461906,7.464472888218373,3.1780538303479458,5.333881832677102,2.70805020110221,2.261998894049111,4.74493212836325,2.083518987577985,1.3862943611198906,0.6641701284309376
4.6913478822291435,3.5958537700967548,3.258096538021482,1.9770551509752037,2.70805020110221,0.0,4.574710978503383,2.5373627557462024,1.3862943611198906,0.0
4.955827057601261,2.0095938822431134,3.258096538021482,2.143630414462347,2.70805020110221,2.9194573143365417,3.970291913552122,4.50300081350546,1.3862943611198906,1.524502687417678
4.969813299576001,6.82601143121791,3.258096538021482,3.8020006144005776,2.70805020110221,4.903189184086846,4.143134726391533,5.156233716584,1.3862943611198906,3.196434364362579
4.969813299576001,5.973549100164915,3.258096538021482,2.5814217367657557,2.70805020110221,1.5743952436501076,4.127134385045092,5.260915510858578,1.3862943611198906,0.0
4.962844630259907,5.379996878942496,3.5553480614894135,4.20303091865844,2.5649493574615367,0.506095025408392,4.248495242049359,3.488435975734795,1.3862943611198906,0.04941533713928592
4.962844630259907,3.75928757334023,3.5553480614894135,2.067987780317382,2.5649493574615367,3.313451694378404,4.23410650459726,2.677499418321302,1.3862943611198906,0.7314466156425199
