S1213_Actual,S1213_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.6094379124341003,1.5756497927369877,0.0,0.18529177914319295,0.6931471805599453,0.6743462050229961,0.0,1.1795748374291268,1.9459101490553132,2.628571057555208,4.237963789997018,3.400715103324849,1.0986122886681098,0.9743739085513304,1.6094379124341003,1.566371245538988,1.0986122886681098,1.0986074641099446,0.0,0.28515064114304844
1.6094379124341003,1.7445749356033566,0.0,0.17117210694863194,0.6931471805599453,0.4983952311432187,0.0,0.4572875865842788,1.9459101490553132,2.4467388268024473,4.238925791033208,4.1928150618021585,1.0986122886681098,0.9320533493726971,1.6094379124341003,1.6083764102147702,1.0986122886681098,1.09860320637435,0.0,0.0
1.6094379124341003,1.251994554605619,0.0,0.6689558752615625,0.6931471805599453,0.6790787874958174,0.0,0.4317078545533447,1.9459101490553132,2.7339101369126375,4.239886867512759,5.12086584838894,1.0986122886681098,1.159449543939138,1.6094379124341003,1.5259421631771937,1.0986122886681098,1.0986111630209003,0.0,0.13214892786357227
1.6094379124341003,1.4288770684845682,0.0,0.06270485913215919,0.6931471805599453,0.7964543398126618,0.0,0.11401980368740272,1.9459101490553132,2.624146083187088,4.240847021211102,3.4978157659033284,1.0986122886681098,0.9413266078118357,1.6094379124341003,1.5317542282165417,1.0986122886681098,1.0986069474305729,0.0,0.3022005083362434
1.6094379124341003,1.398903738845502,0.0,0.0,0.6931471805599453,0.9237262271777411,0.0,2.6260812062028016,1.9459101490553132,2.7076948744681077,4.241806253898562,3.0361074965708026,1.0986122886681098,0.993843407936847,1.6094379124341003,1.5808426435843674,1.0986122886681098,1.0986054321751495,0.0,0.2699766604876993
1.6094379124341003,1.2751818826408017,0.0,0.6612363831727087,0.6931471805599453,0.6301972027577615,0.0,1.0585757448437134,1.9459101490553132,3.493746582263544,4.242764567340374,5.992292478176461,1.0986122886681098,1.1415200367788207,1.6094379124341003,1.5226813260548737,1.0986122886681098,1.0985996521624692,0.0,0.21668790447486158
1.6094379124341003,1.2893029897566906,0.0,0.0,0.6931471805599453,0.5944704958161285,0.0,0.0,1.9459101490553132,2.966530241565756,4.243721963296702,3.829294258698093,1.0986122886681098,1.1172474752844246,1.6094379124341003,1.5318454234896874,1.0986122886681098,1.0986102756952347,0.0,0.29248818135636084
1.6094379124341003,1.3519764316640528,0.0,0.3553058863608663,0.6931471805599453,0.45787593629578655,0.0,0.260950442991692,1.9459101490553132,2.790086079476647,4.244678443522658,2.677273782574787,1.0986122886681098,1.2733409756254574,1.6094379124341003,1.5580139558293624,1.0986122886681098,1.0986111202747288,0.0,0.777090739136898
1.6094379124341003,1.4174421257573115,0.0,0.1974614897788618,0.6931471805599453,0.6041505874096643,0.0,1.4816826465394097,1.9459101490553132,2.409587287244742,4.2456340097683265,3.1551982892923953,1.0986122886681098,1.0307855338030407,1.6094379124341003,1.530086981004891,1.0986122886681098,1.098609642512915,0.0,0.29106793706683454
1.6094379124341003,1.355230494353963,0.0,0.0,0.6931471805599453,0.5831400277195429,0.0,1.897860800478419,1.9459101490553132,2.7087111907348542,4.246588663778778,3.6559854160721126,1.0986122886681098,1.1231437516597338,1.6094379124341003,1.493567754246645,1.0986122886681098,1.0986117962172142,0.0,0.25766729138859895
1.6094379124341003,2.0942385422422727,0.0,0.002176271902934651,0.6931471805599453,0.6143300247494913,0.0,1.7030598894698121,1.9459101490553132,2.4901395046350174,4.2475424072940875,4.97630157463734,1.0986122886681098,0.931518781444475,1.6094379124341003,1.4554870329099856,1.0986122886681098,1.0986071617301434,0.0,0.0
1.6094379124341003,0.9958701190480748,0.0,0.0,0.6931471805599453,0.6700143750033544,0.0,0.0,1.9459101490553132,1.9222495936672441,4.248495242049359,2.2873012212930055,1.0986122886681098,0.7960011668281713,1.6094379124341003,1.538004596548339,1.0986122886681098,1.0986028085476502,0.0,0.42864986474016004
