RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,3.1354942159291497,2.5303576481378562,0.0,0.9905216270195651,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,3.157581975718598,3.1354942159291497,3.589227290628222,0.0,1.07900497311313,5.181783550292085,4.952049239631611,3.044522437723423,3.285787071593675,0.0,3.4014446855440603
3.367295829986474,3.5097587026126282,3.1354942159291497,3.0674852387731226,0.0,0.924812333366769,5.181783550292085,1.8149200266476548,3.044522437723423,2.951105699788231,0.0,1.1170502777633786
3.367295829986474,2.9947103767929537,3.1354942159291497,3.1561977519492617,0.0,1.4601521992045932,5.181783550292085,3.3054532588932166,3.044522437723423,2.8949948895454467,0.0,1.4756289757122756
3.367295829986474,2.8696940219168696,3.1354942159291497,2.5774015705725635,0.0,1.8459797449790465,5.181783550292085,2.182721532811387,3.044522437723423,2.7988908044343326,0.0,0.8609178812452764
3.367295829986474,3.508316986623149,3.1354942159291497,2.6509572783442237,0.0,1.4816932136782104,5.181783550292085,2.462409394721384,3.044522437723423,2.0261634342581663,0.0,0.0
3.367295829986474,3.416726706422674,3.1354942159291497,3.0674185964605316,0.0,0.06022110714722384,5.181783550292085,3.652201795483882,3.044522437723423,2.3235168263116823,0.0,0.6762478558548715
3.367295829986474,2.900123206011304,3.1354942159291497,3.3044317646054218,0.0,0.18419425889687424,5.181783550292085,4.363185020968223,3.044522437723423,1.84228538007843,0.0,1.0684893527577701
3.367295829986474,3.4691617671113546,3.1354942159291497,2.2857656572397804,0.0,0.11720450705729135,5.181783550292085,4.244778177574963,3.044522437723423,2.963083419436953,0.0,1.0744668281436258
3.367295829986474,3.3450583909170377,3.1354942159291497,2.6257801128924148,0.0,2.2643300364836554,5.181783550292085,3.1201361147489965,3.044522437723423,2.963220766978995,0.0,0.0
3.367295829986474,3.7123171813007505,3.1354942159291497,2.4748611753522085,0.0,0.0,5.181783550292085,3.5111282165184585,3.044522437723423,2.4753855927197987,0.0,0.42578003850194357
3.367295829986474,3.9535646338106503,3.1354942159291497,2.295419787584826,0.0,1.9269610837428055,5.181783550292085,3.313225765079408,3.044522437723423,3.1675085595892902,0.0,0.38240760398043827
