,Actual_last_5_vals,Mean_Simulation,Simulated_6,Simulated_38,Simulated_2,Simulated_30,Simulated_34,Simulated_33,Simulated_42,Simulated_9,Simulated_28,Simulated_41,Simulated_36,Simulated_27,Simulated_15,Simulated_29,Simulated_10,Simulated_24,Simulated_23,Simulated_18,Simulated_47,Simulated_16,Simulated_22,Simulated_43,Simulated_31,Simulated_12,Simulated_49,Simulated_5,Simulated_17,Simulated_20,Simulated_32,Simulated_26,Simulated_8,Simulated_1,Simulated_46,Simulated_4,Simulated_44,Simulated_0,Simulated_25,Simulated_3,Simulated_45,Simulated_40,Simulated_35,Simulated_21,Simulated_37,Simulated_11,Simulated_13,Simulated_39,Simulated_48,Simulated_14,Simulated_19,Simulated_7
0,42899.57205240175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,42902.17903930131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,42904.78602620088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,42907.39301310044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,42910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71,45603.71
6,,46356.16,42683.77,46257.1,48672.48,46300.38,43509.61,50146.76,42200.94,47709.61,42456.66,47229.13,52261.96,45497.53,46216.76,39827.34,49620.71,47542.12,48522.38,41430.61,50276.97,48120.29,51368.01,50078.3,44248.62,43095.21,38229.67,50599.32,42065.01,48065.64,49344.36,43946.03,56314.08,42122.29,48875.72,48466.24,49469.18,41806.85,50067.76,42203.54,47071.41,37834.68,38234.71,49426.69,43569.81,47917.95,48016.23,47546.4,48598.49,49644.65,50047.76,43050.17
7,,46093.72,44865.4,39228.37,43234.55,43287.2,48250.01,47173.22,38015.73,47666.91,39860.33,42036.2,46999.52,46024.72,44186.75,45866.16,44421.74,47527.23,37525.81,47974.98,44635.77,50287.4,44954.73,45808.62,41507.56,50333.97,49727.25,51139.97,40601.65,50078.74,45903.25,52128.86,50542.32,46935.24,47829.38,44445.45,49000.27,44425.0,49904.56,45032.63,46322.83,44079.89,48970.68,50437.02,47297.21,43403.46,53413.25,51393.96,48869.58,50122.09,41098.08,39910.53
8,,45551.66,47899.6,42797.34,41613.91,42715.33,44603.59,45609.95,47597.76,42917.44,47737.59,38221.83,50927.17,47714.49,52891.13,46529.6,46233.04,45071.08,45118.99,45809.33,42749.32,48416.67,47683.01,44287.38,47220.96,42259.69,42871.57,47925.17,42005.24,41189.06,44678.35,55512.08,46199.5,42773.86,42322.41,44803.45,46741.42,44947.67,43904.73,48224.17,46818.15,49690.17,44771.66,46241.43,47374.76,44554.43,43073.4,49642.85,39421.14,49128.22,43715.14,44426.77
9,,46007.11,48275.55,43504.89,49333.05,47362.66,45498.21,45136.31,47079.17,52409.38,47284.97,44302.93,41464.6,46134.04,42891.41,44297.36,47183.43,48727.11,44918.77,47505.49,40907.64,47782.99,49269.13,42556.14,50040.68,42260.75,44881.01,47516.89,47109.71,49531.95,48934.55,42501.61,45914.37,44438.94,44605.8,44855.27,52189.98,45909.64,41617.86,49501.72,43387.12,43634.61,49599.46,53433.12,47845.19,42476.23,37586.04,45808.83,40253.7,44868.01,49857.71,45969.34
