,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
389,53360.55555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,53362.66666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,53364.77777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,53366.88888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,53369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564,54955.270391898564
395,,53630.38034945573,54155.580944214584,56212.85540132267,55348.796177566044,51730.113727854834,56245.68060051989,57085.31349508546,59291.26625708027,54238.32044556391,58862.87014891403,49759.345220170944,55789.044589863974,56420.77252615258,52383.84920817113,52755.25189807038,58446.218310899705,54102.310243145635,45829.7862247423,54491.00092639884,57617.85146021619,54095.189026083535,52680.791047693085,58061.74360692942,55868.83228763489,59341.59359179508,59169.71566842389,56252.13923802558,52001.99148067385,57903.517855537604,53921.13842979491,49717.44912182448,54682.17626503079,58068.25841335291,54282.275890976154,56185.70313596178,51361.888857870974,55092.50651380565,56400.581221909786,54739.77372023481,54031.66722781313,55486.77627486806,54108.90674117821,56925.62155282545,58525.23693662284,60611.78765362188,57667.406136832346,59905.197204285934,56991.88059209679,54453.63883336143,54767.863489733085
396,,50887.39273977317,56373.344252543575,51263.450938724745,53848.97828249198,50526.67036225538,49726.55180967966,52227.71498679114,53278.20492229063,53856.056794393735,54245.8828808959,54616.00718132355,54313.198148832074,50361.63583983913,53830.923435444085,56757.858142076686,53803.10462838018,55892.09577217387,54976.42145368043,51159.643120287525,54259.41628982171,58056.65920827584,54181.14172507221,55275.64860997809,55913.24711718928,51901.51051401565,53126.36871518852,54344.53208411828,54785.39740580058,51092.25341397641,54092.10594783279,54914.02341434849,55647.75203234622,55954.33296232406,52882.414639798015,51326.689434678905,53119.10043629537,55274.083575519515,53100.07353090019,57781.78905964641,57382.59185196935,55631.75636351282,53092.315056948144,53960.26034311237,51398.25688191292,53481.94580386557,53519.81084078543,54674.464584863395,56011.46965889307,51133.519372346615,55017.29779861714
397,,53229.59728831039,57759.86367928316,54292.50006382253,55723.16514209384,53498.57857800524,50939.19106932722,53723.7982766488,50395.83205818015,52318.15048156631,51104.21415155987,55401.50848681065,57655.406596403955,50813.26216263737,53273.14790441755,58146.052803507766,54453.51898158285,53759.331572645315,54580.627058856495,59051.835084960585,56933.34975765996,56714.15244957561,56177.31609925069,57786.78426262213,57639.01644679298,61407.3004015354,58898.966027959454,53084.977250490614,54747.794188996915,53481.52942667836,55208.2510886001,54126.42137149587,54465.59104255979,56834.417003078095,53516.09246945678,53995.27366283659,57744.98970860234,55811.95048189361,49501.349199260105,52825.00481555162,56131.18044893323,51837.92054806277,54685.86504458169,55468.874949749275,55753.91168716252,50884.39055494742,54760.11002379329,58057.45998130088,58595.32994938574,53216.75785482066,52017.6809017969
398,,52273.43462794744,55719.87335171692,61085.1435164405,57213.24206588968,53119.58723001284,56833.38858001703,54597.398472478155,51261.09735268983,53329.449770679654,59494.10833753218,53424.91216842551,58750.471918505296,57715.54337973112,55942.04675631767,53323.83087331447,59218.3331751269,57782.14864878978,49497.58727145031,53072.29426573096,56808.23533904595,56948.15445643548,50300.47970667997,54760.86633086833,56257.38161148122,58026.821296686605,61243.14631633606,56270.31863473162,53922.26703437491,55662.90611873525,59346.50750597281,54968.57856800564,56951.48777534091,56264.0112904082,54252.90080456067,55340.08082509907,55185.08793651743,54067.75345682365,58975.22858513059,53923.55491529816,54682.69412404303,50964.804942981165,51937.86520972699,57724.97276290414,55921.01368865054,57453.05696311394,54948.47938642342,56868.91630200375,58251.604279354164,51225.484991679674,59265.824245346914
