S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.0,1.571048938306501,0.6931471805599453,0.9610498910441571,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,0.9849114702952615,0.0,1.8387500097593283,0.6931471805599453,0.5298778212493935,3.3262343431887,2.717622723548483,0.0,0.0,0.0,0.1493204470077862,0.6061358035703155,1.0482990867221305
1.0986122886681098,0.7282613019204469,0.0,2.7501222690295433,0.6931471805599453,1.7939484331776994,3.332204510175204,1.6538148149709104,0.0,0.0,0.0,0.6768821302070858,0.6931471805599453,1.7196063967360817
1.0986122886681098,0.7931009460095868,0.0,0.9203583422213377,0.6931471805599453,0.9375370960473125,3.332204510175204,2.3296420702746325,0.0,0.0,0.0,0.6907829604788273,0.6359887667199967,0.5658049266349277
1.0986122886681098,0.6591183650709963,0.0,2.5482779132847804,0.6931471805599453,1.3597026231694067,3.332204510175204,1.236397727976822,0.0,0.0,0.0,0.277940779536532,0.5753641449035619,0.6068291433526516
1.0986122886681098,0.9901003009802614,0.0,1.3957601239255868,0.6931471805599453,0.6287676408438676,3.332204510175204,1.7563775034897726,0.0,0.0,0.0,0.0,0.5108256237659907,1.2931082772358236
1.0986122886681098,0.9378920847321133,0.0,0.9981761061324024,0.6931471805599453,0.3521310986963354,3.332204510175204,2.7004778608513966,0.0,0.0,0.0,0.1180324406839319,0.44183275227903923,1.367254715675357
1.0986122886681098,0.6424386645177684,0.0,2.753641391610082,0.6931471805599453,1.267178369524654,3.332204510175204,2.3352947156717896,0.0,0.0,0.0,0.5291649607310451,0.36772478012531734,1.3930745194723642
1.0986122886681098,0.6085559883425623,0.0,0.49593990519553155,0.6931471805599453,0.8729188720278137,3.332204510175204,1.5663058810523733,0.0,0.0,0.0,0.10167287831558616,0.2876820724517809,0.9567140774333265
1.0986122886681098,0.7432239935450553,0.0,1.6452005401085945,0.6931471805599453,1.0664655488260202,3.332204510175204,1.0965115161978018,0.0,0.0,0.0,0.5110076736300165,0.20067069546215122,1.5944748426350976
1.0986122886681098,0.9250737271344311,0.0,2.5001611773206545,0.6931471805599453,0.9828542774680047,3.332204510175204,2.4985108607287594,0.0,0.0,0.0,0.2877202387563619,0.1053605156578263,1.3759977466092197
1.0986122886681098,1.0519901675643848,0.0,0.0,0.6931471805599453,1.180041829673979,3.332204510175204,2.077761537037345,0.0,1.5681382785926618e-06,0.0,0.0,0.0,1.3730969081422335
