S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.0,1.571048938306501,0.6931471805599453,0.9610498910441571,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,1.223856886497855,0.0,1.6528614928649328,0.6931471805599453,0.9730618239172294,3.3262343431887,1.9095393030730952,0.0,0.0,0.0,0.04482473007303883,0.6061358035703155,0.3494085927634526
1.0986122886681098,1.2258134607393172,0.0,1.6677389578035011,0.6931471805599453,0.4460488625425072,3.332204510175204,1.4275731868230062,0.0,0.0,0.0,0.0,0.6931471805599453,1.4738075349777513
1.0986122886681098,1.093081281791921,0.0,2.962630732906642,0.6931471805599453,0.8432845270741693,3.332204510175204,1.7451919053180946,0.0,0.0,0.0,0.2652065208022617,0.6359887667199967,1.32397320975213
1.0986122886681098,0.9191487283747485,0.0,1.9503290395016109,0.6931471805599453,1.09867288102108,3.332204510175204,1.2559105097647587,0.0,0.0,0.0,0.0,0.5753641449035619,1.514419637636802
1.0986122886681098,0.7357554182702823,0.0,0.8876879914645883,0.6931471805599453,0.3821846502839248,3.332204510175204,1.9024102555772995,0.0,0.0,0.0,0.2056333198110771,0.5108256237659907,1.0182343759595875
1.0986122886681098,0.7879003726866269,0.0,3.1647931992217537,0.6931471805599453,0.43885196378297153,3.332204510175204,2.088129730223892,0.0,0.0,0.0,0.00509255641940462,0.44183275227903923,1.7506314535531617
1.0986122886681098,0.8742414869380266,0.0,1.6889176422549632,0.6931471805599453,0.32974882557875784,3.332204510175204,1.7206639096348926,0.0,0.0,0.0,0.10112652683874582,0.36772478012531734,1.742032308957394
1.0986122886681098,1.1232868170212689,0.0,0.36277444123930125,0.6931471805599453,1.1137730735133844,3.332204510175204,1.3998984591380867,0.0,0.0,0.0,0.316539190991854,0.2876820724517809,0.5213179118828911
1.0986122886681098,1.384339644249387,0.0,0.6229218489707905,0.6931471805599453,0.4412093344835929,3.332204510175204,1.240920398961579,0.0,0.0,0.0,0.24803567170677324,0.20067069546215122,0.9516529935252332
1.0986122886681098,0.6098250531262197,0.0,1.694034639155534,0.6931471805599453,1.3022324274889203,3.332204510175204,2.3452356729781023,0.0,0.0,0.0,0.15526099729382153,0.1053605156578263,0.8721109424204663
1.0986122886681098,1.0233762549662124,0.0,1.4863460372982713,0.6931471805599453,0.7415470918223714,3.332204510175204,0.6758671319934877,0.0,0.0,0.0,0.0,0.0,0.7594325642019184
