S1905_Actual,S1905_Simulated,S1481_Actual,S1481_Simulated
0.0,0.36172044398760594,0.0,0.502759145915681
0.0,0.14091946467896693,0.0,0.5901521031082175
0.0,0.48875515707434813,0.0,0.33220404285392346
0.0,0.37776057763005044,0.0,0.5197049327789589
0.0,0.9387206815372292,0.0,0.1327333625462816
0.0,0.44995903114325014,0.0,0.4381241378447057
0.0,0.0,0.15415067982725825,0.427748662771032
0.0,0.20651448702520372,0.2876820724517809,1.331799331297678
0.0,0.3442031520551692,0.4054651081081644,0.4839585917244709
0.0,0.27413297403630565,0.5108256237659906,0.0
0.0,0.7854553493348677,0.6061358035703155,0.0
0.0,0.16825195984074254,0.6931471805599453,0.3563729211276221
