,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29
389,53360.55555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,53362.66666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,53364.77777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,53366.88888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,53369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975,51408.940254449975
395,,51588.363541947765,49283.99202873269,52577.69754518518,53214.46189644551,49855.73407808958,54584.38386951487,52359.6049033134,49768.22588395733,54494.81047526132,55042.162658617875,49819.03706228885,51800.658741110485,49481.798024922406,52534.33891354816,50525.2242917661,48154.12009872965,51398.76204267643,49006.44587393855,50748.51011926372,49541.88300204844,52647.80995262767,51578.98789078885,50639.12357049647,51724.71379294992,50203.949622628534,50530.406041346134,47898.79717062359,49258.58804588659,51860.82760731097,57681.137247219565
396,,50871.42369838788,54851.16546942855,50772.47629090963,51475.278007646826,51289.49574099544,50963.85347141111,52134.62926545322,51025.10985624606,54599.516654748586,49744.78861599425,55331.941320850194,47153.73447852142,51106.94118324858,50207.197205046126,52499.03344895357,52783.75082777395,52865.19585336028,49479.33598402524,46491.35063916358,49903.270332149164,53065.55101320932,48323.52657099411,53062.12097533914,52751.328538664304,52201.4007653066,51557.17497121473,50389.42890045384,49569.23717243462,50088.22943759914,52598.096337018476
397,,51245.00646973452,54027.09788738375,50713.989275160304,46048.370488275454,54320.64085911599,60165.45305388575,54654.40999296563,51474.349404652545,53297.1773560764,48893.77462410622,48592.114157727956,50208.089899511906,53935.81491704301,52495.63171301919,53382.87608375604,47968.701888445736,48984.929608448605,52950.41677519084,49922.14931306615,50547.590710060314,52664.184634121644,50880.47541379797,50534.53235489023,50625.16700149934,47779.87012950926,55624.603516032344,52913.80756888345,49098.29123658358,57506.54513505412,53390.34812421318
398,,47642.08444838058,48900.362256779714,51294.71731805965,52585.55355000019,51842.92406351705,51703.94051266748,57918.97567597756,52541.89874830701,52501.65108466192,46851.4537072085,54546.55565560832,52742.925224916944,47549.31841894261,51279.78383177107,50582.02803629935,51465.934523190386,50023.86591900533,52370.082051573285,52046.20218726272,51315.635639054286,52758.909909763664,48982.29472447003,48536.0311038144,45920.22286693003,51719.80041289057,48298.26612777958,53303.8314195919,51143.67871198356,50521.18817198492,52378.03242280702
399,,51206.006211226304,50648.14093307621,49208.29273946066,51380.8977850694,52064.72895774443,50003.251711341036,52592.662857466916,51031.40954218152,50021.333290203256,52935.08814726879,50899.01924844086,47874.23031030801,52515.954643975834,50412.1964861896,51408.59945081711,50745.18199036952,51256.618292197134,47742.04345387472,45217.06083687183,47643.453257685214,48151.35099847248,53338.971334555434,48974.92198030996,50170.55139261328,52683.55857502862,52862.81037111582,49636.80865646917,47520.30275951424,47389.949699285775,53167.45755384527
