RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.13061218153693147,0.0,0.0627247989161265,0.45515595477864185,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.04691691978775157,0.6143608525794846,0.0,0.5357143502130369,0.04691691978775157,0.794859720905366
0.0,0.27456955705608127,0.0,0.0,0.4213499186481877,1.835062843241101,0.0,2.330570002645278,0.0,0.03825827688119855,0.0,0.08428592558532833,0.04274154837727106,0.5625066636952437,0.0,0.17759088961115277,0.04274154837727106,1.1200103490394484
0.0,0.19685394926779848,0.0,0.0,0.3863609267981219,1.5296211091623313,0.0,0.5758508951276508,0.0,0.0,0.0,0.3465813904841331,0.038548670117235125,0.6114681643377886,0.0,0.7146609972358359,0.038548670117235125,0.35833287278554915
0.0,0.0,0.0,0.0,0.3501031787754985,1.9005898756359427,0.0,0.2571215675174209,0.0,0.0,0.0,0.0,0.03433813758089155,0.25346410370755906,0.0,0.3519609689200197,0.03433813758089155,1.2970407116454843
0.0,0.6458031541583746,0.0,0.026813553850667665,0.3124811869859139,0.4111250530261439,0.0,0.0,0.0,0.3096136310924936,0.0,0.0,0.03010980147137047,0.5977632537496387,0.0,1.3271294689121953,0.03010980147137047,1.0599055222368885
0.0,0.7407346294612098,0.0,0.0,0.27338826119463594,2.749228956894018,0.0,1.0017826965898868,0.0,0.005103404251562915,0.0,0.0,0.025863510589919297,0.5767960603371126,0.0,2.0356905933632246,0.025863510589919297,0.8719977353788276
0.0,0.0,0.0,0.5577364467999869,0.23270468455819335,2.390712214425098,0.0,2.586844473658504,0.0,0.42825612776734656,0.0,0.0,0.021599111803461798,0.8844076459070067,0.0,0.7076284266149573,0.021599111803461798,0.7566903994232329
0.0,0.0,0.0,0.2891748480300247,0.19029550263309924,0.8646915515249689,0.0,0.0,0.0,0.0,0.0,0.2852655197026874,0.017316450011460875,0.009252113757165503,0.0,1.3675106278667655,0.017316450011460875,2.015789684249203
0.0,0.28961741698222576,0.0,0.28141179699677277,0.1460078224319825,1.4111689545986965,0.0,0.0,0.0,0.0278333123697225,0.0,0.24743688765061242,0.0130153681120703,1.0744613896699111,0.0,1.3879976456211023,0.0130153681120703,1.3032998291814306
0.0,0.13096359318233405,0.0,0.1443083726584129,0.09966748517328153,2.743487158398119,0.0,0.5164359262461509,0.0,0.005405607276591146,0.0,0.0,0.008695706967553821,0.36622305670228783,0.0,0.7522671792512148,0.008695706967553821,0.14904998695490512
0.0,0.0,0.0,0.0,0.05107492993641579,1.6557044087697939,0.0,0.0,0.0,0.556342574968812,0.0,0.0,0.00435730536895569,0.1416152889314653,0.0,2.0771661776891133,0.00435730536895569,0.26066053669520106
0.0,0.0,0.0,0.2873514323636873,0.0,1.4455007103372473,0.0,3.197787926428629,0.0,0.5298909490702444,0.0,0.06250578788298426,0.0,0.7539859391956942,0.0,3.1570488388268347,0.0,0.0
