S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.840641657373398,5.905965091877481,5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.786897381366708,5.919887037266951,5.717027701406222,5.61538974101707,5.814130531825066,4.721248531800845,6.311734809152915,5.810864940639162,1.9459101490553132,1.852160370188066,2.833213344056216,3.093806275273662,5.700443573390687,5.6839245905692035,4.248495242049359,4.133378944366274
5.783825182329737,5.73326865300856,5.720311776607412,5.766935803542059,5.811140992976701,5.2906079547986415,6.302618975744905,4.8745744487679605,1.9459101490553132,2.472847786044545,2.9444389791664403,3.774740982333481,5.69035945432406,5.948038136148443,4.248495242049359,4.0307573723135945
5.7745515455444085,5.885943256214057,5.720311776607412,5.209378358785718,5.811140992976701,5.684462527098641,6.313548046277095,5.851673902275958,1.9459101490553132,3.0050835006996843,2.995732273553991,3.487217658079418,5.680172609017068,6.387682859319282,4.2626798770413155,3.8981203434575256
5.755742213586912,5.670989236485368,5.720311776607412,5.151332995588695,5.811140992976701,5.714369226333475,6.3080984415095305,5.753684859172542,1.791759469228055,2.963424187427004,2.995732273553991,2.2740382302008104,5.631211781821365,6.514044927314522,4.23410650459726,3.2330326860907856
5.765191102784844,6.09300921842014,5.726847747587197,5.150215165752717,5.811140992976701,6.148734865915822,6.298949246855942,6.360273529294349,1.791759469228055,3.7003214383079146,3.091042453358316,3.422745397685059,5.634789603169249,6.88211801940462,4.23410650459726,4.176516574871614
5.765191102784844,6.151528107421756,5.733341276897746,5.662445158209365,5.811140992976701,5.61176377539535,6.298949246855942,5.8457424471350174,1.791759469228055,2.05730900402604,2.772588722239781,3.349840509969597,5.66988092298052,5.093094978909723,4.23410650459726,3.7175197591026476
5.75890177387728,6.4204033287775735,5.703782474656201,5.370760817385544,5.808142489980444,6.032830134624512,6.278521424165844,6.254534197021521,1.791759469228055,2.5298775870197248,2.302585092994046,2.9455211411901,5.6131281063880705,5.0870687172452635,4.23410650459726,4.153781964097434
5.7745515455444085,5.622904867464419,5.717027701406222,5.407941756397767,5.808142489980444,5.320529021668312,6.278521424165844,6.6260956348403885,1.791759469228055,2.3152481790311663,2.4849066497880004,3.4600684494117084,5.616771097666572,6.043134233688823,4.23410650459726,4.106676845992728
5.765191102784844,5.9270482196903425,5.71042701737487,5.72502714044908,5.808142489980444,6.005590206648893,6.2878585601617845,5.8890701344613765,1.791759469228055,1.5590914202346307,2.302585092994046,4.3831729157309764,5.616771097666572,4.989400507467709,4.23410650459726,3.7160008507729483
5.777652323222656,5.779657573220338,5.707110264748875,5.907181986380052,5.755742213586912,6.134662950363728,6.3080984415095305,6.114603988716366,1.791759469228055,1.0888607723525456,2.3978952727983707,2.4373189496668464,5.66988092298052,6.607652397489302,4.23410650459726,4.206808038608088
5.777652323222656,6.467755050560352,5.707110264748875,5.329393375023668,5.755742213586912,5.517558577253119,6.3080984415095305,6.9441166864956445,1.791759469228055,2.575168500248446,2.302585092994046,2.881979125330816,5.66988092298052,5.663336048624779,4.23410650459726,3.6970600734403547
