RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,2.6920087967656956,1.791759469228055,1.3229608003143762,1.0986122886681098,1.6052969207668168,6.018593214496234,5.92714937369702,6.893656354602635,5.94909477508303
3.1354942159291497,3.2583875323944276,1.791759469228055,2.081323020948925,1.0986122886681098,1.9850409451688664,6.025865973825314,5.0695226616292794,6.904750769961838,5.045696114283623
3.1354942159291497,4.327474685175302,1.791759469228055,2.4345977558313128,1.0986122886681098,0.6067550804773602,6.028278520230698,2.7056335939648126,6.907755278982137,7.066914389513441
3.1354942159291497,3.572870141608577,1.791759469228055,1.3370300838704972,1.0986122886681098,2.290890926928075,6.018593214496234,4.257435560046685,6.926577033222725,4.59459001206436
3.258096538021482,3.6925512837709706,1.791759469228055,1.1193112541637606,1.0986122886681098,1.7494331319651442,5.937536205082426,5.190093097399614,6.903747257584598,5.414571596796399
3.258096538021482,3.344614766422954,2.772588722239781,1.9870858587485951,1.3862943611198906,1.8499811487915558,6.016157159698354,4.884207647902815,7.00397413672268,7.511292462666922
3.332204510175204,2.46461244140296,2.6390573296152584,1.8737127089459331,0.6931471805599453,1.310634335526951,5.713732805509369,4.85074577034994,6.760414691083428,5.479694609215082
3.332204510175204,2.8798603546649773,2.6390573296152584,2.324894185091118,0.6931471805599453,1.9771189122791117,5.71042701737487,4.14539106020804,6.7357800142423265,5.459873973109516
3.332204510175204,4.095486269356852,2.6390573296152584,2.379607462163393,0.6931471805599453,1.425274645790747,5.683579767338681,4.815254830872821,6.734591659972948,6.580688794091663
3.332204510175204,2.8717585264015386,2.6390573296152584,0.8627256540241379,0.6931471805599453,1.2032034562822718,5.69035945432406,5.169007033189311,6.738152494595957,6.418978894192508
3.332204510175204,3.500961458171942,2.6390573296152584,2.2106990171065197,0.6931471805599453,1.622912173080885,5.697093486505405,6.842318486628618,6.7580945044277305,7.2365307308865985
