S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated
4.672828834461906,4.189295074572902,3.1354942159291497,3.411590488688553,1.0986122886681098,1.5414280278559198,0.0,0.08546578921313353,5.964863865310803,5.00170704510986,6.875748482847051,6.007955147221165,2.302585092994046,2.133853788746623
4.709530201312334,4.133320541816477,3.1354942159291497,3.4361666990582767,1.0986122886681098,1.4174961498856393,0.0,0.20074175583876233,6.003887067106539,5.6138286852963475,6.887552571664617,4.491651785801249,2.302585092994046,3.4484673584805847
4.727387818712341,3.8353869128188323,3.1354942159291497,1.872552639882491,1.0986122886681098,0.5693722357104661,0.0,0.17428954003906938,6.021023349349527,3.8445004111621914,6.893656354602635,7.593012375075721,2.302585092994046,2.289405840234162
4.727387818712341,3.778556735303635,3.1354942159291497,3.900515652948746,1.0986122886681098,0.6560620983491346,0.0,0.08327408321416728,6.0330862217988015,5.265587395125427,6.893656354602635,4.864489153081443,2.302585092994046,1.7524371389444604
4.74493212836325,3.8627108228076814,3.1354942159291497,2.5219464606894526,1.0986122886681098,1.5935190032417494,0.0,0.0,6.025865973825314,4.722505624711381,6.904750769961838,4.2655910203723995,2.4849066497880004,2.1456259829971596
4.74493212836325,3.545568687841272,3.1354942159291497,2.761846282637336,1.0986122886681098,1.6768456886834386,0.4054651081081644,0.296063421993786,6.02707297457535,4.6819036232158275,6.90625415285587,6.5479912916751,2.4849066497880004,2.0301895660020164
4.74493212836325,4.044702155332722,3.1354942159291497,3.2823956671150376,1.0986122886681098,0.9941887900746373,0.6931471805599453,0.0,6.028278520230698,4.162653782045775,6.907755278982137,6.130567431880431,2.4849066497880004,1.8851582712812274
4.742029368705289,4.147515245944272,3.1354942159291497,3.5417384940005348,1.0986122886681098,0.8269963188492256,0.6931471805599453,0.13887983023881367,6.025060496536498,4.305460235870467,6.914068641038729,5.328997759825928,2.4849066497880004,1.3395527800757256
4.73911815849783,3.5386018722689667,3.1354942159291497,3.7377346115600965,1.0986122886681098,1.1883800674648861,0.6931471805599453,0.10449857954087455,6.021832083724378,5.4054182665620045,6.920342394487609,5.451767450488687,2.4849066497880004,1.642867382580919
4.736198448394496,3.7878468468580535,3.1354942159291497,3.9930472056589164,1.0986122886681098,2.295334163631651,0.6931471805599453,0.0,6.018593214496234,4.8827272337023615,6.926577033222725,4.647675129779406,2.4849066497880004,0.9275442389406845
4.736198448394496,3.660915964103739,3.1354942159291497,4.196693746810315,1.0986122886681098,0.47093239100680884,0.6931471805599453,0.1951418744309863,5.91350300563827,4.518246117038925,6.892641641172089,5.441084957569882,2.4849066497880004,2.6072735925422554
4.762173934797756,3.7063969351749906,3.258096538021482,3.523523391925854,1.0986122886681098,1.6042342695002547,0.6931471805599453,0.0,5.918893854273146,5.407086745259522,6.90875477931522,5.133115107489365,3.4657359027997265,2.669898350468073
4.948759890378168,4.086453558235551,3.258096538021482,3.759453816338099,1.3862943611198906,1.3360425411329984,1.0986122886681098,0.18384139889838763,6.016157159698354,6.131016170468906,7.00397413672268,8.029950799074712,3.5263605246161616,2.190078316768357
4.983606621708336,4.411699157960869,3.332204510175204,3.9493232781606222,0.6931471805599453,1.2038391606146903,0.6931471805599453,0.20390634301517524,5.720311776607412,3.8693004042350116,6.75110146893676,6.834138975757671,3.5553480614894135,2.0514443123607724
4.969813299576001,3.6794406319667106,3.332204510175204,3.56652075640554,0.6931471805599453,1.0890894995943494,0.6931471805599453,0.033755522691835224,5.713732805509369,4.696795642335338,6.760414691083428,6.362171376525404,3.5553480614894135,2.6775723439559624
4.976733742420574,4.307780040214485,3.332204510175204,3.660533389897055,0.6931471805599453,1.3673668305157654,0.6931471805599453,0.3374313127218101,5.717027701406222,5.610124654511078,6.716594773520978,6.676052961398234,3.6375861597263857,1.8215451617429683
4.997212273764115,3.8864288654057546,3.332204510175204,3.5979009861563704,0.6931471805599453,2.8259427885541193,0.6931471805599453,0.0,5.71042701737487,3.914045255278177,6.7357800142423265,5.9179496459118806,3.6375861597263857,3.39052252642807
5.003946305945459,3.7467425410839277,3.332204510175204,3.015401271521345,0.6931471805599453,1.185910412863866,0.6931471805599453,0.2561687757807174,5.697093486505405,6.15122951592676,6.733401891837359,5.583002942472813,3.6375861597263857,2.297218277458929
5.003946305945459,3.7370036860751963,3.332204510175204,4.107103915832973,0.6931471805599453,0.17210108676439773,0.6931471805599453,0.034503426337837,5.69035945432406,6.165894317312118,6.7339969528486705,6.90455953416755,3.6375861597263857,1.517349105019093
5.003946305945459,3.925553883138898,3.332204510175204,2.7511769823506826,0.6931471805599453,2.3089683147043845,0.6931471805599453,0.2067927775932242,5.683579767338681,4.828761353639875,6.734591659972948,6.782297477413261,3.6375861597263857,1.0156632065760103
5.0106352940962555,3.6833948519159447,3.332204510175204,3.6497255435891733,0.6931471805599453,2.533610115962487,0.6931471805599453,0.0,5.700443573390687,5.525731198924167,6.734591659972948,5.507482011429304,3.6375861597263857,1.943628026874596
5.030437921392435,4.178784812146079,3.332204510175204,3.4737328107256307,0.6931471805599453,0.0,0.6931471805599453,0.6464423310906522,5.68697535633982,4.923308371965024,6.739336627357174,6.436345163950301,3.6375861597263857,0.9908967413920724
5.030437921392435,4.069861535174874,3.332204510175204,4.1638529441333345,0.6931471805599453,3.201249570829096,0.6931471805599453,0.0,5.697093486505405,5.091715866195147,6.75343791859778,7.853870806311348,3.6375861597263857,2.752800640433718
5.087596335232384,3.6105946013150256,3.332204510175204,3.8971242223860227,0.6931471805599453,1.4250038047065858,0.6931471805599453,0.0,5.6937321388027,7.357081189826678,6.759255270663693,4.4067390262615636,3.713572066704308,3.015458094102036
