,Actual_last_5_vals,Mean_Simulation,Simulated_36,Simulated_48,Simulated_45,Simulated_32,Simulated_22,Simulated_9,Simulated_12,Simulated_29,Simulated_13,Simulated_23,Simulated_47,Simulated_19,Simulated_28,Simulated_27,Simulated_4,Simulated_31,Simulated_26,Simulated_49,Simulated_39,Simulated_11,Simulated_24,Simulated_43,Simulated_18,Simulated_7,Simulated_37,Simulated_15,Simulated_2,Simulated_17,Simulated_25,Simulated_46,Simulated_38,Simulated_34,Simulated_3,Simulated_5,Simulated_35,Simulated_6,Simulated_16,Simulated_0,Simulated_21,Simulated_8,Simulated_33,Simulated_14,Simulated_1,Simulated_41,Simulated_44,Simulated_10,Simulated_40,Simulated_30,Simulated_20,Simulated_42
16,,46568.95,43669.46,49237.6,45743.24,26985.19,31971.26,28181.07,58158.13,61770.91,35233.28,53629.85,14155.54,20892.99,58574.49,32541.02,65485.18,36365.06,26514.77,27307.35,23269.75,26198.29,66979.36,65175.89,21845.35,50666.72,72309.65,66940.27,52913.75,56564.79,51223.27,32138.08,17687.81,30850.63,65001.88,48727.19,58890.65,41353.58,79487.28,52292.59,24362.2,42528.56,65908.82,55769.26,85758.42,80241.4,48433.4,49934.3,69346.21,61634.35,30319.76,17277.81
17,,46433.83,38301.26,42021.03,37349.97,50727.09,46621.96,45560.06,59032.04,44250.35,62948.64,43402.15,41410.1,46995.84,66929.56,61196.88,38715.9,24261.15,39457.91,67861.44,42060.88,21792.52,56780.38,46617.35,43339.15,51798.15,67509.31,17525.06,49838.28,62131.82,68425.04,57411.91,6448.93,18754.95,53905.32,44527.71,66482.93,58005.9,39012.93,51854.13,58460.64,23768.57,39521.17,30937.76,82007.63,68442.39,21258.11,47346.37,50511.89,60230.29,39607.1,18333.44
18,,46545.81,74781.53,47886.54,39663.61,30326.18,73284.68,28879.02,38770.27,86718.22,6356.9,69118.85,52418.59,36378.59,35257.03,57418.55,49319.44,40179.0,41416.5,46902.11,41013.67,37360.63,37137.82,38077.3,37631.95,49975.87,52481.67,55863.57,29979.56,61784.82,48415.25,51006.55,24925.26,58061.69,37302.59,36724.03,39102.86,47105.79,15831.63,42924.44,34675.58,82066.06,35876.74,57092.54,36030.91,79308.48,36713.16,53315.94,20273.65,60932.89,56116.01,77105.84
19,,45225.71,38035.49,27186.59,50088.43,62313.42,54158.75,59795.71,35110.45,29673.74,38604.18,58636.55,57453.5,65152.08,42698.37,56785.83,17892.67,48718.31,38051.02,48853.75,46111.42,43183.4,30390.25,54980.24,61305.9,50439.71,53145.87,42150.76,52869.54,40215.16,58848.52,37102.99,34582.7,56425.46,40902.72,60227.99,55723.43,19854.23,60663.37,51085.49,49379.35,42758.5,45028.04,5082.94,45006.66,62488.53,59971.83,32944.95,69613.85,55295.95,-7572.05,21868.93
20,,45703.37,48402.73,43372.9,51851.92,39803.77,31808.48,43273.67,32235.36,55754.56,47261.47,51183.5,51809.69,36821.3,54163.23,17477.08,29591.27,58740.83,52324.5,24304.91,21253.68,59520.7,34128.08,41546.55,28498.67,43188.25,64139.95,36463.32,58191.47,24338.6,83912.42,41932.16,51898.81,42161.7,50576.95,69098.2,67217.27,43004.81,59028.86,32000.16,6121.36,58097.71,84669.64,35410.39,63745.31,27191.35,25656.74,36000.73,46976.99,51344.59,64979.69,62692.12
21,,44374.39,53337.05,29628.16,57387.04,27714.27,64589.3,70692.86,55392.64,36504.77,54940.51,9640.93,56365.85,38358.7,43215.2,38120.62,38411.12,46633.15,33600.36,59439.24,37087.74,28721.45,45093.03,55498.44,49811.38,32042.87,46248.54,54975.25,37236.88,43173.79,63048.67,66768.11,46396.98,10018.27,15238.75,19797.85,69588.83,61689.26,54120.75,8643.99,43877.82,47800.68,32888.7,61617.46,59328.46,61538.57,55793.21,26203.25,28937.54,44119.54,29083.27,68358.58
22,,49275.69,54132.12,51159.51,45925.99,64797.92,73848.13,64787.28,44292.81,42615.48,54893.1,45047.04,52540.04,75037.08,40855.49,24934.61,37585.62,41041.64,30969.29,67373.9,58852.41,60635.63,48127.6,50826.13,48548.62,52159.83,60131.38,40408.98,80198.54,51633.94,84617.66,5597.75,42201.41,46016.06,45377.17,14946.64,47441.58,23015.01,32701.59,72312.47,29754.47,25281.11,66215.72,61265.74,43426.54,51207.74,23206.12,19359.89,77890.42,77684.54,62008.06,48896.63
23,,43406.72,33560.8,51557.14,48428.35,50882.74,43522.98,33948.64,39782.93,61500.45,38567.74,38108.93,44231.55,55365.34,66360.62,33469.61,50569.05,65115.85,36262.62,36052.42,38030.42,35945.49,43831.35,37789.32,37621.05,56310.7,24764.95,54715.09,62579.08,31062.68,34715.58,42864.99,37311.37,45852.22,66227.81,49919.71,25834.35,36656.98,33094.18,50312.17,32706.66,23364.06,9214.31,59278.57,60782.15,28864.24,38512.14,53791.0,28101.44,91210.45,23019.06,48764.62
24,,44627.39,45915.35,55801.0,40398.94,48950.12,51605.91,43127.43,34097.25,41014.44,44622.53,28971.06,21222.03,57442.5,62630.07,52936.91,59029.1,37519.57,24351.95,50115.45,45450.51,44386.74,48395.09,63281.64,25838.98,41369.65,66350.86,31976.23,58543.36,56121.97,54038.56,53657.85,39298.53,52233.23,64473.18,53420.35,25576.57,56816.83,49842.68,14531.07,67761.71,29272.52,37381.14,29429.31,50608.64,40457.13,33266.02,22978.95,68477.59,59281.13,17833.22,29266.41
25,,53801.81,29936.52,49139.3,93252.36,55461.33,59038.4,45284.11,19000.35,50349.88,59908.73,59321.88,48128.76,40661.55,50090.8,35488.47,33857.04,56720.96,37385.0,39839.6,51148.14,70773.87,48614.37,46158.33,59165.88,50617.91,80740.59,61453.57,84093.25,58533.91,66667.66,68707.56,40814.03,60499.03,65374.29,41132.51,22788.83,30864.33,60726.89,60171.76,48721.18,60103.52,53081.51,32468.5,32319.14,69403.75,87827.13,74484.42,62771.25,77556.39,55610.98,43831.09
26,,45634.65,50720.93,43680.09,42817.08,30771.56,17787.06,47087.82,63564.8,46296.66,47775.3,67899.08,55175.12,66544.29,28582.42,30997.33,42603.78,46834.76,65255.19,59258.14,78819.01,35118.58,16273.62,30349.43,30395.73,81529.52,40306.07,28983.02,60430.22,21908.77,68712.56,20221.25,27411.5,15248.73,36425.83,42137.84,30913.09,62860.12,55042.03,63799.35,41343.31,63563.62,46223.04,48962.93,41788.6,52640.05,47175.87,90988.23,29363.62,36148.42,29603.74,53393.57
27,,45962.31,42641.12,31901.41,58265.05,30364.69,53000.5,33526.04,15140.95,39600.57,38094.97,38601.3,65777.9,34821.54,41123.02,39502.01,46268.83,26803.82,74131.39,64420.74,60057.19,33980.88,32038.24,37305.83,50156.46,46671.76,37790.81,62827.93,43212.76,75080.9,64735.84,45916.87,72172.4,4762.57,39581.64,59631.45,43463.91,-312.23,56673.3,65538.21,60174.27,61589.67,54513.15,25835.66,63133.14,67150.75,56686.14,42111.99,52160.4,29506.42,43320.77,36660.47
28,,50129.19,40073.4,33135.04,26670.43,40738.7,48974.82,43137.54,40890.18,47638.98,50388.42,67930.31,60802.77,34095.16,54962.88,55531.66,59401.72,63401.91,38667.46,46509.55,54818.61,48226.77,61071.34,33011.19,64923.47,52921.25,49466.93,30317.53,37268.68,80477.41,50713.59,81035.17,54163.89,44296.75,90729.84,57170.45,54582.31,55967.36,75842.03,66591.39,48115.37,58541.75,29900.95,24009.18,10243.13,40813.92,45449.68,78702.02,58730.93,42344.62,43497.16,29563.94
29,MAE,,8543.86,9175.93,9472.71,9590.44,10097.38,10191.15,10201.2,10237.24,10256.16,10315.46,10626.3,10731.12,10750.12,10753.06,10946.01,11119.32,11246.24,11288.54,11311.41,11369.15,11385.96,11441.2,11661.03,11664.01,11823.28,11873.64,12128.95,12412.75,12514.64,12790.87,12869.12,12991.17,13011.31,13136.91,13277.78,13385.64,13390.47,13406.1,13572.99,13773.9,13899.51,13912.78,14565.36,14610.52,14641.2,14684.8,15682.02,15768.55,16429.1,16959.79
