S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
6.697034247666484,6.60945624352465,3.713572066704308,3.6127418992057194,4.634728988229636,4.510977401788487,2.5649493574615367,2.5649445329033704,4.143134726391533,4.136678371651255,3.912023005428146,4.150235053864945,1.791759469228055,2.078330335476126
6.697034247666484,6.555082363730303,3.713572066704308,3.6806755987016784,4.634728988229636,4.598280332179529,2.5649493574615367,2.564943061366525,4.143134726391533,4.1389047482908525,3.912023005428146,4.402659906345439,1.791759469228055,2.2569882666099406
6.697034247666484,6.589650674080115,3.713572066704308,3.625009090523287,4.634728988229636,4.4738508229587115,2.5649493574615367,2.564947856442238,4.143134726391533,4.114161338680773,3.912023005428146,4.057997258415188,1.791759469228055,2.001860460233531
6.697034247666484,6.589696049455558,3.713572066704308,3.6632824726365585,4.634728988229636,4.466353985046561,2.5649493574615367,2.5649406838067432,4.143134726391533,4.139375350780294,3.912023005428146,4.158617354991648,1.791759469228055,2.016281154478818
6.697034247666484,6.612952074459977,3.713572066704308,3.58629259989997,4.634728988229636,4.539983750654949,2.5649493574615367,2.564944319213749,4.143134726391533,4.132827136602745,3.912023005428146,3.9333405758095634,1.791759469228055,1.8926654521982749
6.697034247666484,6.6703993402939386,3.713572066704308,3.5803207380722997,4.634728988229636,4.411414895693113,2.5649493574615367,2.5649443690416582,4.143134726391533,4.149447158313147,3.912023005428146,3.978506524687594,1.791759469228055,1.353019160103726
6.695798917058491,6.556668333879795,3.713572066704308,3.675391152270251,4.634728988229636,4.384363234025134,2.5649493574615367,2.564948270309906,4.143134726391533,4.13851940894252,3.912023005428146,4.026670200762113,1.791759469228055,1.5724362005891106
6.695798917058491,6.580805380485196,3.713572066704308,3.613954078091081,4.634728988229636,4.538031320378637,2.5649493574615367,2.564952170241423,4.143134726391533,4.13054664202764,3.912023005428146,4.421031719704405,1.9459101490553132,1.9732565264726993
6.69641677311769,6.56712518122394,3.713572066704308,3.618740269992425,4.634728988229636,4.3815480837020555,2.5649493574615367,2.564947781314796,4.143134726391533,4.129220952069401,3.912023005428146,4.058720086396142,1.9459101490553132,1.8021397390440068
6.697034247666484,6.707837065085808,3.713572066704308,3.5574475107537813,4.634728988229636,4.4551030177703375,2.5649493574615367,2.564938762639352,4.143134726391533,4.126016791359344,3.912023005428146,4.012709489966987,1.9459101490553132,2.6069476111822008
6.697651341175731,6.60157478944278,3.713572066704308,3.5914392085171167,4.634728988229636,4.439930115306176,2.5649493574615367,2.564944547679901,4.143134726391533,4.13812662924468,3.912023005428146,4.217511779896839,1.9459101490553132,2.7304653838801203
6.698268054115413,6.677824093434766,3.713572066704308,3.5669148561375663,4.634728988229636,4.464946973549388,2.5649493574615367,2.5649462632187214,4.143134726391533,4.150979984884791,3.912023005428146,4.024902630038838,1.9459101490553132,2.5019957422804415
