RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.13061218153693147,0.0,0.19903756679548096,0.0,0.0627247989161265,0.45515595477864185,2.067760709232467,0.0,0.11086315715662766,0.0,0.05140755755911177,0.04691691978775157,0.6143608525794846,0.0,0.5357143502130369,0.04691691978775157,0.794859720905366
0.0,0.12032046133057743,0.0,0.14613310637645033,0.0,0.37130248335404215,0.4213499186481877,2.4009761125515237,0.0,0.0,0.0,0.022358896479914583,0.04274154837727106,1.5321397349223507,0.0,1.7506214709715304,0.04274154837727106,0.44759037628112974
0.0,0.0,0.0,0.0,0.0,0.0,0.3863609267981219,1.663736104356496,0.0,0.7657832560120775,0.0,0.0,0.038548670117235125,0.8200911162397805,0.0,0.0,0.038548670117235125,2.1551389574108413
0.0,0.0,0.0,0.0,0.0,0.0,0.3501031787754985,3.263345358268756,0.0,0.40923947470505867,0.0,0.033902084419374034,0.03433813758089155,0.5664161044513847,0.0,0.0,0.03433813758089155,2.536346530065484
0.0,0.0,0.0,0.0,0.0,0.4509017010983324,0.3124811869859139,3.5693113504358642,0.0,0.2936860877082523,0.0,0.3223703092154627,0.03010980147137047,1.5341407486287442,0.0,0.0,0.03010980147137047,0.0
0.0,0.6622781217795767,0.0,0.0,0.0,0.0,0.27338826119463594,2.5697587976766973,0.0,0.06218861356441618,0.0,0.2056623592718872,0.025863510589919297,0.6166058592226835,0.0,1.1741036053209961,0.025863510589919297,0.43114692835553514
0.0,0.18220652816090394,0.0,0.6919130798193547,0.0,0.4048713146474685,0.23270468455819335,1.041582604080506,0.0,0.40325458009345966,0.0,0.10649521011059361,0.021599111803461798,0.8846031166812786,0.0,1.0377702271209017,0.021599111803461798,1.0388258376671593
0.0,0.3496503305821196,0.0,0.09424269576629841,0.0,0.2072627409407381,0.19029550263309924,1.4555573219383011,0.0,0.0,0.0,0.0,0.017316450011460875,1.113885868344447,0.0,0.0,0.017316450011460875,0.6399510485837873
0.0,0.0,0.0,0.008592107262254456,0.0,0.0,0.1460078224319825,0.07425139802463154,0.0,0.0,0.0,0.1193127924619577,0.0130153681120703,0.7539294651951962,0.0,0.216216742655793,0.0130153681120703,0.6019854275629866
0.0,0.27818042801245413,0.0,0.0,0.0,0.06869767424965813,0.09966748517328153,1.1694503513836438,0.0,0.09491320523749786,0.0,0.27178607463437426,0.008695706967553821,0.8405528992575303,0.0,0.0,0.008695706967553821,0.7340965779519458
0.0,0.0,0.0,0.0,0.0,0.11354829561051638,0.05107492993641579,1.7120059542909556,0.0,0.0,0.0,0.3076186038530849,0.00435730536895569,1.436105290153169,0.0,1.6194513432005282,0.00435730536895569,0.07181071086120971
0.0,0.0,0.0,0.0,0.0,0.05502601241294929,0.0,2.5418057392685856,0.0,0.16059718642945947,0.0,0.0,0.0,0.0,0.0,1.0724440606944907,0.0,0.8997716236231031
