S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1481_Actual,S1481_Simulated
4.454347296253507,2.999826586366925,1.791759469228055,1.3145347176935454,3.332204510175204,3.0269541224917087,1.0986122886681098,0.664494912609079,0.0,0.3594804897243226,3.258096538021482,2.5343843620444226,4.7535901911063645,4.506338197135906,4.894101477840304,4.339183241919254,0.0,0.1303948359032745,2.302585092994046,1.5851806544732807,0.0,0.4960677056471013
4.456283405280375,2.1517483666575496,1.791759469228055,0.7317029274504067,3.332204510175204,3.3922521836770434,1.0986122886681098,0.15365307797383876,0.0,0.3320464224584595,3.258096538021482,1.9783249795994151,4.7535901911063645,4.449437112459267,4.8972177159495125,4.277246437105904,0.0,0.8214782511498494,2.302585092994046,1.6150470818272455,0.0,0.0
4.458215773031428,2.2187514817798406,1.791759469228055,2.221356729399754,3.332204510175204,4.646678939062768,1.0986122886681098,1.0085924489171838,0.0,0.303022770657168,3.258096538021482,2.179404831262799,4.7535901911063645,5.13266701131889,4.9003242732785735,5.575813159776648,0.0,0.0,2.302585092994046,1.5915286252809904,0.0,0.8511104388647838
4.460144413937834,2.5107886173400105,1.791759469228055,1.3168779238746948,3.332204510175204,2.04296565871452,1.0986122886681098,1.102896402298921,0.0,1.0694967843145418,3.258096538021482,1.8393724831385772,4.7535901911063645,5.259116390785179,4.903421209789107,5.207979635904871,0.0,0.3416574282772028,2.302585092994046,2.33539367537279,0.0,0.9248950794147086
4.4620693423474185,5.222981769141758,1.791759469228055,0.7777678377476591,3.332204510175204,3.420084706119309,1.0986122886681098,0.7356310888528594,0.0,0.1735462346092251,3.258096538021482,2.992307682702474,4.7535901911063645,4.932639356903475,4.906508584887358,4.170782371248839,0.0,0.1525889777767204,2.302585092994046,0.008255437355671358,0.0,0.10979530623886441
4.4639905725253115,4.400141060120937,1.791759469228055,0.9127469473244284,3.332204510175204,3.2036355002704955,1.0986122886681098,0.39529549373193174,0.0,0.5009284370801957,3.258096538021482,3.8121082185448065,4.7535901911063645,4.659931834324711,4.909586457431038,6.156597452406751,0.0,0.26196907613968257,2.302585092994046,1.9567368149137567,0.0,0.30654273752711675
4.465908118654584,2.7828335592537594,1.791759469228055,1.4522247730000801,3.332204510175204,2.690600113910296,1.0986122886681098,1.009864895585571,0.0,0.10859226883287981,3.258096538021482,1.4961560149294668,4.7535901911063645,4.3835194205796615,4.912654885736052,4.303151780845866,0.0,0.5102316625852346,2.302585092994046,2.0134758983064116,0.0,0.7662281542056701
4.465908118654584,4.038532739834693,1.791759469228055,1.7043292798013796,3.332204510175204,2.525390592684681,1.0986122886681098,0.6340566944383708,0.0,0.8684250599940391,3.258096538021482,1.9656498793930002,4.770684624465665,4.680331934808797,4.912654885736052,4.878429120343194,0.0,0.0,2.302585092994046,1.9883822334485313,0.0,0.29012283822767726
4.465908118654584,1.0488968680162072,1.791759469228055,1.9785756928886604,3.332204510175204,3.6256442835704825,1.0986122886681098,1.284127264936906,0.0,0.0,3.258096538021482,1.3246837743065434,4.770684624465665,3.40232611237367,4.952299717083292,4.065388338559206,0.0,0.0,2.302585092994046,0.827030074089235,0.0,0.0
4.465908118654584,2.414678320738707,1.791759469228055,2.1029273568234776,3.332204510175204,3.1161170588766125,1.0986122886681098,1.2673050902188656,0.0,0.47389298783243594,3.258096538021482,2.668289323863637,4.770684624465665,4.51102330488899,4.990432586778736,3.5907403093556503,0.0,0.4582775976716233,2.302585092994046,1.7954145155685897,0.0,1.5515794305324326
4.465908118654584,2.3764932517571467,1.791759469228055,0.7218129037692478,3.332204510175204,2.9095815689517455,1.0986122886681098,1.216468460945611,0.0,0.6261790883963188,3.258096538021482,3.6190401452686958,4.770684624465665,4.585022233708288,4.990918377412531,4.084280719827854,0.0,0.0,2.302585092994046,0.44134548605860013,0.06899287148695142,0.4260140361076076
