,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
41,281882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,279997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,281688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,280192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,282280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316,257976.0630091316
47,,267046.70572919265,255962.8893933742,334289.8385349145,238122.04008691883,298569.4713929789,257703.91598977218,299430.5566138079,186785.19478557073,272036.4256876151,181948.95068289043,335386.63544540893,225789.70193106402,257195.22493858993,245672.80404888146,223250.84950432568,264247.1899343563,294137.4187676541,268547.2634888759,271915.0601416733,263056.14007660456,234801.13111049644,225092.13786839604,305853.66097132384,260895.81620648786,293792.38990468916,255447.15178329477,244250.31994596627,272795.05484062963,273578.18850250763,223199.02641361445,281445.3678429174,251221.3128521189,274315.56452714326,279078.39665180724,187980.6409133162,131615.01162166413,270091.19843760156,276051.26578044216,231238.81664520613,230260.68058000665,174694.95810316305,287901.8838431603,282801.21281661943,318009.93313097017,210653.814273222,250146.9188117926,279917.1677914382,287811.7861301738,286669.5062055274,251335.43494227185
48,,301022.7962028904,285093.6471096015,233434.5487040051,253342.5796618731,192024.17965327052,312751.0726933526,174286.20311060164,279843.9965087741,206009.2974315634,170878.2278922709,267816.5487052265,251837.6418065966,256281.37562169423,255421.59607027605,183886.16238755733,277547.34460110014,282042.23112513014,254151.68691288924,223729.3995952308,306972.40906239365,212153.02985773978,273385.18825637334,220310.03364056704,228874.18256650234,360200.09019584936,305454.3858596058,245085.00187010627,248661.5353212395,268990.69012103305,289529.3498516154,232486.2053294101,196182.66506140638,224283.536616823,227358.1308903617,278696.92756356485,237150.2323530176,221657.72938579303,272735.39774799015,312573.3980305869,263278.0686619605,236710.65666168169,291235.69193198887,292020.7162700364,457201.64612978307,393105.9392978458,239362.25865557848,285042.64149966685,250230.0803870279,223345.25869002123,301860.03116401896
49,,184087.5208776704,277112.4818614546,240682.28972388027,191723.33861656862,288322.9968566064,282061.73701909656,293619.68771371985,247010.80182786545,195423.24050583184,185257.03127461523,318507.0646489275,237605.16803071514,330559.75192286615,277891.55216053466,215312.87991241697,262877.2536263113,196960.19472648742,134306.20724107418,321392.46014275495,256191.59067194854,207425.23774446532,289654.74759853864,276948.28565624176,347773.5505539686,259554.03145652465,282014.5150880321,231798.40480228513,229940.22974718784,218926.30483307008,323853.3160489851,175513.90028841706,198677.05091331378,381690.7011457937,251942.91064069423,245998.2624326155,273424.94767764874,236115.60244064045,278252.6237206748,239399.71233311598,266225.30446492205,236370.1241989383,229660.54353476,237372.15886763597,232614.06878606934,354844.7362975027,199549.26008903212,320510.94045965216,215942.36850861137,245385.42787671485,167433.39413952306
50,,265348.47810442036,317664.4251274001,344819.03439579124,253747.55675483265,319151.08662249584,264575.42390373256,278047.1995769762,269865.57938428,287203.5056143197,271998.47823949356,292511.7882075804,272015.64586720377,162100.5090230423,201959.11550492985,237456.2544448214,227092.0595581736,185601.35739201415,257366.7920924781,296513.76543543866,273911.3304269477,169347.28788253566,232347.51951116472,251595.51756250547,299643.4199495679,234480.3896956873,178466.8042697009,274302.12542510923,288858.2796013826,292334.3860448369,286101.42541473196,285546.5482531488,290545.69645906845,306155.2169999359,273006.47154396784,224802.9305189732,222460.5423965404,251459.72759162798,313147.78089493746,228471.73747952818,182093.27326702193,250097.44895178138,227112.9409951084,176511.33075310756,290928.54039122513,302808.818188037,253658.35931277793,228916.80602750074,314596.69998301746,289468.21069121966,238521.90555714216
51,,227472.63546467363,205502.72622753147,219603.79321014966,161814.3929636853,346472.3601205925,299695.7197562552,337865.90050807537,292866.4165264045,351313.82547933003,245290.1648864893,310506.46873001155,198066.52636080954,312720.6124480428,261738.0052342077,234988.93952586674,208269.15470641048,209086.65058096487,201464.71514694233,302389.61962610035,393691.0372673674,217030.1426232627,279636.3999258126,248931.7230907338,277002.8916983576,228720.986785831,276445.97297102667,258919.1241372625,243958.65449775895,237736.825818448,323000.1580504956,215996.78686288738,165351.71261037895,231334.5538264879,269750.61760908796,297306.3690264214,224864.75662195703,281959.9827695369,275181.73574017914,240034.12744384323,169758.21293694302,231063.37584275386,144119.90655377627,321966.263448392,187021.10159855342,182666.8710022664,200567.77655603795,240062.10949224437,188249.7610701662,275154.0333384082,231682.9684355994
