S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1132_Actual,S1132_Simulated
4.406719247264253,3.9736462603351703,1.0986122886681098,0.7506859406485378,1.791759469228055,1.3000568012839122,2.5649493574615367,2.9404301144203595,3.6888794541139363,2.945350239029016,3.6635616461296463,3.4455535302596,0.0,0.00845563664876762,1.6094379124341003,0.8320702696305738,1.6094379124341003,1.0863350080236112
4.418840607796598,3.3903569768376034,1.0986122886681098,0.5375323468451854,1.791759469228055,0.5377915375331466,2.5649493574615367,5.578733788829505,3.6888794541139363,3.4135743655267774,3.6635616461296463,3.181728850830188,0.0,0.0,1.6094379124341003,1.4358370028600036,1.6094379124341003,1.2163416215179643
4.418840607796598,4.025795500558327,1.0986122886681098,1.5210206240075712,1.791759469228055,0.9958568264739012,2.5649493574615367,2.7552001129200043,3.6971782569286313,3.83903527702023,3.6635616461296463,4.222991025079518,0.0,0.08003513312582472,1.6094379124341003,1.304056902382981,1.6094379124341003,0.7495574246009515
4.418840607796598,3.862072712338209,1.0986122886681098,1.1458543785299755,1.791759469228055,1.332556825431262,2.5649493574615367,6.008943257234966,3.7054087560651467,3.324865301745856,3.6635616461296463,4.190910443003731,0.0,0.09898667159533171,1.6094379124341003,0.792318586204012,1.6094379124341003,0.9763683533682403
4.418840607796598,3.9216542266059706,1.0986122886681098,0.0,1.791759469228055,1.331056891741919,2.5649493574615367,2.7763534325153847,3.713572066704308,3.65504167229166,3.6635616461296463,4.355384430790942,0.0,0.026665752553719856,1.6094379124341003,0.7481433457988833,1.6094379124341003,1.7370829435288968
4.430816798843313,5.150365566422222,1.0986122886681098,0.34391178748502577,1.791759469228055,2.4320306624161865,2.5649493574615367,3.694447892467016,3.7376696182833684,2.248719172175745,3.6635616461296463,2.4920526110385732,0.0,0.0,1.6094379124341003,1.5827192267420882,1.6094379124341003,2.0031489102923135
4.442651256490317,3.978016016031587,1.0986122886681098,1.4238932538523148,1.791759469228055,0.28062394057225815,2.5649493574615367,3.1058703869225233,3.7612001156935624,2.330594209905795,3.6635616461296463,3.3878174284787494,0.0,0.0,1.6094379124341003,0.0,1.6094379124341003,0.25001460891271665
4.454347296253507,5.294813653570413,1.0986122886681098,0.8975031123050221,1.791759469228055,0.0,2.5649493574615367,5.0951874161562225,3.7612001156935624,4.074355168481814,3.7612001156935624,4.1933607063585585,0.0,0.0,1.6094379124341003,1.6076380336366012,1.6094379124341003,0.4532595251985708
4.465908118654584,3.8284338260119966,1.0986122886681098,0.8078689651466494,1.791759469228055,1.3438522017252452,2.5649493574615367,1.1569903997891475,3.7612001156935624,3.781882712603973,3.7612001156935624,2.4804324519563195,0.0,0.0,1.6094379124341003,1.0687852030959903,1.6094379124341003,1.294260540630135
4.473541743509655,3.1838609830860425,1.0986122886681098,0.2467414121451177,1.8458266904983307,1.9579457795532296,2.5649493574615367,4.2948635539527675,3.7689221617874726,2.5601764604157347,3.784189633918261,4.677955637740511,0.0,0.0,1.6094379124341003,0.768761222885331,1.6094379124341003,1.5961654227765094
4.481117537318112,4.159619104919523,1.0986122886681098,1.7401352501318943,1.8971199848858813,1.0089592400048444,2.5649493574615367,1.443716731266248,3.7765850345330416,2.392332739151586,3.8066624897703196,2.8839358894211267,0.0,0.04601533325482771,1.6094379124341003,0.6993066658575037,1.6094379124341003,2.2080485333254387
4.48863636973214,4.086982959862789,1.0986122886681098,0.6161577302036467,1.9459101490553132,0.0,2.5649493574615367,4.613938779204526,3.784189633918261,2.732207799357648,3.828641396489095,3.914565037190113,0.0,0.0,1.6094379124341003,1.0410219472848297,1.6094379124341003,0.5923378964948675
