,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
155,39587.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,40272.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,40957.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,41642.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,42328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051,-107050.5819322051
161,,-179848.73606897102,-104000.2887855972,-188083.86439502405,-69935.71829642514,-196661.35738634903,-24438.09586802867,-104611.59071907832,-86328.06723968565,-70930.49637871872,-146111.1964598879,-56514.914121789625,-133077.9119139006,-102144.77055354354,-6763.597391630632,-58577.247333707215,-167984.36545049006,-137753.31339488737,-145751.2021362188,-98719.36341270132,-139015.4627412121,-20475.35911118622,-92138.31794214649,-72563.37090257715,-148208.5441232604,-117828.69996010541,-70539.34309509317,-82194.01961058073,-103597.24296826975,-75843.7930286702,-108785.67706087248,-101137.83717015926,-92642.89670763016,-73964.25122154744,-120609.4386025287,-70264.97713528428,45.6711146087564,-32838.77328054092,-96807.1217426387,-144043.73786954503,-84487.30435776677,-18922.174192028488,-143802.63344082714,-142451.54121344327,-57833.64618342325,-239359.37694805826,-101840.80641027393,-36470.70425581374,-111065.80435923827,-47554.32394418832,-148884.15994664375
162,,-42685.26412365399,-19377.16083395751,-124442.8476330496,-180898.4451554276,-168410.25404769194,-70694.798306977,43145.36852655295,-116874.78756242058,-161138.38375838436,-42552.462535658735,32056.71209760155,-82300.15936242676,-17468.94425041352,-68644.5128837077,-63964.38974830018,-135224.9245685871,-94221.16829291532,-104587.39099023046,-58590.424263060704,-96673.06848558817,-59956.70282328079,-107836.84711166291,-101193.20868115898,-57514.39102182571,-98896.21663241471,-70725.241125036,-140724.51138407085,-189218.04390381608,-119188.50478774204,-90809.08158824725,-130426.86421311741,-132163.51087789587,-22847.821509699264,-101055.89345906508,-86175.12210321122,-77018.1723552049,-84704.69268520692,-163740.55397098427,-3672.7612710354806,-93786.8992588457,-174078.65792316018,-116738.12658469491,-44955.389340411566,-57672.82770524768,-6709.151299574551,-102648.88483061182,-49127.163878291765,-149038.29124590388,-8072.585755003878,-93336.94652437815
163,,-11802.222501897675,-11367.235702763879,-87995.05794222812,-175479.56093524073,-142927.87643283643,-145967.7299051159,-50078.33038290022,-53628.12842389841,-174935.17862794735,-74431.78065963417,-29409.775162290913,-71778.00140387054,-84051.8570916768,-28071.904823797217,-78206.7040822538,-172533.65548507872,-64330.039747913324,-102794.36616387035,-16261.486161433932,-241415.1736514628,-110563.15106859167,-91256.56420012705,-115478.91901658976,-197981.52611871372,-132921.46570243756,-12010.564493562837,-56463.43532014458,-106043.97311330837,-138883.63282745186,-51649.58040946,-112015.08847526167,-129032.15939567836,-98295.77070641745,-137849.11765405114,-135624.98135775703,-108545.46990895778,2728.8866912304948,-231260.8539816286,-57440.5990133734,-8758.652011867322,-150393.6600466893,-252793.08168651554,-79251.8110348234,-125737.30596322675,-43992.76133662592,-124404.34646620216,-110347.22285823191,-161865.4904758528,62255.14044696465,-48952.700663414755
164,,-7708.615632124536,-86939.30044537089,-133345.03013351117,-147413.62518296012,-49322.558342041935,-156132.06160364088,-34102.22094763009,-7746.720004624804,-150901.30913597113,-51551.86278556404,75647.55896441422,-67446.55554261606,-118620.90853819142,41781.214696947114,-72624.28384723005,-185309.80645085726,-49909.569405868286,-27096.934639036743,23695.295785407856,-237205.84427349945,-93017.46860813153,-127855.38750068189,-170356.4288669653,-109433.37652174594,-149939.48266860112,32683.491767394313,-151842.73043508967,-83499.21598622475,-61806.79691199497,-7650.450421430141,-228122.9017442477,-61493.39356116792,-136548.39196785458,-190794.94955143574,1531.2707492504705,-231666.73496758874,42956.01335778967,-119784.07150815838,-73315.30398276215,-72733.98922626159,-146652.42207278754,-199921.79695092188,-104051.65330653804,23986.155700637366,822.4911973340058,-105654.77494052652,-34364.05692812825,-193753.4830960646,46737.53323062397,-119994.0228069468
165,,-91.5366639760905,-18588.184446300198,-151126.06212624063,-169187.9252510557,-166207.46662909025,-75920.94684084922,14294.776505475616,-126010.18763459192,-178550.46644625752,-88408.60509954931,76311.31168793875,-82268.41607493703,-13478.060726424861,48037.993763033315,-205508.7950826126,-57122.37947511312,-103449.44887661478,20468.720755795686,-101522.65529889455,-279067.42259698804,-102719.73212177704,-88374.80762730507,-150776.33665950518,-143595.07338421958,-99013.22581192065,84218.41535060192,-110186.72968903791,-76614.94417809151,-139387.0513648125,-46798.797232481375,-178308.66044865185,-37367.46322336107,-139332.4200690845,-196979.15199631237,-57806.92172989264,-220355.53717764333,-12145.03794045397,-138573.36993992946,-100609.2110711264,-91378.33178084096,633.1283357103966,-209011.06292299804,8886.857105836854,-82606.91105722744,-3684.2190628764947,-180110.42626032903,-32166.691855732457,-161403.50923774752,8847.807067617628,-102600.08002511106
