S1213_Actual,S1213_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
6.231792923176292,5.322131600535442,2.302585092994046,2.6006746894002077,3.713572066704308,3.599857828352987,4.634728988229636,4.473648311735318,2.5649493574615367,2.6050859816435126,4.143134726391533,4.130698363920785,3.912023005428146,4.162823514237498,1.8458266904983307,2.3346919493317135
6.231137400373402,4.6750233655087605,2.302585092994046,2.8650356896185984,3.713572066704308,3.6252031337409902,4.634728988229636,4.393848154618055,2.5649493574615367,2.7188802026957184,4.143134726391533,4.135316270568701,3.912023005428146,4.199114934532613,1.8971199848858813,2.177985840684022
6.230481447578482,5.001618890644513,2.302585092994046,2.4297812279473856,3.713572066704308,3.567964742006702,4.634728988229636,4.64809027616422,2.5649493574615367,2.6367587090003677,4.143134726391533,4.117226333785698,3.912023005428146,4.134121138290268,1.9459101490553132,2.579768412666601
6.230700146321836,4.270039377212946,2.302585092994046,2.470745238314282,3.713572066704308,3.5842587302705424,4.634728988229636,4.5329219379689905,2.5649493574615367,2.5389561357142685,4.143134726391533,4.121533561616621,3.912023005428146,3.996736536506832,1.9459101490553132,3.384250716932872
6.230918797246507,6.296676631923987,2.302585092994046,2.58117066218131,3.713572066704308,3.607972051645468,4.634728988229636,4.267501764458669,2.5649493574615367,2.5548931493988576,4.143134726391533,4.1633959620977805,3.912023005428146,4.190983441630507,1.9459101490553132,1.8279918702494855
6.231137400373402,5.190975564625242,2.302585092994046,2.4007959353353745,3.713572066704308,3.595804822747887,4.634728988229636,4.50017339964646,2.5649493574615367,2.620718666582505,4.143134726391533,4.129126230106273,3.912023005428146,4.35659801573052,1.9459101490553132,2.407821370905116
6.231355955723415,5.266067556933014,2.302585092994046,2.518021492762563,3.713572066704308,3.6149795805891167,4.634728988229636,4.352023645668898,2.5649493574615367,2.6711524715263395,4.143134726391533,4.117341896386871,3.912023005428146,4.251884604039441,1.9459101490553132,2.7274697789441698
6.231574463317423,5.1371324618459795,2.302585092994046,2.8981941311088564,3.713572066704308,3.543354448759381,4.634728988229636,4.421774561305406,2.5649493574615367,2.5440917960737637,4.143134726391533,4.121496489759793,3.912023005428146,4.140496127254174,1.9459101490553132,2.172265307190889
6.231792923176292,5.432499243855205,2.302585092994046,2.724960332642763,3.713572066704308,3.6177763679919623,4.634728988229636,4.348267427215485,2.5649493574615367,2.564139795782674,4.143134726391533,4.117864426810874,3.912023005428146,4.231687644113973,1.9459101490553132,2.3215638660245177
6.232011335320876,5.166381398126885,2.302585092994046,2.5421378047770467,3.713572066704308,3.6348316156634697,4.634728988229636,4.594024103258345,2.5649493574615367,2.573471377603226,4.143134726391533,4.122558780851746,3.912023005428146,4.328092743739187,1.9459101490553132,2.1600486459784736
6.232229699772011,5.717337838870404,2.302585092994046,2.6536392010452303,3.713572066704308,3.5444167634118995,4.634728988229636,4.579994377713316,2.5649493574615367,2.6199497383616945,4.143134726391533,4.104434430425449,3.912023005428146,4.152911526643678,1.9459101490553132,1.8921989711965133
6.2324480165505225,5.669326154382264,2.302585092994046,2.4578051771036717,3.713572066704308,3.6129527531148917,4.634728988229636,4.655788406010915,2.5649493574615367,2.704961599183063,4.143134726391533,4.109129349442122,3.912023005428146,3.9695187500719125,1.9459101490553132,1.4913945765538696
