,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
135,5600.777777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,5581.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,5561.888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,5542.444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,5523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322,5005.362984714322
141,,4361.565296787476,5390.542702061371,3381.464919968592,6033.031053260356,6374.658909330735,4137.655292787434,4710.945930195534,4946.301841132479,5489.71714930647,5633.294858357237,2964.4215850499927,4253.032221169456,4682.963934753953,5658.873116027241,5524.418750850996,4177.272133466207,3958.4478272745764,5099.988856497793,4157.50175638906,6572.4328272101275,4654.962852829996,4094.1285642176927,5857.873746051039,7219.0936811883485,5502.908134293469,4976.208089084292,4604.525259741132,5103.655038128319,4603.330604657253,3425.5700590112833,3960.724992376009,4907.026527413272,5245.960603884793,3737.6902745879975,4549.8253044752955,3230.8769075610257,3874.784636917874,4750.93804747961,5290.105407965493,5256.657716684985,4887.440019770211,4958.428812059508,4490.428093429219,5119.454505259503,4507.701718330399,4795.867411886766,4209.08300564072,4260.796838987404,5390.702558139143,3509.0160186255325
142,,5674.63920646738,4887.637628497015,5460.780348151089,4399.237209269128,4456.375120261746,5158.378577126366,5554.6450041415765,5037.135564856091,5218.569362677797,4708.969881350385,4598.324355478034,4317.385599722236,4603.197839970865,4605.5408945813715,4447.207292019063,4778.125588226022,5477.754832816922,4931.363840404571,4448.838023134283,5035.957161213115,4771.813456715369,5029.691496814034,5936.036527667096,4541.491191235091,4913.770158463303,6008.540589232061,3539.0821611656743,5457.415267372449,5075.8212759461885,5197.030298366039,3983.655901993745,4791.400660187875,4563.694887051038,3297.4087258874265,4338.228199264351,5797.220739674404,4860.061547005231,4969.729767120905,5700.971094538921,4096.991290705478,6598.462756054059,5070.267879902834,5072.766050939561,3284.688917702239,5981.289308084663,5265.763366786484,3739.8479834393584,3236.8352796445656,4094.172389498841,3627.488668992788
143,,4745.408576882128,3693.694947934506,5866.877380514584,5108.210029345514,5517.888094436323,5869.653894987342,5568.382935425455,5838.233116398978,4507.9431136568455,1757.7298645775938,5292.597399591266,5995.2402737753755,4737.709914728028,5386.3872202375205,5511.359348252478,4280.420523226858,5853.792783673504,5539.390089462971,3257.3880941348402,4467.866800622775,5137.425832031393,4978.938180971959,6256.170249868073,4240.673545513836,4965.428030838177,5114.47441583307,4144.81202677845,5738.775005824875,5144.053490228647,3370.327006946745,3305.968491514697,4017.338427929922,5336.901157185056,3350.4993678272194,4344.644755892701,3808.9237315425803,3714.0974798422153,5010.473431943627,5372.132572695182,5643.632437334419,5416.7872185026745,5090.0192910631185,3121.5963139726973,5071.008689935359,5762.740337995489,3362.0166929348998,3883.0852498371337,4459.281287946581,3936.488272850333,4462.066894776454
144,,5118.826896427018,5947.221003432929,3792.473801282579,5128.721550082011,6003.084803208845,5568.247806986991,3746.3272732596256,3083.1702999739464,5214.0483244548095,4286.88423813072,4822.065810423199,5474.805473632465,4246.502442171214,6069.123654973587,5278.240777205921,4281.481028551734,3854.13271710018,7098.167979398832,4118.347863635065,4781.578662154136,5363.1143023368695,5234.532462697057,6291.464404823466,3656.427272165575,3535.0571513081427,6452.794247673942,4188.157499332098,2932.1477579849825,4245.689460466824,5020.700048674323,5192.095617083467,5921.561013036921,5640.257537173976,5510.522803886162,5249.452554037424,4000.917884829095,5060.873991870921,4701.9256590434625,6093.594805146532,1781.1818610852783,4968.710967276238,4055.19096846589,4811.270625917348,4655.754304663755,5262.372878522762,4153.3827151236055,5859.206708698741,4538.376272567864,4201.904001396109,4618.843924453596
145,,3920.0137903944,5040.167628469257,5035.926439068927,4211.899479611351,5317.8354352260785,5388.782155347839,3091.6737529129073,3751.007592813875,4788.624449483215,4242.693591033535,5565.548443270121,4452.74692022231,5212.843595688063,5819.423999639924,4890.2457572982,5327.885907133778,4237.232750053471,6659.799497538065,4835.195881728608,5204.406499897926,5245.546095853306,5175.480892582603,4541.919813526205,2990.2647527003774,4682.716214383937,5222.741592736196,5525.217034954809,4322.824097822489,5961.092449241259,5131.035502266041,5625.048033690209,3878.473590421454,5875.671669703693,3956.975822104198,5560.5639690417875,3727.8052586049707,4644.663422762852,5337.521406453731,6372.419385301591,3221.0303299630054,5121.456723515335,5027.307183052758,5063.4390563718625,4797.888751681897,4062.7450820148274,3714.4293395462155,4841.637248076363,5381.080621333778,5481.811196605386,5496.450934173421
