,Actual_last_5_vals,Mean_Simulation,Simulated_6,Simulated_12,Simulated_25,Simulated_2,Simulated_10,Simulated_19,Simulated_17,Simulated_1,Simulated_5,Simulated_27,Simulated_13,Simulated_14,Simulated_24,Simulated_20,Simulated_29,Simulated_28,Simulated_16,Simulated_21,Simulated_26,Simulated_0,Simulated_3,Simulated_11,Simulated_7,Simulated_22,Simulated_15,Simulated_23,Simulated_8,Simulated_9,Simulated_18,Simulated_4
0,55494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,55532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,55551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,55570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54,52035.54
6,,51766.93,50690.43,49422.69,52434.93,50193.93,55785.44,54852.94,52163.22,46723.59,52492.14,49038.3,53529.09,45139.95,43980.62,51994.48,52548.95,47016.63,68302.67,45050.38,46864.32,51573.9,55719.48,48362.22,59648.66,50206.14,55013.79,51258.91,45654.82,60094.99,59295.02,47955.33
7,,51840.26,58767.8,51118.05,51688.19,48667.7,56572.31,44013.45,54423.11,48929.19,44986.13,50158.09,51951.16,53560.56,57085.32,44772.96,48362.55,53313.81,47639.87,54869.16,55533.71,55561.06,53903.07,57511.09,56509.52,60494.11,50167.67,51420.76,49235.1,45667.09,44642.2,53682.98
8,,52548.07,51351.6,52461.58,53283.17,55340.6,51270.51,51919.36,51006.2,57914.83,52021.6,49374.36,45073.45,48046.42,58296.2,54977.31,51698.85,52076.87,49554.15,51628.17,51505.54,47681.84,46439.77,56258.7,53826.15,59397.39,53112.3,51986.05,59262.63,57440.33,43779.21,58456.99
9,,52484.71,54399.97,50614.65,61376.39,53512.33,53359.68,50342.65,47908.28,49272.85,46860.47,51170.13,57658.29,47167.13,47804.75,50990.83,46966.42,57766.31,51978.37,47572.72,51827.77,48036.33,54872.14,62080.54,44422.43,47512.62,40953.92,63493.28,59427.9,55343.24,56413.21,63435.74
10,,51956.41,50302.48,54483.96,51344.06,48437.6,57990.67,49784.53,44656.91,54942.84,50398.96,40173.61,52855.17,52582.78,51613.09,54901.09,62832.51,56905.79,53630.65,45615.16,49065.03,43985.08,56518.2,55757.02,55288.63,44741.66,51023.81,59183.47,49309.98,45041.44,50000.25,65325.85
11,,52283.03,51448.02,52947.95,52667.06,54840.79,53931.82,47531.2,50580.18,49421.6,53051.18,44541.38,54655.11,53868.16,51903.79,45462.74,52034.26,51210.9,50812.73,51222.98,50549.85,56016.29,57849.03,56396.06,56003.97,56790.57,52919.73,54692.65,51970.63,48338.86,48253.22,56578.28
12,,51263.62,49287.49,53359.44,49123.72,40677.4,45147.14,52726.03,54110.02,46483.41,43119.41,49898.01,52376.12,50276.85,50649.14,52958.14,44638.06,56793.95,44289.28,49126.6,65473.65,55367.92,50462.13,56782.65,50674.68,52655.27,55497.19,58927.31,54372.39,49939.73,49985.28,52730.26
13,,53326.32,53251.48,51276.54,54679.88,53037.13,54058.86,54933.74,54287.7,53653.04,55109.76,54052.68,59282.08,49279.2,49636.19,49082.75,47440.18,60560.56,55431.7,44100.65,47810.11,58170.84,59231.32,58515.95,45012.13,49035.36,62590.01,42537.93,50414.96,55088.92,53953.17,64274.86
14,,51224.35,53286.2,47867.78,45599.87,50594.16,52419.28,55172.86,57902.54,50029.55,51823.97,55586.25,56672.76,47919.38,49600.75,45829.0,53503.92,50778.62,53077.63,54948.54,42523.23,47325.69,58573.23,50039.11,54702.73,55362.07,38876.3,50312.48,53168.85,60561.1,43637.88,49034.63
15,,50508.95,53213.74,52347.35,51578.15,48936.15,52638.81,51251.72,48906.24,54075.84,42757.57,49590.74,56293.34,54021.63,52110.21,52430.75,47093.04,43732.9,47087.5,50981.83,50224.63,54620.37,44682.97,54734.8,47173.51,52099.43,52711.34,61006.99,38852.81,47991.67,56185.04,45937.41
16,,51006.87,51265.25,56141.41,48108.01,52408.21,48816.31,47803.2,55176.81,48033.52,49834.71,50917.05,52299.5,45633.27,58128.55,56300.2,50777.71,48611.39,48765.71,44457.14,49350.21,54926.52,52646.33,47712.15,56817.4,45473.4,45623.62,52135.6,42610.84,57827.3,57531.33,54073.6
17,MAE,,1723.39,1890.88,2044.1,2426.84,2579.21,2631.01,2863.2,2935.24,2958.87,2990.45,3115.48,3133.6,3236.1,3294.29,3349.04,3365.0,3664.71,3757.34,3774.04,3817.63,3846.64,4142.51,4206.0,4225.22,4334.56,4427.13,4445.89,4572.68,4591.81,5201.84
