S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1132_Actual,S1132_Simulated
4.406719247264253,3.9736462603351703,1.0986122886681098,0.7506859406485378,2.5649493574615367,2.9404301144203595,3.295836866004329,2.3621206429605626,3.6888794541139363,2.945350239029016,3.6635616461296463,3.4455535302596,0.0,0.00845563664876762,1.6094379124341003,0.8320702696305738,1.6094379124341003,1.0863350080236112
4.418840607796598,3.902214939256643,1.0986122886681098,1.3543621460709405,2.5649493574615367,5.66479621707648,3.295836866004329,2.761402518243904,3.6888794541139363,3.403604979269203,3.6635616461296463,3.4749778031196485,0.0,0.0003433513374792689,1.6094379124341003,0.9423295067967159,1.6094379124341003,1.77031539783767
4.418840607796598,3.0088104631103483,1.0986122886681098,0.0,2.5649493574615367,1.1188225107404737,3.295836866004329,1.386571709889792,3.6971782569286313,2.8448747522396185,3.6635616461296463,4.010272739390858,0.0,0.0,1.6094379124341003,0.0,1.6094379124341003,1.7390684798774867
4.418840607796598,3.9798301079550735,1.0986122886681098,0.4089908356805973,2.5649493574615367,6.679476171938406,3.295836866004329,1.9799402411290752,3.7054087560651467,4.003590396136781,3.6635616461296463,2.936618376111668,0.0,0.03767053172855618,1.6094379124341003,1.6364866965203948,1.6094379124341003,1.4779065132598432
4.418840607796598,4.078832879334209,1.0986122886681098,1.369384486434908,2.5649493574615367,1.7073858172199383,3.295836866004329,2.7778370004035744,3.713572066704308,4.785254373607873,3.6635616461296463,2.8373426206274446,0.0,0.011921946489640232,1.6094379124341003,0.5113522162504971,1.6094379124341003,0.5911366558777734
4.430816798843313,4.927347717089196,1.0986122886681098,0.9471921849465291,2.5649493574615367,4.278317772476102,3.295836866004329,0.9627314649263419,3.7376696182833684,2.8566349897548973,3.6635616461296463,3.5772219926163276,0.0,0.08955902549661353,1.6094379124341003,1.329211174845083,1.6094379124341003,0.8273036767906299
4.442651256490317,3.6102965793441397,1.0986122886681098,0.4227552723415746,2.5649493574615367,0.2585945942807877,3.295836866004329,1.0667429604942633,3.7612001156935624,2.3053848827884833,3.6635616461296463,4.870402951927415,0.0,0.22156161967498897,1.6094379124341003,1.5570008896298457,1.6094379124341003,0.39230610121282306
4.454347296253507,4.721234770891099,1.0986122886681098,1.8867547947383183,2.5649493574615367,2.19464366001108,3.295836866004329,2.127980046600489,3.7612001156935624,2.8966004531563203,3.7612001156935624,2.722288648599918,0.0,0.0,1.6094379124341003,1.5341249069421905,1.6094379124341003,0.0
4.465908118654584,3.191509131612905,1.0986122886681098,0.8501906603074937,2.5649493574615367,8.596252549844122,3.295836866004329,2.087082464331092,3.7612001156935624,2.2170068844907385,3.7612001156935624,3.582417224421909,0.0,0.0,1.6094379124341003,0.204608963179837,1.6094379124341003,1.9698319526381942
4.473541743509655,3.6003332407000297,1.0986122886681098,0.07310591900575181,2.5649493574615367,1.2370411280328417,3.295836866004329,0.6688137345365424,3.7689221617874726,1.663143700011575,3.784189633918261,4.0913617309363755,0.0,0.14504452314922703,1.6094379124341003,0.8929092992235538,1.6094379124341003,1.734351360898904
4.481117537318112,4.017456305142663,1.0986122886681098,0.6166414550113847,2.5649493574615367,7.780908440005567,3.295836866004329,2.216784033912905,3.7765850345330416,2.515647046859359,3.8066624897703196,3.3472641971012367,0.0,0.0,1.6094379124341003,0.09910652560158806,1.6094379124341003,0.15611539992264867
4.48863636973214,4.911157749617887,1.0986122886681098,1.1064280088450211,2.5649493574615367,6.430868693054816,3.295836866004329,2.089030906866281,3.784189633918261,2.763976350070703,3.828641396489095,4.649032821731124,0.0,0.0,1.6094379124341003,0.681447151230957,1.6094379124341003,0.13632181590963055
