,Actual_last_5_vals,Mean_Simulation,Simulated_18,Simulated_5,Simulated_2,Simulated_19,Simulated_14,Simulated_21,Simulated_15,Simulated_3,Simulated_1,Simulated_24,Simulated_28,Simulated_12,Simulated_8,Simulated_23,Simulated_6,Simulated_4,Simulated_27,Simulated_20,Simulated_9,Simulated_0,Simulated_16,Simulated_10,Simulated_13,Simulated_26,Simulated_29,Simulated_17,Simulated_7,Simulated_11,Simulated_22,Simulated_25
0,57596.857142857145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57733.142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,57869.42857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,58005.71428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,58142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93,52093.93
6,,53538.23,54100.43,58146.58,59085.11,46752.7,53858.0,57003.97,59101.1,58924.44,55911.18,50206.08,56053.0,51092.64,45036.88,53413.29,46661.41,44445.37,56085.18,50328.52,55024.28,54197.28,42835.22,63357.83,52078.32,57651.14,57148.26,56594.21,42681.29,48631.44,55858.48,63883.32
7,,54072.99,53458.25,58220.76,49636.62,50965.67,57331.52,50722.7,59457.54,54331.81,51612.26,51946.85,51775.32,52873.37,56546.22,48215.97,56361.28,61530.28,48303.47,46034.92,58631.3,49735.2,54910.46,59814.65,64793.97,43759.18,46823.72,56907.8,51843.32,63505.77,58198.0,53941.63
8,,52598.96,53780.09,52209.39,50844.7,53477.12,54253.07,49049.15,52446.99,54127.47,50083.86,55668.46,50907.04,55384.81,49636.3,57116.2,52088.47,55087.95,53647.1,49859.51,45443.37,52588.69,53471.66,57010.46,51620.5,47125.59,60030.03,44574.81,56021.9,51436.83,44284.87,64692.43
9,,52255.69,53977.53,54618.82,51196.35,56394.46,46613.13,56178.54,52461.59,57654.22,55140.32,51786.64,42306.99,53259.68,49371.16,51703.01,61390.62,53490.01,49267.18,53585.17,46330.83,64015.05,43676.53,51025.9,55803.84,57468.13,48489.65,48435.23,45396.04,46514.52,51033.77,59085.69
10,,53113.39,55870.76,49060.98,53614.09,55074.2,50928.98,49914.92,54064.74,53995.89,59060.29,54615.87,51490.18,44038.53,49440.83,52754.08,56788.1,61357.37,55264.87,55913.14,49931.4,55276.24,56595.02,50665.85,51067.81,52054.5,52828.06,48299.84,47098.61,55036.14,64284.22,47016.27
11,,52593.55,51025.07,54142.86,52382.41,55441.35,47000.74,55737.49,49262.85,53989.29,53132.53,54154.26,53556.35,62331.03,46324.41,55001.67,48636.81,53776.89,59285.33,46646.75,52318.58,59817.02,49310.84,41867.87,50402.53,49879.8,52262.35,49602.07,59441.39,61676.33,50377.34,49022.16
12,,54300.62,53535.62,54072.35,57887.54,53226.33,54375.96,55069.14,59283.89,48285.13,51437.52,48716.92,52912.52,48685.08,54196.09,68304.96,61288.54,55909.19,47283.51,53705.02,54247.44,62188.37,48721.15,54980.06,51962.88,45026.39,61041.71,65439.97,56534.93,52442.81,57961.21,40296.5
13,,52858.19,47558.59,47728.44,50383.29,50538.71,48974.14,55704.79,57409.41,57596.86,56004.65,49406.37,59165.14,51787.33,47930.86,44063.92,50769.9,50322.62,63451.54,46017.19,55975.16,58445.44,45768.33,51853.86,60616.97,55138.56,60347.57,54796.68,57191.54,49122.7,53561.36,48113.81
14,,52968.36,48067.47,51176.79,49680.73,53234.4,48353.27,47082.7,58079.2,46453.23,46953.53,48688.38,56039.63,54413.72,48167.15,52724.6,49970.03,54772.98,50055.62,63213.65,61333.91,55951.12,50499.59,46729.13,48360.56,51451.65,63568.86,61136.08,45110.66,64399.79,63157.32,50225.2
15,,53175.8,49604.41,53393.26,50301.06,60750.37,51779.89,55309.95,55130.22,55300.81,49807.23,47204.79,52042.7,50422.0,55544.42,52951.43,55621.36,46469.8,52458.4,49113.82,57238.85,50055.48,55969.05,48312.46,59605.95,48629.56,57328.43,57407.96,59229.25,46445.18,61913.46,49932.34
16,,51565.5,53074.94,56644.45,56593.53,50657.07,46173.53,48647.79,48039.58,53357.11,46965.4,58530.05,59201.75,49822.86,50199.91,55490.48,49699.7,49556.59,54218.58,51253.98,40846.92,48306.52,48124.7,49369.76,59352.43,45188.67,54768.71,60182.21,47707.58,46941.07,61891.14,46157.96
17,MAE,,2037.67,2463.04,2563.41,2655.1,2834.55,2931.98,2976.08,3003.02,3059.36,3192.59,3214.56,3239.63,3360.9,3417.59,3568.99,3697.04,3757.5,3843.22,4074.92,4082.49,4094.07,4113.15,4155.46,4406.63,4571.65,4969.57,5047.38,5052.35,5248.69,5767.59
