S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
0.0,0.8908388900930552,2.302585092994046,3.347618273965604,4.820281565605037,4.297647226198552
0.0,0.0,2.302585092994046,4.723604915134501,4.820281565605037,4.381419123351284
0.0,0.0,2.302585092994046,1.803989615289136,4.820281565605037,5.334392241122824
0.0,0.0030499654431984657,2.302585092994046,0.8554218095885098,4.820281565605037,4.363796995833571
0.0,0.2985137804373639,2.302585092994046,6.5833047336306585,4.820281565605037,4.045574552972276
0.0,2.90868848866938,2.302585092994046,3.7226637686228146,4.825108606353353,4.706057101568103
0.0,0.9569373450628952,2.302585092994046,5.299734189649976,4.829912458665998,4.00786097988964
0.0,1.3123460099837128,2.302585092994046,3.6239245360584578,4.8346933442663405,4.181223123811319
0.0,0.23770448642457265,2.302585092994046,3.1335473810302545,4.839451481712757,4.570758517507983
0.0,0.0,2.302585092994046,3.8223334806608866,4.844187086458591,3.836905948871291
0.0,1.324743101773705,2.302585092994046,2.9078035504107316,4.845498562056402,3.823599906086077
0.0,2.6820256684553323,2.302585092994046,5.822299818637908,4.846808319938465,3.178868322667028
0.0,0.0,2.302585092994046,7.130525147502525,4.848116364598481,4.083745349112145
0.0,1.5027587862632714,2.302585092994046,1.552506937376453,4.8494227005125365,4.761079825946691
0.0,2.615607121063417,2.302585092994046,4.2285305258700046,4.850727332139201,4.510210994620102
0.0,1.2111071263421227,2.302585092994046,0.0,4.852030263919617,3.489632959928224
0.0,0.0,2.302585092994046,4.442664381363543,4.853331500277589,4.598222558685619
0.0,0.09264262041678206,2.302585092994046,5.479126686878331,4.854631045619675,4.60703652716182
0.0,0.0,2.302585092994046,3.231847155011817,4.855928904335275,4.320622898402095
0.0,0.8307617104468973,2.302585092994046,1.5932801126069165,4.857225080796721,3.577096919030094
0.0,0.41756096721997726,2.302585092994046,4.044388424463224,4.858519579359367,3.72842637529592
0.0,0.0,2.302585092994046,4.481227431665716,4.859812404361672,3.080771785575827
0.0,0.0,2.302585092994046,1.8138139708415357,4.90527477843843,4.442916789639773
0.0,0.0,2.302585092994046,4.992380427466701,4.948759890378168,4.014719457845805
