S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
6.697034247666484,6.544627715346055,3.713572066704308,3.5956801464788457,4.634728988229636,4.355698515707799,2.5649493574615367,2.599013406349761,3.912023005428146,4.124104547864934,1.791759469228055,2.6237983037050836
6.697034247666484,6.481049940438275,3.713572066704308,3.5775454685456225,4.634728988229636,4.388210475524048,2.5649493574615367,2.5194792001069692,3.912023005428146,4.089201440412332,1.791759469228055,1.8147458051737835
6.697034247666484,6.5979633395426625,3.713572066704308,3.6242437166003385,4.634728988229636,4.154732996507483,2.5649493574615367,2.5691180934560713,3.912023005428146,4.091305090159953,1.791759469228055,2.256139803935123
6.697034247666484,6.555471796896345,3.713572066704308,3.5847489173889935,4.634728988229636,4.3601135340944275,2.5649493574615367,2.6569327008274146,3.912023005428146,4.126413363480259,1.791759469228055,1.3554935038947522
6.697034247666484,6.467044553004308,3.713572066704308,3.6212880455550462,4.634728988229636,4.713475641661976,2.5649493574615367,2.647499123972662,3.912023005428146,4.196179798196701,1.791759469228055,2.473745137785748
6.697034247666484,6.435037829309761,3.713572066704308,3.533015393517964,4.634728988229636,4.026675362483902,2.5649493574615367,2.6091156291092155,3.912023005428146,4.200785351316823,1.791759469228055,3.342638074732238
6.695798917058491,6.49833645605919,3.713572066704308,3.626715842107583,4.634728988229636,4.451523376062864,2.5649493574615367,2.5892886706753107,3.912023005428146,4.269639587061618,1.791759469228055,1.984215729556484
6.695798917058491,6.335284612843674,3.713572066704308,3.580572888894449,4.634728988229636,4.33254005289184,2.5649493574615367,2.5250530181297934,3.912023005428146,4.056531172242137,1.9459101490553132,1.8361529077464707
6.69641677311769,6.542148420116338,3.713572066704308,3.5782123363494462,4.634728988229636,4.146010809377548,2.5649493574615367,2.6029057964568305,3.912023005428146,4.028803811105951,1.9459101490553132,2.574439613695164
6.697034247666484,6.655917769825539,3.713572066704308,3.69233516173588,4.634728988229636,4.139797658183124,2.5649493574615367,2.5459381615972703,3.912023005428146,4.158527136665321,1.9459101490553132,2.0534832263702096
6.697651341175731,6.603049790661012,3.713572066704308,3.5443211267091534,4.634728988229636,4.488805858989867,2.5649493574615367,2.6337177453658955,3.912023005428146,4.276695680140022,1.9459101490553132,2.8752175109717597
6.698268054115413,6.54730337024643,3.713572066704308,3.5745455113654825,4.634728988229636,4.431610806940859,2.5649493574615367,2.5918537713494456,3.912023005428146,3.8509488245178547,1.9459101490553132,2.414028853719643
