S1213_Actual,S1213_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.1869835698997661,0.8654164806904682,0.0,0.19170098661429782,0.0,0.051733357324998425,0.0,0.46172097945521134,0.0,0.11196008221551346,0.09785579000375867,0.46128570284664755,0.0,0.046991420998253174,0.0,0.19702941544705932,0.09785579000375867,0.6025512276968152,0.0,0.5169270278182613
0.17135825199668528,0.45582263799320244,0.0,0.2029044880396624,0.0,0.4938962155145806,0.0,0.0,0.0,0.0,0.08934510033585,0.7263155979230456,0.0,0.07603186372483894,0.0,0.8154310083754055,0.08934510033585,0.5363860503375173,0.0,0.5757541798656455
0.15548490284039515,0.20681469840862088,0.0,0.7466345970102325,0.0,0.11221200757513283,0.0,0.31953519363362975,0.0,0.07776998610353486,0.08076135664445859,0.0,0.0,0.0,0.0,1.7527725699367658,0.08076135664445859,0.6061473077497799,0.0,0.0
0.13935552091051145,1.06901615012874,0.0,0.6660960256161095,0.0,0.04636743294827636,0.0,0.0,0.0,0.0,0.07210329390134397,0.0,0.0,0.0,0.0,0.0,0.07210329390134397,0.38354912912369327,0.0,0.0
0.1229617111348351,1.5687810854393685,0.0,0.29598321791473625,0.0,0.0,0.0,2.2057474903894616,0.0,0.26071021190546595,0.06336961393258933,0.0,0.0,0.21955990151271593,0.0,0.2940960687929729,0.06336961393258933,1.3590764818773113,0.0,0.0
0.10629465864962341,0.613918632031251,0.0,0.3638006384451663,0.0,0.2458017673199438,0.0,1.7194182831811473,0.0,0.08267541028614571,0.0545589842504345,0.0,0.0,0.0,0.0,0.0,0.0545589842504345,0.6331869712998552,0.0,0.03825848839877871
0.08934510033585008,0.9133795523622374,0.0,0.0,0.0,0.0,0.0,0.6006519189054776,0.0,0.5144901237365349,0.04567003683318844,0.7904417647847071,0.0,0.0,0.0,0.0,0.04567003683318844,0.9524451041502209,0.0,1.3891074905329548
0.07210329390134407,0.614192138578412,0.0,0.2028407492688999,0.0,0.5724547631962569,0.0,1.365424799793028,0.0,0.0,0.036701366850428,1.365915128192778,0.0,0.1406728202533324,0.0,0.23482572350974043,0.036701366850428,1.2327042692035464,0.0,0.0
0.0545589842504346,0.7275173910055442,0.0,1.2362011292184258,0.0,0.38455787932914975,0.0,1.8634347740514878,0.0,0.058711037264952616,0.027651531330510157,0.5617405656962986,0.0,0.0,0.0,0.0,0.027651531330510157,0.5794067290936105,0.0,0.03560983037850762
0.0367013668504281,0.2571557181519285,0.0,0.0,0.0,0.15482689686474282,0.0,1.00337419967953,0.0,0.0,0.018519047767237597,0.5816949538854996,0.0,0.0,0.0,0.0,0.018519047767237597,0.3849639048086415,0.0,0.7469454890066081
0.018519047767237697,1.0891239854717187,0.0,0.3472558358492963,0.0,0.015091266731288952,0.0,1.6596119122443092,0.0,0.18037242733467138,0.009302392662313554,0.19029020847517647,0.0,0.0,0.0,0.0,0.009302392662313554,0.8421768916281653,0.0,0.0
0.0,1.0866536492098209,0.0,0.4313600508434208,0.0,0.1501845544234436,0.0,1.614745095695653,0.0,0.0,0.0,0.9119201037015395,0.0,0.0,0.0,0.7200777444176254,0.0,0.6239818102178747,0.0,0.5273418746947601
