RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,3.1354942159291497,2.5303576481378562,0.0,0.9905216270195651,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,3.3633236889635914,3.1354942159291497,2.6902648493389907,0.0,2.7130376463566996,5.181783550292085,4.187698875521286,3.044522437723423,2.3290111475231954,0.0,2.4975290746492123
3.367295829986474,3.810558867872384,3.1354942159291497,1.703425315741471,0.0,1.681840049329761,5.181783550292085,4.272815378080836,3.044522437723423,3.271668826831866,0.0,1.2209271091154805
3.367295829986474,2.8324280539193847,3.1354942159291497,1.6750414006790488,0.0,0.0,5.181783550292085,3.161938633152226,3.044522437723423,2.7585897200930214,0.0,0.916414037042673
3.367295829986474,3.7217994956324993,3.1354942159291497,2.4696225994691687,0.0,0.5714050648194811,5.181783550292085,2.425625435241715,3.044522437723423,2.20017102197368,0.0,0.0997280145750592
3.367295829986474,2.8740345717593168,3.1354942159291497,2.222700368061886,0.0,0.4176524552612746,5.181783550292085,4.565400672910389,3.044522437723423,3.2632493848104454,0.0,4.628048633775807
3.367295829986474,3.267016015483283,3.1354942159291497,3.215620730208643,0.0,1.9529261459657876,5.181783550292085,5.080931416520226,3.044522437723423,3.308171818108899,0.0,1.4400130080915818
3.367295829986474,3.707383188103792,3.1354942159291497,2.930041647182073,0.0,0.4186696643558052,5.181783550292085,3.0451870892189143,3.044522437723423,2.615036386329431,0.0,1.3537492371483946
3.367295829986474,3.4194873815640667,3.1354942159291497,2.787362715418392,0.0,0.0,5.181783550292085,5.280491304550656,3.044522437723423,1.5451579547460814,0.0,0.0
3.367295829986474,3.5744056450957613,3.1354942159291497,2.4591913751420016,0.0,0.541664554874161,5.181783550292085,2.909995370651809,3.044522437723423,2.4445889603531277,0.0,0.5205130356122023
3.367295829986474,3.823632455565799,3.1354942159291497,3.1548958158827176,0.0,2.2692961618306375,5.181783550292085,2.895431136004791,3.044522437723423,2.029913967814398,0.0,1.4747659131844728
3.367295829986474,2.460936731765227,3.1354942159291497,2.5196059946265588,0.0,2.0420012092091646,5.181783550292085,3.29453174447083,3.044522437723423,1.802346677542084,0.0,1.0188607765481388
