RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,3.1354942159291497,2.5303576481378562,0.0,0.9905216270195651,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,3.3201732371924386,3.1354942159291497,2.8021172710148714,0.0,2.4165310167333613,5.181783550292085,4.09133643145365,3.044522437723423,2.982248587916921,0.0,2.9452973389105015
3.367295829986474,3.8041203159258306,3.1354942159291497,3.1921269930625122,0.0,0.1482833284406443,5.181783550292085,3.352247220111116,3.044522437723423,1.9571291743585275,0.0,1.8670474127803875
3.367295829986474,2.696811748329879,3.1354942159291497,2.055995858728852,0.0,1.2285535374213392,5.181783550292085,4.310109770490341,3.044522437723423,3.2565028372038376,0.0,0.4555004082434384
3.367295829986474,3.59297910316898,3.1354942159291497,2.365314451555024,0.0,1.4191606839099333,5.181783550292085,3.749896300445938,3.044522437723423,2.722517291204489,0.0,3.090193478787978
3.367295829986474,2.999100975046691,3.1354942159291497,2.7071293838912833,0.0,0.6638808462533594,5.181783550292085,3.3661747876827652,3.044522437723423,2.34487362754163,0.0,1.1949528555025382
3.367295829986474,3.806553069507322,3.1354942159291497,2.369970217226294,0.0,2.718853346182404,5.181783550292085,3.3747129517518175,3.044522437723423,1.1106796817426907,0.0,1.4641766228061712
3.367295829986474,3.0114607951325194,3.1354942159291497,2.4093616154465787,0.0,1.4126596267050164,5.181783550292085,1.9741163136774178,3.044522437723423,2.0788321679375095,0.0,3.2570554929005775
3.367295829986474,3.348932356345524,3.1354942159291497,3.224707582904688,0.0,0.5290315678403255,5.181783550292085,4.3745981968515615,3.044522437723423,2.6487339443691904,0.0,0.5107532492780495
3.367295829986474,3.0664455447309478,3.1354942159291497,2.5313878765619275,0.0,1.6759045484504105,5.181783550292085,2.0854439594033893,3.044522437723423,2.011186820184208,0.0,0.438467049959274
3.367295829986474,4.345495107749034,3.1354942159291497,3.507489694303272,0.0,0.0,5.181783550292085,7.266317074722339,3.044522437723423,1.7044244300376357,0.0,0.0
3.367295829986474,3.1208783540513876,3.1354942159291497,3.9250935716659,0.0,1.1290459125907073,5.181783550292085,3.649539968051111,3.044522437723423,2.787849764907768,0.0,0.19304883733006772
3.367295829986474,2.798238356473381,3.1354942159291497,2.7542499883013307,0.0,0.0,5.181783550292085,4.306656426063055,3.044522437723423,2.9484871554739462,0.0,1.8180775923777581
3.367295829986474,3.620122655475428,3.1354942159291497,2.5325412072921916,0.0,0.8727622405791673,5.181783550292085,2.880405511779323,3.044522437723423,1.199947475362525,0.0,1.6924538089931176
3.367295829986474,3.733477249046324,3.1354942159291497,3.117468718160928,0.0,1.928039278175445,5.181783550292085,2.623009103962732,3.044522437723423,2.7867062556698867,0.0,2.421767267657552
3.367295829986474,3.2217466675672464,3.1354942159291497,2.907457562002942,0.0,3.8208342134551687,5.181783550292085,1.991649658434127,3.044522437723423,1.7158692824288988,0.0,0.3034795422038994
3.367295829986474,3.13080470153499,3.1354942159291497,1.9016113922913165,0.0,0.4377271480524446,5.181783550292085,1.9109249892986386,3.044522437723423,1.8607562323988305,0.0,0.8496022079775434
3.367295829986474,2.629414357297612,3.1354942159291497,2.3355492067589974,0.0,0.0,5.181783550292085,5.230485678534885,3.044522437723423,1.118444381292215,0.0,0.9354906584374512
3.367295829986474,3.3364453315061673,3.1354942159291497,2.5243639439275882,0.0,0.9894760992171225,5.181783550292085,1.047531263025237,3.044522437723423,2.041735163047003,0.0,0.4023814988543575
3.367295829986474,3.0862256507499106,3.1354942159291497,2.3376833355042206,0.0,0.10362911544603082,5.181783550292085,4.014933448889145,3.044522437723423,2.2257777855160463,0.0,0.7559670267995712
3.367295829986474,3.7904283790798727,3.1354942159291497,2.8804716484843653,0.0,0.3350761819553433,5.181783550292085,2.213445145518551,3.044522437723423,0.7340690717222096,0.0,1.2395539271062421
3.367295829986474,3.5939575559679837,3.1354942159291497,2.1724492586873385,0.0,0.6629103494690012,5.181783550292085,1.9113651149778033,3.044522437723423,2.594595824672878,0.0,0.3993744769494869
3.367295829986474,2.8104621145681485,3.1354942159291497,2.006957501443765,0.0,0.6646970662629815,5.181783550292085,1.7060729305165965,3.044522437723423,3.211412429970138,0.0,2.8950944811301795
3.367295829986474,2.6992828146356325,3.1354942159291497,3.0417096639570804,0.0,0.6257265264560603,5.181783550292085,4.103177521499624,3.044522437723423,1.8712826663579742,0.0,3.790941142356685
