RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
4.454347296253507,5.156074832496742,3.044522437723423,3.697697263544742,2.70805020110221,3.461420735491537,4.31748811353631,4.495037878812216,1.3862943611198906,1.6954226165372368
4.454347296253507,4.822791200763099,3.044522437723423,2.8086365148718135,2.70805020110221,2.9013652249356108,4.31748811353631,4.712805051313679,1.3862943611198906,1.1634414980735852
4.454347296253507,5.420831356969684,3.044522437723423,4.58027967290648,2.70805020110221,3.955811581747087,4.330733340286331,4.678625108272433,1.3862943611198906,1.6516888965137362
4.51085950651685,7.173503172542457,3.091042453358316,4.017434221442189,2.70805020110221,2.471920942644134,4.709530201312334,4.303807892248282,1.3862943611198906,2.220315199088142
4.672828834461906,5.434414341182834,3.1780538303479458,4.26189312379369,2.70805020110221,4.15221055556046,4.736198448394496,4.467620763026646,1.3862943611198906,1.8985053889066426
4.672828834461906,5.150985796242712,3.1780538303479458,4.650944186596388,2.70805020110221,2.1258343879673793,4.74493212836325,4.770705416132586,1.3862943611198906,2.241034414423444
4.6913478822291435,6.148327884583077,3.258096538021482,6.0413088603552465,2.70805020110221,2.8347837834732528,4.574710978503383,4.505842515947891,1.3862943611198906,1.4093312062157963
4.955827057601261,5.103106138212994,3.258096538021482,3.7846885281826106,2.70805020110221,4.717471386036572,3.970291913552122,4.5627817307405305,1.3862943611198906,1.9967914469289574
4.969813299576001,5.929797776351592,3.258096538021482,2.7599661883052775,2.70805020110221,1.596116427673667,4.143134726391533,4.236921913782345,1.3862943611198906,1.9038741091808706
4.969813299576001,3.9456304648410354,3.258096538021482,4.00545531121433,2.70805020110221,2.2866585774869295,4.127134385045092,4.3148514496977874,1.3862943611198906,2.056785024956068
4.962844630259907,4.234273608697064,3.5553480614894135,4.586205792101367,2.5649493574615367,1.9221622936304816,4.248495242049359,4.440767449254469,1.3862943611198906,1.955538466958772
4.962844630259907,4.3711383712414,3.5553480614894135,3.243147189110336,2.5649493574615367,3.932925595180711,4.23410650459726,4.2562809748425785,1.3862943611198906,2.557319027500004
