S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437,0.0,0.502759145915681
0.0,0.23351712981805295,3.258096538021482,2.970024443169989,0.0,0.6898892628904716
0.0,0.7278017683294582,3.258096538021482,1.6622147108568868,0.0,0.7018300385041455
0.0,0.23324122048556858,3.258096538021482,3.0595369050795505,0.0,0.7744049654036137
0.0,0.36698038893781404,3.258096538021482,2.1119265321217346,0.0,0.6298425714169013
0.0,0.2683979261979014,3.258096538021482,2.7705630819184854,0.0,0.08781940104760017
0.0,0.43594057925814333,3.258096538021482,2.127903336655062,0.15415067982725825,0.5234269138462242
0.0,0.7493220392795521,3.258096538021482,2.9241916416955425,0.2876820724517809,1.0309253360854709
0.0,0.010825670995010694,3.258096538021482,2.1186586358951156,0.4054651081081644,0.7855250863113928
0.0,0.015689908747523462,3.258096538021482,2.5723649572809966,0.5108256237659906,1.1012631154428532
0.0,0.13907146762865774,3.258096538021482,2.714016880065646,0.6061358035703155,0.49489952236970436
0.0,0.0,3.258096538021482,3.0684910678488366,0.6931471805599453,0.0
