S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1481_Actual,S1481_Simulated
4.454347296253507,3.9364613519832385,1.791759469228055,1.7486041737050027,3.332204510175204,3.2996409527325605,1.0986122886681098,1.1051019374756184,0.0,0.06330336907655859,0.0,0.09004520041977337,3.258096538021482,3.068186360065498,4.7535901911063645,4.681671185304558,4.894101477840304,4.799755587182892,0.0,0.0,2.302585092994046,2.2558705659558735,0.0,0.1979038878287742
4.456283405280375,4.837612360714489,1.791759469228055,2.1856955982049686,3.332204510175204,3.3520070683132244,1.0986122886681098,1.2962416926120435,0.0,0.16307242041915465,0.0,0.13190410313894071,3.258096538021482,3.048552133994786,4.7535901911063645,4.811278733781832,4.8972177159495125,4.599697629887336,0.0,0.0,2.302585092994046,2.3372960542627808,0.0,0.39805702321008163
4.458215773031428,4.052626106543767,1.791759469228055,1.7476573564830222,3.332204510175204,3.303012654207095,1.0986122886681098,1.2848643776541098,0.0,0.0,0.0,0.3167051749006453,3.258096538021482,3.1677664965624865,4.7535901911063645,4.813810783392086,4.9003242732785735,4.677193919514761,0.0,1.198940604817939e-06,2.302585092994046,2.2799678775604257,0.0,0.3956719256071197
4.460144413937834,3.799097782336954,1.791759469228055,1.4704131033200893,3.332204510175204,3.331839399562898,1.0986122886681098,0.9734847386032273,0.0,0.3828095464234498,0.0,0.47492336605793467,3.258096538021482,3.0708990491912695,4.7535901911063645,4.759123408894298,4.903421209789107,4.893710050360401,0.0,0.0,2.302585092994046,1.913777931322207,0.0,0.07343626763851085
4.4620693423474185,3.4000929858742928,1.791759469228055,1.5213325095724202,3.332204510175204,3.3457404562671598,1.0986122886681098,1.1574915385146896,0.0,0.0,0.0,0.2908657007989285,3.258096538021482,2.8001179860546004,4.7535901911063645,4.678540175995958,4.906508584887358,4.61792212699435,0.0,0.0,2.302585092994046,2.270190624541288,0.0,0.7676479682463567
4.4639905725253115,4.867025015888933,1.791759469228055,1.6258073114137777,3.332204510175204,3.2309547928881215,1.0986122886681098,1.004481828509238,0.0,0.24504430949463119,0.0,0.0,3.258096538021482,3.091626652965755,4.7535901911063645,4.521102158968179,4.909586457431038,4.589965293767426,0.0,0.0,2.302585092994046,2.283434180816648,0.0,0.3632273204974963
4.465908118654584,4.776430390094952,1.791759469228055,1.6381383623255261,3.332204510175204,3.328649315546788,1.0986122886681098,1.3443915417617935,0.0,0.0,0.0,0.4459620567725344,3.258096538021482,2.981238407920938,4.7535901911063645,4.550953173053812,4.912654885736052,4.841899324718623,0.0,0.0,2.302585092994046,2.071471512806929,0.0,0.0
4.465908118654584,4.546443832436139,1.791759469228055,1.731528425980011,3.332204510175204,3.098171164142113,1.0986122886681098,0.9876347811001422,0.0,0.0,0.0,0.15445267085205105,3.258096538021482,3.370135117752974,4.770684624465665,4.7498105828231125,4.912654885736052,4.697377536938128,0.0,0.0,2.302585092994046,2.075124163295263,0.0,0.0
4.465908118654584,3.4136063474568803,1.791759469228055,2.021905557990004,3.332204510175204,3.391760496910277,1.0986122886681098,1.1077078410514711,0.0,0.13874891687706892,0.0,0.10984620725507722,3.258096538021482,3.3041395008412486,4.770684624465665,4.5672328148538535,4.952299717083292,4.937211697064525,0.0,0.0,2.302585092994046,2.107949633688119,0.0,0.13189532408144927
4.465908118654584,3.951719495174194,1.791759469228055,1.7144816048884057,3.332204510175204,3.2576696722222693,1.0986122886681098,1.1953326338195098,0.0,0.17947040134585077,0.0,0.7952192084637175,3.258096538021482,2.8165726256905113,4.770684624465665,4.694279297786963,4.990432586778736,4.710715752689356,0.0,0.0,2.302585092994046,2.656172098953467,0.0,0.28258988743008484
