,Actual_last_5_vals,Mean_Simulation,Simulated_13,Simulated_6,Simulated_7,Simulated_10,Simulated_26,Simulated_0,Simulated_12,Simulated_15,Simulated_17,Simulated_18,Simulated_28,Simulated_2,Simulated_19,Simulated_20,Simulated_14,Simulated_22,Simulated_11,Simulated_29,Simulated_3,Simulated_8,Simulated_24,Simulated_9,Simulated_1,Simulated_21,Simulated_27,Simulated_5,Simulated_25,Simulated_16,Simulated_4,Simulated_23
0,278217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,280192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,280438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,282044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,280482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14,262706.14
6,,260485.9,304914.15,252492.89,278829.78,251674.65,254508.0,273833.49,250814.82,249657.16,216542.35,240217.21,212443.34,277226.3,249906.92,225709.32,301602.67,243702.3,281737.71,308581.73,215231.3,243649.81,181686.37,235507.08,251630.96,294345.62,367766.07,337116.36,240429.77,293972.11,244674.17,234172.56
7,,269779.9,237102.84,279892.28,303587.92,266318.43,260504.93,264929.59,342849.04,171672.95,274099.5,287611.16,239972.23,275526.38,301103.15,205404.0,218075.97,326778.88,309633.5,214609.81,222528.78,235958.59,274236.04,263104.74,275033.57,250006.85,343174.51,333324.66,266161.08,238288.27,284373.52,327533.94
8,,256575.0,250183.9,216636.03,269379.18,269690.11,241282.24,303811.05,228861.27,214503.93,160894.99,258460.48,347398.08,302873.12,267093.57,243372.87,247290.6,210588.85,273432.96,184624.23,350561.22,303294.47,303906.68,235931.04,249090.1,276750.17,327084.98,325790.57,190850.7,205360.67,166650.27,271601.81
9,,273914.56,264494.12,193760.36,235461.74,260576.68,248154.94,256977.02,238416.97,285262.51,245098.53,328256.56,288369.73,303769.19,290296.29,395593.37,308223.31,260125.97,244159.38,274894.66,290959.81,366385.63,205379.41,258201.22,332756.31,238357.03,280404.95,208291.84,187197.73,243146.02,351452.26,333013.37
10,,260367.26,241739.77,189796.79,163778.59,310127.78,273217.94,267955.25,253646.36,284374.11,257071.95,240357.14,325636.85,283813.77,253388.9,297069.86,205690.73,212904.2,228741.26,227318.53,238444.93,308490.07,216368.33,235606.73,168654.77,319635.4,341020.33,320059.47,245861.66,367811.67,235977.25,296457.49
11,,250957.0,278183.17,233331.31,304555.23,250716.34,255823.41,247083.73,299588.82,254142.46,253733.26,327696.69,260909.19,242204.3,258757.69,232205.57,289606.63,269712.75,275007.4,231126.38,249913.26,154046.43,190599.54,248418.64,302036.74,202526.99,272227.71,279416.65,202995.39,249378.14,195833.97,216932.13
12,,247299.65,254913.36,251818.39,276380.67,169755.32,228048.95,293844.82,255511.12,296565.97,237270.31,275914.47,259992.95,170014.98,211217.61,280590.21,277404.56,209670.68,195611.06,277613.9,303160.19,215902.31,307509.19,317057.21,196428.1,240919.12,303116.85,248935.07,161764.03,184780.63,228609.13,288668.33
13,,270075.17,249728.91,246684.58,274502.87,272393.99,321179.69,337444.99,234898.85,292141.16,218829.16,258509.2,243929.7,298959.45,355881.94,284390.73,228995.76,308137.74,335988.17,303129.9,312528.64,273196.2,244267.17,240798.57,255875.46,145545.37,264598.18,294434.99,339679.12,246643.25,179901.34,239060.1
14,,266080.89,316846.49,286175.93,273835.33,349918.93,286316.52,305134.98,331614.35,198635.9,257839.99,234993.42,219177.44,248197.0,345746.38,238949.86,259920.1,260430.49,254678.94,323826.13,297918.55,316876.23,205669.17,179005.83,236228.44,287710.31,297767.55,222449.91,202493.08,188348.11,342080.66,213640.73
15,,269013.42,291903.38,271747.73,261634.03,322673.49,372194.72,331471.97,287102.64,261074.76,237742.11,235454.79,264013.95,244737.3,299869.19,269708.64,332293.14,217621.99,217432.25,258527.49,321731.14,270592.19,276205.45,190446.19,395415.21,193538.67,268168.98,264634.2,263187.08,259425.44,227032.18,162822.21
16,,259132.15,287197.35,269479.71,258071.79,256802.04,306874.61,266117.26,269569.87,264661.99,325454.74,203700.28,286894.61,367515.83,335347.88,226631.53,212812.99,345366.91,167650.85,180190.33,293836.1,233563.2,262393.23,151448.22,293893.87,294303.55,230315.82,325070.58,300061.56,172665.6,219928.22,166143.97
17,MAE,,22370.94,23956.75,25274.89,25701.52,26294.75,26353.79,28229.37,28482.73,28828.41,29278.0,31404.53,32295.96,32683.95,33118.37,34723.67,34895.36,36288.41,36634.84,37006.38,37278.56,38363.44,38972.55,39942.89,40020.79,40186.71,41925.77,42005.54,42976.85,45285.84,46025.95
