S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.840641657373398,5.905965091877481,5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.786897381366708,6.311307651624746,5.717027701406222,5.251894075406044,5.814130531825066,5.521767345166366,6.311734809152915,5.570677056320941,1.9459101490553132,1.8813202853735602,2.833213344056216,3.0283559078895568,5.700443573390687,5.958188402602639,4.248495242049359,3.7619355359535165
5.783825182329737,5.781968323465233,5.720311776607412,4.986211842894984,5.811140992976701,4.812423424311473,6.302618975744905,6.450861709475259,1.9459101490553132,2.6395534203954014,2.9444389791664403,3.7664920358122322,5.69035945432406,5.254645477650792,4.248495242049359,3.412725160821729
5.7745515455444085,5.402529498919719,5.720311776607412,4.672827072880845,5.811140992976701,5.940622820230096,6.313548046277095,6.1487657882384115,1.9459101490553132,1.9967827302785024,2.995732273553991,3.8525226177683116,5.680172609017068,6.367009215081132,4.2626798770413155,4.3992007915058915
5.755742213586912,5.963667059839541,5.720311776607412,5.461351661875328,5.811140992976701,5.027449726142214,6.3080984415095305,5.600097996375218,1.791759469228055,3.549713484048442,2.995732273553991,3.7459575642519174,5.631211781821365,5.785525332194094,4.23410650459726,4.321544682286684
5.765191102784844,5.772389876545817,5.726847747587197,5.180286660572576,5.811140992976701,4.652099484305822,6.298949246855942,5.747740758708986,1.791759469228055,1.3195914778500333,3.091042453358316,3.667690914266067,5.634789603169249,5.3015728299283795,4.23410650459726,4.553103137737178
5.765191102784844,6.045870142809228,5.733341276897746,4.855910900219974,5.811140992976701,6.112630044269391,6.298949246855942,5.783953040434531,1.791759469228055,3.442118589107576,2.772588722239781,2.2239889929810195,5.66988092298052,6.423283194149353,4.23410650459726,3.5836653121084185
5.75890177387728,6.150798905696299,5.703782474656201,5.215462802222182,5.808142489980444,5.148180351537638,6.278521424165844,7.29417414599795,1.791759469228055,2.307331308358928,2.302585092994046,4.053595450702043,5.6131281063880705,5.262815832452913,4.23410650459726,3.65793631275352
5.7745515455444085,5.449833667415304,5.717027701406222,5.960035779366231,5.808142489980444,5.725502207296417,6.278521424165844,6.464209269369814,1.791759469228055,4.049436012290064,2.4849066497880004,2.3738381571087492,5.616771097666572,5.889703059798514,4.23410650459726,3.9322437623843562
5.765191102784844,6.233157709651385,5.71042701737487,5.165725771814368,5.808142489980444,5.710258726860786,6.2878585601617845,5.739864290625542,1.791759469228055,0.9436294595454151,2.302585092994046,0.8187993063938492,5.616771097666572,5.9954655104410435,4.23410650459726,3.6457273860016244
5.777652323222656,5.164214573927794,5.707110264748875,4.96957727568711,5.755742213586912,5.262447638958956,6.3080984415095305,6.022417590606495,1.791759469228055,1.5804527569601388,2.3978952727983707,4.663999996502345,5.66988092298052,5.257345258958652,4.23410650459726,4.083779408453109
5.777652323222656,6.688657957400835,5.707110264748875,5.334650871797592,5.755742213586912,5.3297613483961195,6.3080984415095305,5.83571808281542,1.791759469228055,1.7174285907598061,2.302585092994046,2.822701084133664,5.66988092298052,6.278098129549854,4.23410650459726,4.356560015666148
