S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
0.0,0.2794232198498843,3.258096538021482,2.772473121823204,0.0,0.4439758923710559
0.0,0.0,3.258096538021482,1.96617593417535,0.0,0.0
0.0,0.59732536985395,3.258096538021482,2.482681783795854,0.0,0.4571318012082082
0.0,0.0,3.258096538021482,2.635236918143994,0.0,0.21052273494332496
0.0,0.5393085676883366,3.258096538021482,2.8477405415395514,0.0,1.163373112646549
0.0,0.4606284742947042,3.258096538021482,2.649451828070371,0.0,1.4130689073895162
0.0,0.1171093986479878,3.258096538021482,2.0680814754125025,0.15415067982725825,0.0
0.0,0.24729472530224766,3.258096538021482,2.9442137876430663,0.2876820724517809,0.13938683248126876
0.0,0.20465961418083542,3.258096538021482,2.603174353713429,0.4054651081081644,0.9503240725472508
0.0,0.0,3.258096538021482,3.293379305066997,0.5108256237659906,0.0
0.0,0.6429578326076195,3.258096538021482,2.4875808647419695,0.6061358035703155,0.4741727669623398
0.0,0.0,3.258096538021482,3.0752493365764635,0.6931471805599453,0.9627938782958283
