Index,Lower,Upper,Predicted,Actual
231,18606.81,26454.53,22452.68,25161.75
232,18700.57,26594.89,22630.56,25334.5
233,18901.19,26844.34,22759.87,25507.25
234,18964.92,27028.98,22941.79,25680.0
235,19144.6,27241.44,23096.69,26376.0
236,19168.1,27582.08,23359.02,26410.25
237,19372.93,27853.57,23506.49,26444.5
238,19424.67,28039.99,23628.57,26478.75
239,19512.12,28077.08,23853.28,26513.0
240,19707.51,28390.49,24039.96,26299.0
241,19840.29,28489.22,24180.02,26085.0
242,20119.95,28548.5,24304.62,26261.5
243,20134.51,28641.09,24411.51,26438.0
244,20333.82,28721.66,24538.19,26458.0
245,20309.35,28920.91,24666.86,26453.2
246,20574.01,28923.83,24725.6,26448.4
247,20531.14,29123.3,24865.34,26443.6
248,20640.36,29212.45,24903.96,26438.8
249,20874.86,29126.97,24912.82,26434.0
250,21001.38,29158.93,25100.69,26654.0
251,21138.06,29407.7,25169.88,26874.0
252,21116.28,29373.32,25279.67,26869.0
253,21350.1,29366.42,25454.44,26876.0
254,21368.23,29677.23,25489.32,26883.0
255,21667.6,29690.49,25569.47,26890.0
256,21588.09,29847.24,25616.58,26897.0
257,21844.61,29742.27,25744.8,26904.0
258,21774.49,29691.75,25817.84,26911.0
259,22000.65,29844.9,25931.04,26918.0
260,21916.6,29950.4,25960.61,26925.0
261,22191.77,29892.63,25991.7,26932.0
262,22176.13,29806.38,26074.41,26939.0
263,22261.98,29949.91,26063.92,26944.5
264,22317.05,30061.11,26149.61,26950.0
265,22469.91,29977.54,26192.94,26965.0
266,22653.01,29941.65,26200.99,26980.0
267,22523.67,30016.44,26299.83,26995.0
268,22485.25,30067.75,26340.73,27010.0
269,22689.04,30085.91,26421.79,27010.6
270,22710.85,29984.5,26441.73,27011.2
271,22892.87,29998.41,26443.24,27011.8
272,22850.12,30177.01,26516.38,27012.4
273,23042.81,30000.87,26481.83,27013.0
274,23064.58,30048.07,26501.02,27014.67
275,23109.87,30001.97,26565.05,27016.33
276,23230.01,30070.95,26578.97,27018.0
277,23144.14,29929.75,26611.07,27019.67
278,23279.23,29994.82,26601.69,27021.33
279,23372.42,29923.92,26634.82,27023.0
280,23346.99,30011.05,26750.77,27025.43
281,23450.19,29938.8,26749.14,27027.86
282,23473.42,29907.67,26722.56,27030.29
283,23537.03,29911.57,26760.61,27032.71
284,23576.96,29888.38,26745.3,27035.14
285,23637.37,29831.2,26780.6,27037.57
286,23648.44,29889.63,26790.55,27040.0
287,23654.05,29884.65,26835.2,27349.0
288,23863.96,29790.5,26831.2,27658.0
