Index,Lower,Upper,Predicted,Actual
242,4235.36,5558.19,4885.07,5041.0
243,4235.16,5559.72,4896.58,5044.2
244,4249.21,5566.81,4921.2,5047.4
245,4264.38,5538.8,4910.26,5050.6
246,4281.16,5568.33,4925.12,5053.8
247,4302.39,5587.82,4932.92,5057.0
248,4319.1,5569.11,4936.94,5060.2
249,4327.12,5583.58,4947.27,5063.4
250,4356.17,5557.95,4952.96,5066.6
251,4353.57,5556.86,4961.24,5069.8
252,4351.79,5543.86,4975.02,5073.0
253,4380.71,5575.71,4971.96,5076.2
254,4375.76,5581.55,4982.7,5079.4
255,4388.97,5572.0,4981.09,5082.6
256,4435.23,5583.8,4995.13,5085.8
257,4402.16,5580.83,4995.97,5089.0
258,4431.77,5571.63,5006.73,5098.96
259,4453.84,5587.64,5005.6,5108.91
260,4467.79,5576.08,5016.86,5118.87
261,4463.57,5587.75,5023.25,5128.82
262,4482.99,5582.94,5024.89,5138.78
263,4490.61,5576.0,5030.72,5148.73
264,4505.76,5580.07,5040.6,5158.69
265,4508.21,5585.31,5054.71,5168.64
266,4521.59,5599.4,5055.07,5178.6
267,4546.37,5598.39,5069.67,5188.56
268,4540.72,5584.24,5069.87,5198.51
269,4563.39,5606.01,5080.58,5208.47
270,4561.35,5598.9,5086.78,5218.42
271,4578.04,5607.74,5098.47,5228.38
272,4596.13,5600.57,5089.99,5238.33
273,4605.02,5618.76,5104.21,5248.29
274,4616.43,5615.82,5117.86,5258.24
275,4626.74,5618.37,5132.61,5268.2
276,4638.98,5636.02,5135.9,5278.16
277,4644.92,5628.76,5147.52,5288.11
278,4659.41,5625.31,5153.87,5298.07
279,4667.06,5648.26,5159.8,5308.02
280,4698.45,5639.28,5160.89,5317.98
281,4691.0,5655.55,5182.43,5327.93
282,4706.28,5673.12,5196.37,5337.89
283,4729.23,5679.89,5199.72,5347.84
284,4749.57,5660.64,5210.2,5357.8
285,4750.81,5666.8,5215.7,5367.76
286,4768.99,5686.26,5225.07,5377.71
287,4774.09,5699.05,5237.1,5387.67
288,4800.03,5686.74,5247.75,5397.62
289,4816.43,5714.04,5254.97,5407.58
290,4819.78,5711.66,5264.3,5417.53
291,4814.96,5718.35,5270.72,5427.49
292,4841.55,5744.03,5281.35,5437.44
293,4847.66,5733.34,5285.44,5447.4
294,4850.09,5743.54,5303.36,5457.36
295,4849.94,5760.88,5308.03,5467.31
296,4886.63,5769.91,5322.44,5477.27
297,4898.54,5757.08,5329.6,5487.22
298,4889.7,5788.28,5341.74,5497.18
299,4904.71,5771.37,5340.41,5507.13
300,4937.04,5812.2,5360.45,5517.09
301,4919.9,5801.1,5359.19,5527.04
302,4940.27,5806.56,5379.09,5537.0
