Index,Lower,Upper,Predicted,Actual
206,28079.23,37327.35,32690.51,34311.0
207,28244.62,37129.58,32874.93,34241.0
208,28449.21,37626.83,32927.14,34123.0
209,28540.0,37512.16,33021.55,34487.0
210,28724.5,37604.66,33133.77,35102.75
211,28759.94,37477.59,33170.96,35718.5
212,29045.63,37591.42,33333.71,36334.25
213,29011.77,37985.24,33570.82,36950.0
214,29262.36,38266.02,33754.51,36304.5
215,29233.89,38310.85,33819.55,35659.0
216,29361.84,38457.77,33954.86,35537.0
217,29788.08,38764.92,34149.88,35904.0
218,29567.2,38751.64,34203.02,35325.0
219,29721.25,38677.02,34174.05,35772.0
220,29876.45,38895.97,34291.4,36366.0
221,30116.53,38915.76,34474.32,37796.0
222,30323.54,39188.79,34721.29,38118.0
223,30311.01,39450.86,34922.08,38019.0
224,30471.32,39774.78,35123.79,37920.0
225,30699.09,39832.46,35295.38,38207.0
226,30731.27,40066.78,35403.74,38207.0
227,31036.7,40159.35,35483.44,39007.0
228,30998.95,40578.42,35821.05,38978.0
229,31147.24,40692.59,35871.75,38840.5
230,31365.77,40949.66,36158.45,38703.0
231,31456.07,41116.38,36302.41,38712.0
232,31506.53,41228.07,36465.56,38721.0
233,31770.54,41289.32,36644.71,38730.0
234,31888.55,41523.0,36666.25,38739.0
235,32243.94,41603.38,36811.53,38747.0
236,32329.21,41562.23,36958.54,38755.0
237,32325.16,41937.68,37096.65,38757.11
238,32433.64,41900.93,37227.22,38759.22
239,32611.4,41993.92,37243.69,38761.33
240,32681.41,41999.82,37296.09,38763.44
241,33061.72,41986.35,37477.48,38765.56
242,32872.67,42092.37,37491.37,38767.67
243,33018.06,42336.93,37623.74,38769.78
244,33205.74,42006.5,37662.15,38771.89
245,33303.51,42106.85,37708.05,38774.0
246,33306.52,42136.64,37822.6,38789.5
247,33490.56,42275.33,37860.26,38805.0
248,33651.01,42414.34,37954.82,38820.5
249,33730.99,42370.59,37956.03,38836.0
250,33867.23,42354.86,38064.37,38851.5
251,33784.73,42353.11,38054.39,38867.0
252,33892.41,42408.52,38102.01,38931.33
253,33990.62,42350.47,38198.11,38995.67
254,33910.99,42442.39,38179.54,39060.0
255,34116.91,42396.83,38308.44,39075.0
256,34316.16,42557.34,38359.11,39090.0
257,34194.33,42346.24,38352.26,39105.0
