Index,Lower,Upper,Predicted,Actual
61,8318.87,22909.7,15614.98,18886.0
62,8618.86,23019.41,15822.85,18887.0
63,8804.88,23288.7,16150.67,18880.25
64,9093.56,23355.64,16295.24,18873.5
65,8921.45,23288.52,16404.77,18866.75
66,9233.52,23819.76,16428.66,18860.0
67,9437.84,23946.01,16694.38,18892.0
68,9730.49,23745.46,16719.69,18924.0
69,9614.95,23760.93,16919.67,18931.0
70,9955.01,23816.27,17012.45,19564.0
71,10460.35,24142.06,17150.4,19618.0
72,10616.69,24218.0,17227.42,19672.0
73,10560.7,24105.5,17376.54,19690.0
74,10728.0,24555.02,17581.7,19710.0
75,11137.17,24258.72,17679.04,19842.0
76,11234.44,24474.41,17867.58,19857.0
