Index,Lower,Upper,Predicted,Actual
184,3908.86,4150.2,4030.04,4004.03
185,3912.64,4143.09,4026.89,4002.62
186,3913.14,4140.31,4026.33,4001.22
187,3913.24,4139.55,4026.72,3999.81
188,3907.58,4141.99,4023.09,3998.41
189,3909.47,4136.5,4024.08,3997.0
190,3907.95,4135.35,4021.03,4150.25
191,3910.96,4142.28,4028.59,4303.5
192,3902.02,4181.62,4044.94,4456.75
193,3882.93,4257.57,4072.69,4610.0
194,3864.38,4337.78,4101.11,4763.25
195,3827.94,4434.86,4140.33,4916.5
196,3816.17,4548.97,4185.51,5069.75
197,3797.99,4691.13,4244.38,5223.0
198,3797.79,4819.71,4305.24,5362.67
199,3759.48,4965.63,4353.15,5502.33
200,3765.81,5087.89,4440.9,5642.0
201,3723.68,5252.72,4503.07,5670.0
202,3783.69,5387.39,4562.42,5690.67
203,3756.97,5494.1,4644.03,5711.33
204,3815.42,5605.6,4705.98,5732.0
205,3832.02,5714.25,4776.06,5710.0
206,3846.36,5780.75,4829.71,5688.0
207,3917.36,5884.67,4886.98,5666.0
208,3907.5,5955.7,4932.73,5622.8
209,3949.25,6044.35,4949.35,5579.6
210,3973.54,6024.1,4982.86,5536.4
211,4019.04,6038.28,5022.62,5493.2
212,4047.66,6101.13,5055.46,5450.0
213,4092.4,6097.52,5082.84,5442.14
214,4094.27,6142.37,5112.97,5434.29
215,4125.67,6127.89,5125.57,5426.43
216,4166.04,6186.5,5145.27,5418.57
217,4159.42,6142.38,5157.49,5410.71
218,4204.54,6164.54,5164.49,5402.86
219,4188.41,6144.46,5169.06,5395.0
220,4223.04,6155.94,5211.42,5838.5
221,4257.66,6227.19,5239.99,6282.0
222,4272.57,6351.24,5319.45,6364.0
223,4331.18,6427.87,5345.89,6446.0
224,4331.49,6520.98,5435.97,6528.0
225,4357.26,6576.94,5483.36,6553.0
226,4422.38,6679.8,5555.88,6578.0
227,4427.91,6824.52,5613.79,6603.0
228,4498.93,6874.86,5678.25,6628.0
229,4511.86,6968.05,5719.0,6653.0
