Index,Lower,Upper,Predicted,Actual
252,40383.42,44541.46,42477.53,42542.41
253,40452.05,44516.49,42483.44,42545.02
254,40527.76,44560.41,42516.94,42547.63
255,40461.05,44497.47,42505.38,42550.24
256,40586.36,44464.86,42504.61,42552.84
257,40508.9,44500.33,42509.68,42555.45
258,40570.96,44484.59,42497.34,42558.06
259,40578.36,44463.87,42509.55,42560.66
260,40622.48,44398.99,42549.29,42563.27
261,40671.55,44460.35,42557.4,42565.88
262,40632.16,44377.71,42515.76,42568.48
263,40666.54,44419.41,42527.58,42571.09
264,40692.28,44362.31,42528.93,42573.7
265,40660.79,44311.81,42518.5,42576.31
266,40809.01,44293.24,42535.51,42578.91
267,40764.06,44324.67,42554.68,42581.52
268,40860.83,44253.9,42555.45,42584.13
269,40828.38,44309.74,42535.59,42586.73
270,40846.23,44251.14,42519.81,42589.34
271,40844.39,44334.63,42550.13,42591.95
272,40917.01,44208.82,42539.95,42594.55
273,40921.21,44197.64,42538.42,42597.16
274,40917.8,44211.72,42551.94,42599.77
275,40972.01,44205.38,42549.09,42602.38
276,40974.73,44205.52,42553.57,42604.98
277,40983.37,44126.66,42556.96,42607.59
278,40913.84,44073.84,42540.08,42610.2
279,41039.03,44153.65,42583.63,42612.8
280,40959.65,44097.17,42549.32,42615.41
281,41031.13,44144.48,42577.32,42618.02
282,41028.34,44182.03,42589.11,42620.62
283,41087.69,44109.38,42579.74,42623.23
284,41069.82,44076.79,42576.88,42625.84
285,41151.33,44052.0,42607.15,42628.45
286,41119.05,44077.11,42596.18,42631.05
287,41167.96,44020.11,42578.06,42633.66
288,41165.43,43990.32,42569.33,42636.27
289,41149.53,43978.13,42594.81,42638.87
290,41185.41,44010.97,42590.48,42641.48
291,41213.09,43986.02,42606.25,42644.09
292,41262.02,44013.19,42587.66,42646.69
293,41281.07,43912.68,42621.19,42649.3
294,41258.24,43936.02,42612.87,42651.91
295,41265.15,43993.93,42616.86,42654.52
296,41298.55,43954.34,42614.13,42657.12
297,41293.75,43914.69,42628.25,42659.73
298,41336.18,43900.66,42621.72,42662.34
299,41389.92,43911.83,42626.51,42664.94
300,41346.11,43898.37,42613.53,42667.55
301,41338.46,43894.3,42633.05,42670.16
302,41351.99,43871.56,42624.4,42672.76
303,41387.23,43853.93,42642.18,42675.37
304,41441.1,43883.97,42644.16,42677.98
305,41444.15,43869.95,42628.12,42680.59
306,41414.59,43852.54,42653.42,42683.19
307,41471.41,43855.09,42651.69,42685.8
308,41461.7,43792.85,42648.23,42688.41
309,41494.64,43782.43,42651.95,42691.01
310,41528.89,43789.15,42652.01,42693.62
311,41547.21,43760.61,42640.28,42696.23
312,41546.46,43765.01,42656.51,42698.83
313,41599.18,43815.65,42652.78,42701.44
314,41513.8,43760.23,42651.28,42704.05
