S00117_Actual,S00117_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.1354942159291497,2.5303576481378562,0.0,0.9905216270195651,3.784189633918261,3.1506115414840274,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.1354942159291497,2.3811320802459663,0.0,0.8008798958424237,3.784189633918261,3.188726776379645,5.181783550292085,3.0922605697265975,3.044522437723423,2.7171405963510757,0.0,1.712635941322386
3.1354942159291497,3.0553027016283787,0.0,0.39988530612398576,3.784189633918261,2.7447239413229987,5.181783550292085,4.006254883356089,3.044522437723423,2.363303206432681,0.0,0.3932203257960035
3.1354942159291497,3.223860928776764,0.0,1.61667508412434,3.784189633918261,4.02565145702897,5.181783550292085,4.284206578125489,3.044522437723423,2.603071089207105,0.0,1.868481223760748
3.1354942159291497,2.804647282779262,0.0,1.1585258771192233,3.784189633918261,2.641418989063978,5.181783550292085,3.860945831398916,3.044522437723423,2.6337275098438764,0.0,0.40359253748467083
3.1354942159291497,2.3824710638993474,0.0,2.5786311957222123,3.784189633918261,1.7240853292450822,5.181783550292085,3.163153851408566,3.044522437723423,2.256596458967565,0.0,3.170247744248387
3.1354942159291497,3.01156729567063,0.0,3.170831256609757,3.784189633918261,3.4030344452044536,5.181783550292085,4.653479399654412,3.044522437723423,1.8694681278451344,0.0,1.2363762635021742
3.1354942159291497,2.845340003328289,0.0,0.9322230770883226,3.784189633918261,1.9392477922999558,5.181783550292085,3.09441201918297,3.044522437723423,1.8587045479864002,0.0,0.20245939258179335
3.1354942159291497,2.7136568513801995,0.0,0.05394051095420904,3.784189633918261,2.3926002898912864,5.181783550292085,3.5550541149965715,3.044522437723423,2.930988990247126,0.0,0.402191859486034
3.1354942159291497,2.1036906526724564,0.0,0.0,3.784189633918261,3.9384312500471994,5.181783550292085,2.887396020246597,3.044522437723423,3.3224646868938392,0.0,0.4842254734997281
3.1354942159291497,2.9408292285577473,0.0,2.6248325368240937,3.784189633918261,2.9530972189775477,5.181783550292085,4.078781657290985,3.044522437723423,2.9978358740866717,0.0,1.5727694093869498
3.1354942159291497,2.4634917975179498,0.0,1.822312368790076,3.784189633918261,4.150924723372087,5.181783550292085,4.316735796736772,3.044522437723423,3.2476609283735556,0.0,0.021880509533245496
3.1354942159291497,2.6480423457386677,0.0,1.2758136941713394,3.784189633918261,2.251054886586055,5.181783550292085,4.706328329605208,3.044522437723423,1.701564553257203,0.0,0.0
3.1354942159291497,1.970306209984889,0.0,1.369159683688906,3.784189633918261,2.596857582739857,5.181783550292085,3.6032537569610894,3.044522437723423,2.6503254884536327,0.0,0.5661690055313675
3.1354942159291497,2.715805946469118,0.0,0.49080181952827134,3.784189633918261,3.2996085600673575,5.181783550292085,4.8639393815219645,3.044522437723423,3.267514235116593,0.0,1.3529121640415716
3.1354942159291497,2.6363478182892135,0.0,1.4316292935679482,3.784189633918261,4.271054617667454,5.181783550292085,3.094648267515158,3.044522437723423,3.4884148015957424,0.0,2.4464561017396766
3.1354942159291497,2.9947997421505685,0.0,0.8888055632873779,3.784189633918261,3.2200530338158138,5.181783550292085,3.8760213126910243,3.044522437723423,2.1044609088851987,0.0,2.2366587659685075
3.1354942159291497,2.93993304507243,0.0,1.9698063175197988,3.784189633918261,2.5797743378218394,5.181783550292085,4.187011904448832,3.044522437723423,3.163092175539143,0.0,1.777210763116238
3.1354942159291497,2.222010697394063,0.0,0.8906971791199714,3.784189633918261,2.370480496211634,5.181783550292085,6.003304307385438,3.044522437723423,1.5934115978208419,0.0,0.8573353688071481
3.1354942159291497,2.4101028398362456,0.0,1.4756467198288672,3.784189633918261,1.8281749361726252,5.181783550292085,3.118248743957044,3.044522437723423,2.219302700425415,0.0,0.0
3.1354942159291497,3.2147915241179748,0.0,2.0021769493365946,3.784189633918261,2.8069737197937035,5.181783550292085,3.0024524117470626,3.044522437723423,1.592695790923086,0.0,1.8903857136126563
3.1354942159291497,3.4801985699644233,0.0,1.7135904648006768,3.784189633918261,2.895145962041748,5.181783550292085,4.766327328176641,3.044522437723423,2.2879995238911155,0.0,0.0
3.1354942159291497,2.2560019168739163,0.0,1.0589467426140804,3.784189633918261,4.015482810814712,5.181783550292085,2.84060523551886,3.044522437723423,1.4398930172772753,0.0,2.5302009354762447
3.1354942159291497,2.745127225660983,0.0,1.59045653144753,3.784189633918261,2.7070695492844306,5.181783550292085,3.6120167989556613,3.044522437723423,1.3647825669277607,0.0,1.0858103432389996
