S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.0986122886681098,1.0077415013145123,0.0,1.571048938306501,0.6931471805599453,0.9610498910441571,1.992430164690206,2.3875430850499346,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.18393647179709674,0.5108256237659906,1.0812651235231558
1.0986122886681098,0.8123013419781615,0.0,1.1191128234515706,0.6931471805599453,0.47836707299328973,1.9694406464655074,3.34459817323984,3.3262343431887,1.6811173989629273,0.0,0.0,0.0,0.0,0.6061358035703155,0.9639192643274503
1.0986122886681098,0.7779186120288714,0.0,1.812687983620535,0.6931471805599453,1.265807560226038,1.9459101490553132,3.255213515761712,3.332204510175204,1.0060531602080494,0.0,0.0,0.0,0.5388063383053578,0.6931471805599453,1.1152276957479392
1.0986122886681098,1.0934098148462155,0.0,1.2651199850945476,0.6931471805599453,0.31059762952813974,1.9299098077088723,4.161976010288791,3.332204510175204,2.121987280615428,0.0,0.0,0.0,0.2882615332362319,0.6359887667199967,1.3429814561263893
1.0986122886681098,1.0883702349564115,0.0,1.6449115739119158,0.6931471805599453,0.4443399671538144,1.9136492868370918,1.9427738274927124,3.332204510175204,2.3955186098839603,0.0,0.0,0.0,0.0,0.5753641449035619,1.2350053078597343
1.0986122886681098,0.9560847592008181,0.0,2.5133001928559437,0.6931471805599453,1.4766131834616676,1.8971199848858813,3.03815611382554,3.332204510175204,2.287132864919458,0.0,0.0,0.0,0.31253696985504353,0.5108256237659907,1.1188707458595568
1.0986122886681098,1.1550103754341507,0.0,1.092630742726415,0.6931471805599453,0.987003412608082,1.8803128665695001,2.302095923575996,3.332204510175204,0.9956566560972924,0.0,0.0,0.0,0.0,0.44183275227903923,1.2509701744261106
1.0986122886681098,1.4273167700841478,0.0,0.0,0.6931471805599453,1.6213773539265266,1.8632184332102,2.383597032927909,3.332204510175204,2.0349843798867546,0.0,0.0,0.0,0.10725918807923022,0.36772478012531734,1.1523244684543446
1.0986122886681098,0.5337915760894851,0.0,0.0,0.6931471805599453,1.762145825765216,1.8458266904983307,3.5601609234472784,3.332204510175204,1.8042790799489705,0.0,0.0,0.0,0.0,0.2876820724517809,1.5931181642668377
1.0986122886681098,0.6681238838292756,0.0,1.7022751588101808,0.6931471805599453,0.7133256807093266,1.8281271133989299,3.115046821109327,3.332204510175204,1.5418478739778332,0.0,6.522067791642823e-06,0.0,0.08569581717989173,0.20067069546215122,1.7025273743197415
1.0986122886681098,0.9476729071069127,0.0,3.1575904264251182,0.6931471805599453,1.1965061692571406,1.8101086078962514,1.4188597839933035,3.332204510175204,2.66852064077161,0.0,0.0,0.0,0.17703057343897194,0.1053605156578263,1.6726787147891278
1.0986122886681098,0.9319846778842023,0.0,3.435454490675948,0.6931471805599453,1.5554680629679234,1.791759469228055,1.8160086912896993,3.332204510175204,2.52007366466405,0.0,0.0,0.0,0.48904608926332005,0.0,1.958378104138903
