DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
2.302585092994046,3.347618273965604,4.820281565605037,4.297647226198552,2.9444389791664403,4.16307628472785
2.302585092994046,3.3741733329042884,4.820281565605037,4.633821929112664,2.9444389791664403,7.9500536619289655
2.302585092994046,0.09242827423793143,4.820281565605037,4.56028155344269,2.9444389791664403,3.9800595623147843
2.302585092994046,3.9098825611610226,4.820281565605037,3.823996958695593,2.9444389791664403,4.383592013758446
2.302585092994046,2.7480918091694586,4.820281565605037,4.352916569942781,2.9444389791664403,2.8994101048220937
2.302585092994046,2.397594535155938,4.825108606353353,4.495512524874961,2.9444389791664403,2.5469754966697886
2.302585092994046,0.0,4.829912458665998,4.892739014505667,2.9444389791664403,4.837641069769879
2.302585092994046,5.886299139757167,4.8346933442663405,4.236347072847954,2.9444389791664403,1.4354069819303383
2.302585092994046,2.5317928273907753,4.839451481712757,4.8630573675990725,2.9444389791664403,4.678151873531674
2.302585092994046,0.0,4.844187086458591,4.127043506405692,2.9444389791664403,4.029755533116009
2.302585092994046,3.9560489555743814,4.845498562056402,5.714542718724834,2.9444389791664403,5.0090108530008495
2.302585092994046,4.334971991277123,4.846808319938465,5.303287690007877,2.9444389791664403,5.576648738181457
2.302585092994046,4.669168760175165,4.848116364598481,5.309406239742878,2.9444389791664403,4.553065020136915
2.302585092994046,4.702024801367933,4.8494227005125365,4.372837884256781,2.9444389791664403,1.8551115130509586
2.302585092994046,4.028177410891137,4.850727332139201,3.518795287593885,2.9444389791664403,4.982030195242357
2.302585092994046,5.16920794353393,4.852030263919617,4.820021967118424,2.9444389791664403,2.403245594257754
2.302585092994046,1.224258003438317,4.853331500277589,5.249224637280854,2.9444389791664403,6.317174861540206
2.302585092994046,0.3040209907057001,4.854631045619675,4.0384267057148895,2.9444389791664403,4.631204549319848
2.302585092994046,5.4336846606485825,4.855928904335275,5.042734059173112,2.9444389791664403,4.523205160457741
2.302585092994046,3.8488439750711856,4.857225080796721,5.547161732491545,2.9444389791664403,4.179217687931227
2.302585092994046,1.3267640347504353,4.858519579359367,4.070376133782618,2.9444389791664403,1.9434835400231738
2.302585092994046,4.168552987410335,4.859812404361672,4.657048940104509,2.9444389791664403,5.116747652196764
2.302585092994046,4.436488842515319,4.90527477843843,5.0670117304479225,2.9444389791664403,4.13587845971074
2.302585092994046,2.328326569299489,4.948759890378168,4.817191776244559,2.9444389791664403,2.778286450813981
