DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
2.302585092994046,3.347618273965604,4.848116364598481,4.297647226198552,2.9444389791664403,4.16307628472785
2.302585092994046,2.808023806585734,4.8494227005125365,5.145968701426566,2.9444389791664403,3.06653496183654
2.302585092994046,7.742860899625077,4.850727332139201,3.841912936905288,2.9444389791664403,3.6047386409186677
2.302585092994046,5.355564480707593,4.852030263919617,3.9146149190806243,2.9444389791664403,4.2309670704215465
2.302585092994046,6.039223974780135,4.853331500277589,2.601974253997111,2.9444389791664403,5.627340036077924
2.302585092994046,5.451839362975682,4.854631045619675,3.6323207428932047,2.9444389791664403,5.692191984375558
2.302585092994046,0.1084537083034367,4.855928904335275,3.2475753453540537,2.9444389791664403,1.512756973017975
2.302585092994046,5.70390765917166,4.857225080796721,5.154862368641135,2.9444389791664403,4.05833340289945
2.302585092994046,2.133050790255143,4.858519579359367,1.8764673748126168,2.9444389791664403,3.3444262828824183
2.302585092994046,3.625943108474193,4.859812404361672,3.6524971369806094,2.9444389791664403,2.3385903393668768
2.302585092994046,2.939731694815333,4.90527477843843,3.676303559785618,2.9444389791664403,4.852360965122743
2.302585092994046,3.2975398347464338,4.948759890378168,4.413048180487361,2.9444389791664403,6.8915778789598345
