DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
2.302585092994046,3.347618273965604,4.820281565605037,4.297647226198552,2.9444389791664403,4.16307628472785
2.302585092994046,4.316840632011261,4.820281565605037,4.249119816226082,2.9444389791664403,6.009892434538741
2.302585092994046,3.386791371376353,4.820281565605037,4.941518102088718,2.9444389791664403,4.9018124271331835
2.302585092994046,1.1154396177737285,4.820281565605037,4.033206705146454,2.9444389791664403,2.7189504450033155
2.302585092994046,2.58542373167908,4.820281565605037,4.188660344112558,2.9444389791664403,4.385814408878055
2.302585092994046,1.4940788946395978,4.825108606353353,3.6305739976325397,2.9444389791664403,3.846175006307593
2.302585092994046,2.2535981650699037,4.829912458665998,5.016785287406349,2.9444389791664403,4.266302233656863
2.302585092994046,2.6211718725153617,4.8346933442663405,5.233111271827215,2.9444389791664403,5.986318844318285
2.302585092994046,6.143324168071587,4.839451481712757,5.424204133850407,2.9444389791664403,4.871447107147713
2.302585092994046,2.589872718595403,4.844187086458591,5.606349221307419,2.9444389791664403,4.8223066066711056
2.302585092994046,3.0104964455813015,4.845498562056402,4.9815532913174705,2.9444389791664403,5.318061564238674
2.302585092994046,2.9068678645874657,4.846808319938465,3.5862617875869094,2.9444389791664403,2.5917934397194475
2.302585092994046,1.7390023563741526,4.848116364598481,3.7025991846874184,2.9444389791664403,4.80523598415811
2.302585092994046,3.588044839899479,4.8494227005125365,4.518840533290472,2.9444389791664403,6.102391113157959
2.302585092994046,2.9248108393613843,4.850727332139201,4.259454555521366,2.9444389791664403,4.720115843413733
2.302585092994046,2.3951997931856703,4.852030263919617,3.726016622333451,2.9444389791664403,3.8238035447546443
2.302585092994046,0.0,4.853331500277589,4.181391273280044,2.9444389791664403,5.622033133987569
2.302585092994046,1.9176827219150154,4.854631045619675,3.625728281968687,2.9444389791664403,2.7724307958868746
2.302585092994046,1.1944741235630523,4.855928904335275,5.531560213299098,2.9444389791664403,4.920129708970801
2.302585092994046,1.7018494752554179,4.857225080796721,4.07891514919073,2.9444389791664403,3.6589755855380335
2.302585092994046,3.230647625546351,4.858519579359367,3.6267024135480694,2.9444389791664403,5.225305974830406
2.302585092994046,4.293340480975848,4.859812404361672,3.842140869103451,2.9444389791664403,5.724266569273228
2.302585092994046,5.38149264894923,4.90527477843843,4.170122838432752,2.9444389791664403,5.055991027743316
2.302585092994046,4.419348523729691,4.948759890378168,3.691486103004527,2.9444389791664403,3.2602151477664383
